mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	33/2	33/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	40	ornamentShortTrill							
4	3	18	18	0.25	11/8	11/8	Chord	3/2	1	2	1/16		1/16	1	41								
4	3	73/4	73/4	0.25	23/16	23/16	Chord	3/2	1	2	1/16		1/16	1	42								
4	3	35/2	35/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	43	articStaccatissimoAbove							
4	3	25/2	25/2	1.5	0	0	Chord	3/2	2	2	3/8		1/4	3/2	44								
4	3	14	14	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	45								
4	3	29/2	29/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	46								
4	3	15	15	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	47								
4	3	31/2	31/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	48								
4	3	16	16	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	49								
4	3	33/2	33/2	0.5	1	1	Chord	3/2	2	2	1/8		1/8	1	50								
4	3	17	17	0.5	9/8	9/8	Chord	3/2	2	2	1/8		1/8	1	51								
4	3	35/2	35/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	52								
5	4	41/2	41/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	53								
5	4	37/2	37/2	1.0	0	0	Chord	3/2	1	2	1/4		1/4	1	54								
5	4	39/2	39/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4		1/4	1	55								
5	4	41/2	41/2	1.5	1/2	1/2	Chord	3/2	1	2	3/8		1/4	3/2	56								
5	4	22	22	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	57								
5	4	45/2	45/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	58	ornamentShortTrill							
5	4	24	24	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	59								
5	4	37/2	37/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	60								
5	4	47/2	47/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	61	articStaccatissimoAbove							
5	4	37/2	37/2	1.5	0	0	Chord	3/2	2	2	3/8		1/4	3/2	62								
5	4	20	20	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	63								
5	4	41/2	41/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	64								
5	4	21	21	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	65								
5	4	43/2	43/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	66								
5	4	22	22	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	67								
5	4	45/2	45/2	0.5	1	1	Chord	3/2	2	2	1/8		1/8	1	68								
5	4	23	23	0.5	9/8	9/8	Chord	3/2	2	2	1/8		1/8	1	69								
5	4	47/2	47/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	70								
6	5	53/2	53/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	71								
6	5	27	27	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	72								
6	5	55/2	55/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	73								
6	5	28	28	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	74								
6	5	57/2	57/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	75	ornamentShortTrill							
6	5	30	30	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	76								
6	5	121/4	121/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	77								
6	5	49/2	49/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	78								
6	5	26	26	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	79								
6	5	25	25	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	80								
6	5	51/2	51/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	81								
6	5	26	26	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	82								
6	5	53/2	53/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	83								
6	5	27	27	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	84								
6	5	55/2	55/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	85								
6	5	28	28	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	86								
6	5	57/2	57/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	87								
6	5	29	29	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	88								
6	5	59/2	59/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	89								
6	5	30	30	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	90								
6	5	49/2	49/2	1.0	0	0	Chord	3/2	2	2	1/4		1/4	1	91								
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	92								
7	6	69/2	69/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	93								
7	6	35	35	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	94								
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	95								
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	96								
7	6	32	32	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	97								
7	6	65/2	65/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	98								
7	6	33	33	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	99								
7	6	67/2	67/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8		1/8	1	100								
7	6	34	34	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	101								
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	102								
7	6	61/2	61/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	103								
7	6	63/2	63/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	104								
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	105								
8	7	73/2	73/2	0.0	0	0	Chord	3/2	1	1	0	appoggiatura	1/8	1	106								
8	7	73/2	73/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	107								
8	7	38	38	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	108								
8	7	81/2	81/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	109								
8	7	41	41	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	110								
8	7	83/2	83/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	111	articStaccatissimoAbove							
8	7	73/2	73/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	112								
8	7	77/2	77/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	113								
8	7	39	39	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	114								
8	7	79/2	79/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8		1/8	1	115								
8	7	40	40	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	116								
8	7	83/2	83/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	117								
8	7	73/2	73/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	118								
8	7	75/2	75/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	119								
8	7	83/2	83/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	120								
9	8	85/2	85/2	0.0	0	0	Chord	3/2	1	1	0	appoggiatura	1/8	1	121								
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	122								
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	123								
9	8	45	45	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	124								
9	8	91/2	91/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	125								
9	8	46	46	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	126								
9	8	93/2	93/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	127								
9	8	47	47	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	128								
9	8	95/2	95/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	129	articStaccatissimoBelow							
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	130								
9	8	44	44	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	131								
9	8	95/2	95/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	132	articStaccatissimoBelow							
9	8	85/2	85/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	133								
9	8	87/2	87/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	134								
9	8	47	47	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	135								
9	8	95/2	95/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	136								
9	8	48	48	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	137								
10	9	50	50	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	138								
10	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	139								
10	9	51	51	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	140								
10	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	141								
10	9	52	52	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	142								
10	9	105/2	105/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	143	ornamentShortTrill							
10	9	54	54	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	144								
10	9	217/4	217/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	145								
10	9	97/2	97/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	146	ornamentShortTrill							
10	9	105/2	105/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	147								
10	9	97/2	97/2	0.5	0	0	Chord	3/2	2	2	1/8		1/8	1	148								
10	9	49	49	0.5	1/8	1/8	Chord	3/2	2	2	1/8		1/8	1	149								
10	9	99/2	99/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8		1/8	1	150								
10	9	50	50	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	151								
10	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	152								
10	9	51	51	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	153								
10	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	154								
10	9	52	52	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	155								
10	9	105/2	105/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	156								
10	9	107/2	107/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	157								
11	10	109/2	109/2	1.0	0	0	Chord	3/2	1	1	1/4		1/4	1	158								
11	10	111/2	111/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4		1/4	1	159								
11	10	113/2	113/2	1.5	1/2	1/2	Chord	3/2	1	2	3/8		1/4	3/2	160	ornamentMordent							
11	10	58	58	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	161								
11	10	117/2	117/2	0.5	1	1	Chord	3/2	1	2	1/8		1/8	1	162								
11	10	59	59	0.5	9/8	9/8	Chord	3/2	1	2	1/8		1/8	1	163								
11	10	119/2	119/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8		1/8	1	164								
11	10	60	60	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	165								
11	10	119/2	119/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	166	articStaccatissimoAbove							
11	10	109/2	109/2	1.0	0	0	Chord	3/2	2	2	1/4		1/4	1	167								
11	10	111/2	111/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8		1/8	1	168								
11	10	56	56	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	169								
11	10	113/2	113/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	170								
11	10	57	57	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	171								
11	10	115/2	115/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	172								
11	10	58	58	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	173								
11	10	117/2	117/2	0.5	1	1	Chord	3/2	2	2	1/8		1/8	1	174								
11	10	59	59	0.5	9/8	9/8	Chord	3/2	2	2	1/8		1/8	1	175								
11	10	119/2	119/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	176								
12	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	177								
12	11	129/2	129/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	178	ornamentShortTrill							
12	11	66	66	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	179								
12	11	121/2	121/2	0.5	0	0	Chord	3/2	1	2	1/8		1/8	1	180								
12	11	61	61	0.5	1/8	1/8	Chord	3/2	1	2	1/8		1/8	1	181								
12	11	123/2	123/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8		1/8	1	182								
12	11	62	62	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	183								
12	11	125/2	125/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	184								
12	11	63	63	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	185								
12	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	186								
12	11	129/2	129/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	187								
12	11	121/2	121/2	3.0	0	0	Chord	3/2	2	1	3/4		1/2	3/2	188								
12	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	189								
12	11	129/2	129/2	2.0	1	1	Chord	3/2	2	1	1/2		1/2	1	190								
12	11	121/2	121/2	1.0	0	0	Chord	3/2	2	2	1/4		1/4	1	191								
12	11	123/2	123/2	1.0	1/4	1/4	Chord	3/2	2	2	1/4		1/4	1	192								
12	11	125/2	125/2	1.0	1/2	1/2	Chord	3/2	2	2	1/4		1/4	1	193								
12	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4		1/4	1	194								
12	11	129/2	129/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	195								
12	11	131/2	131/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	196								
13	12	133/2	133/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	197								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	198								
13	12	133/2	133/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	199								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2		1/2	1	200								
13	12	135/2	135/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	201								
13	12	137/2	137/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	202								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	2	1	1/2		1/2	1	203								
13	12	133/2	133/2	3.0	0	0	Chord	3/2	2	2	3/4		1/2	3/2	204								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	2	2	1/2		1/2	1	205								
14	12	72	72	0.5	0	11/8	Chord	3/2	1	1	1/8		1/8	1	206								
15	13	145/2	145/2	1.0	0	0	Chord	3/2	1	1	1/4		1/4	1	207								
15	13	145/2	145/2	1.0	0	0	Chord	3/2	1	2	1/4		1/4	1	208								
15	13	147/2	147/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8		1/8	1	209								
15	13	74	74	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	210								
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	211								
15	13	75	75	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	212								
15	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8		1/8	1	213								
15	13	76	76	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	214								
15	13	153/2	153/2	0.5	1	1	Chord	3/2	1	2	1/8		1/8	1	215								
15	13	77	77	0.5	9/8	9/8	Chord	3/2	1	2	1/8		1/8	1	216								
15	13	155/2	155/2	0.75	5/4	5/4	Chord	3/2	1	2	3/16		1/8	3/2	217	ornamentShortTrill							
15	13	313/4	313/4	0.125	23/16	23/16	Chord	3/2	1	2	1/32		1/32	1	218								
15	13	627/8	627/8	0.125	47/32	47/32	Chord	3/2	1	2	1/32		1/32	1	219								
15	13	145/2	145/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	220								
15	13	74	74	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	221								
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	222								
15	13	75	75	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	223								
15	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	224								
15	13	76	76	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	225								
15	13	153/2	153/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	226								
15	13	77	77	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	227								
15	13	155/2	155/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	228								
15	13	155/2	155/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	229								
16	14	157/2	157/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	230								
16	14	80	80	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	231								
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	232								
16	14	81	81	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	233								
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	234								
16	14	82	82	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	235								
16	14	165/2	165/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	236								
16	14	83	83	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	237								
16	14	167/2	167/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	238								
16	14	84	84	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	239								
16	14	157/2	157/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	240								
16	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	241								
16	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	242								
16	14	157/2	157/2	0.5	0	0	Chord	3/2	2	2	1/8		1/8	1	243								
16	14	79	79	0.5	1/8	1/8	Chord	3/2	2	2	1/8		1/8	1	244								
16	14	159/2	159/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8		1/8	1	245								
16	14	80	80	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	246								
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	247								
16	14	81	81	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	248								
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	249								
16	14	82	82	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	250								
16	14	165/2	165/2	0.5	1	1	Chord	3/2	2	2	1/8		1/8	1	251								
16	14	83	83	0.5	9/8	9/8	Chord	3/2	2	2	1/8		1/8	1	252								
16	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	253								
17	15	169/2	169/2	0.0	0	0	Chord	3/2	1	1	0	appoggiatura	1/8	1	254								
17	15	169/2	169/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	255								
17	15	86	86	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	256								
17	15	173/2	173/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	257								
17	15	87	87	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	258								
17	15	175/2	175/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	259								
17	15	88	88	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	260								
17	15	177/2	177/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	261	ornamentShortTrill							
17	15	90	90	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	262								
17	15	169/2	169/2	4.0	0	0	Chord	3/2	1	2	1		1	1	263								
17	15	177/2	177/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	264								
17	15	169/2	169/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	265								
17	15	85	85	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	266								
17	15	171/2	171/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	267								
17	15	173/2	173/2	2.0	1/2	1/2	Chord	3/2	2	1	1/2		1/2	1	268								
17	15	177/2	177/2	2.0	1	1	Chord	3/2	2	1	1/2		1/2	1	269								
17	15	169/2	169/2	1.5	0	0	Chord	3/2	2	2	3/8		1/4	3/2	270								
17	15	86	86	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	271								
17	15	173/2	173/2	1.0	1/2	1/2	Chord	3/2	2	2	1/4		1/4	1	272								
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4		1/4	1	273								
17	15	177/2	177/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	274								
17	15	179/2	179/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	275								
18	16	181/2	181/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	276								
18	16	189/2	189/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	277								
18	16	95	95	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	278								
18	16	191/2	191/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	279								
18	16	96	96	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	280								
18	16	181/2	181/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	281								
18	16	92	92	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	282								
18	16	185/2	185/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	283								
18	16	93	93	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	284								
18	16	187/2	187/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8		1/8	1	285								
18	16	94	94	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	286								
