mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
7	6	17/2	17/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	52							
7	6	9	9	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	53							
8	7	19/2	19/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	54							
8	7	39/4	39/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	55							
8	7	10	10	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	56							
8	7	41/4	41/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	57							
8	7	21/2	21/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	58							
8	7	43/4	43/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	59							
8	7	19/2	19/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	60							
8	7	10	10	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	61							
8	7	21/2	21/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	62							
9	8	11	11	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	63							
9	8	45/4	45/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	64							
9	8	23/2	23/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	65							
9	8	47/4	47/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	66							
9	8	12	12	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	67							
9	8	49/4	49/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	68							
9	8	11	11	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	69							
9	8	23/2	23/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	70							
9	8	12	12	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	71							
10	9	25/2	25/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	72							
10	9	51/4	51/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	73							
10	9	13	13	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	74							
10	9	53/4	53/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	75							
10	9	27/2	27/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	76							
10	9	55/4	55/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	77							
10	9	25/2	25/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	78							
10	9	13	13	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	79							
10	9	27/2	27/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	80							
11	10	14	14	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	81							
11	10	57/4	57/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	82							
11	10	29/2	29/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	83							
11	10	59/4	59/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	84							
11	10	15	15	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	85							
11	10	61/4	61/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	86							
11	10	14	14	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	87							
11	10	29/2	29/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	88							
11	10	15	15	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	89							
12	11	31/2	31/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	90							
12	11	63/4	63/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	91							
12	11	16	16	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	92							
12	11	65/4	65/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	93							
12	11	33/2	33/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	94							
12	11	67/4	67/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	95							
12	11	31/2	31/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	96							
12	11	63/4	63/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	97							
12	11	16	16	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	98							
12	11	33/2	33/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	99							
13	12	17	17	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	100							
13	12	69/4	69/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	101							
13	12	35/2	35/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	102							
13	12	71/4	71/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	103							
13	12	18	18	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	104							
13	12	73/4	73/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	105							
13	12	17	17	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	106							
13	12	35/2	35/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	107							
13	12	71/4	71/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	108							
13	12	18	18	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	109							
13	12	73/4	73/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	110							
14	13	37/2	37/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	111							
14	13	75/4	75/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	112							
14	13	19	19	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	113							
14	13	77/4	77/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	114							
14	13	39/2	39/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	115							
14	13	79/4	79/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	116							
14	13	37/2	37/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	117							
14	13	19	19	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	118							
14	13	39/2	39/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	119							
15	14	20	20	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	120							
15	14	41/2	41/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	121							
15	14	21	21	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	122							
15	14	20	20	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	123							
15	14	81/4	81/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	124							
15	14	41/2	41/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	125							
15	14	83/4	83/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	126							
15	14	21	21	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	127							
15	14	85/4	85/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	128							
16	15	43/2	43/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	129							
16	15	87/4	87/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	130							
16	15	22	22	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	131	ornamentTrill						
16	15	91/4	91/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	132							
16	15	43/2	43/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	133							
16	15	87/4	87/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	134							
16	15	22	22	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	135							
16	15	45/2	45/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	136							
17	16	23	23	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	137							
17	16	23	23	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	138							
17	16	47/2	47/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	139							
18	16	24	24	0.5	0	1/4	Chord	3/8	1	1	1/8	1/8	1	140							
18	16	24	24	0.25	0	1/4	Chord	3/8	2	1	1/16	1/16	1	141							
18	16	97/4	97/4	0.25	1/16	5/16	Chord	3/8	2	1	1/16	1/16	1	142							
19	17	49/2	49/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	143							
19	17	99/4	99/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	144							
19	17	25	25	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	145							
19	17	51/2	51/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	146							
19	17	49/2	49/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	147							
19	17	99/4	99/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	148							
19	17	25	25	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	149							
19	17	101/4	101/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	150							
19	17	51/2	51/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	151							
19	17	103/4	103/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	152							
20	18	26	26	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	153							
20	18	53/2	53/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	154							
20	18	107/4	107/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	155							
20	18	27	27	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	156							
20	18	109/4	109/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	157							
20	18	26	26	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	158							
20	18	105/4	105/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	159							
20	18	53/2	53/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	160							
20	18	107/4	107/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	161							
20	18	27	27	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	162							
20	18	109/4	109/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	163							
21	19	55/2	55/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	164							
21	19	28	28	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	165							
21	19	113/4	113/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	166							
21	19	57/2	57/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	167							
21	19	115/4	115/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	168							
21	19	55/2	55/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	169							
21	19	111/4	111/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	170							
21	19	28	28	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	171							
21	19	113/4	113/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	172							
21	19	57/2	57/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	173							
21	19	115/4	115/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	174							
22	20	29	29	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	175							
22	20	59/2	59/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	176							
22	20	29	29	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	177							
22	20	117/4	117/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	178							
22	20	59/2	59/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	179							
22	20	119/4	119/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	180							
22	20	30	30	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	181							
22	20	121/4	121/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	182							
23	21	61/2	61/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	183							
23	21	31	31	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	184							
23	21	63/2	63/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	185							
23	21	61/2	61/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	186							
23	21	123/4	123/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	187							
23	21	31	31	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	188							
23	21	125/4	125/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	189							
23	21	63/2	63/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	190							
23	21	127/4	127/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	191							
24	22	32	32	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	192							
24	22	65/2	65/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	193							
24	22	32	32	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	194							
24	22	129/4	129/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	195							
24	22	65/2	65/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	196							
24	22	131/4	131/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	197							
24	22	33	33	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	198							
24	22	133/4	133/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	199							
25	23	67/2	67/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	200							
25	23	34	34	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	201							
25	23	137/4	137/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	202							
25	23	69/2	69/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	203							
25	23	139/4	139/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	204							
25	23	67/2	67/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	205							
25	23	135/4	135/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	206							
25	23	34	34	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	207							
25	23	69/2	69/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	208							
26	24	35	35	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	209							
26	24	141/4	141/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	210							
26	24	71/2	71/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	211							
26	24	143/4	143/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	212							
26	24	36	36	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	213							
26	24	35	35	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	214							
26	24	143/4	143/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	215							
26	24	36	36	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	216							
26	24	145/4	145/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	217							
27	25	73/2	73/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	218							
27	25	147/4	147/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	219							
27	25	37	37	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	220							
27	25	75/2	75/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	221							
27	25	73/2	73/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	222							
27	25	147/4	147/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	223							
27	25	37	37	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	224							
27	25	149/4	149/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	225							
27	25	75/2	75/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	226							
27	25	151/4	151/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	227							
28	26	38	38	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	228							
28	26	77/2	77/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	229							
28	26	155/4	155/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	230							
28	26	39	39	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	231							
28	26	157/4	157/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	232							
28	26	38	38	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	233							
28	26	153/4	153/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	234							
28	26	77/2	77/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	235							
28	26	155/4	155/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	236							
28	26	39	39	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	237							
28	26	157/4	157/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	238							
29	27	79/2	79/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	239							
29	27	159/4	159/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	240							
29	27	40	40	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	241							
29	27	81/2	81/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	242							
29	27	79/2	79/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	243							
29	27	159/4	159/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	244							
29	27	40	40	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	245							
29	27	161/4	161/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	246							
29	27	81/2	81/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	247							
29	27	163/4	163/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	248							
30	28	41	41	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	249							
30	28	41	41	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	250							
30	28	165/4	165/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	251							
30	28	83/2	83/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	252							
30	28	167/4	167/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	253							
30	28	42	42	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	254							
30	28	169/4	169/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	255							
31	29	85/2	85/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	256							
31	29	171/4	171/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	257							
31	29	43	43	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	258							
31	29	173/4	173/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	259							
31	29	87/2	87/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	260							
31	29	175/4	175/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	261							
31	29	85/2	85/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	262							
31	29	43	43	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	263							
31	29	87/2	87/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	264							
32	30	44	44	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	265							
32	30	177/4	177/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	266							
32	30	89/2	89/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	267							
32	30	179/4	179/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	268							
32	30	45	45	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	269							
32	30	181/4	181/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	270							
32	30	44	44	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	271							
32	30	89/2	89/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	272							
32	30	45	45	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	273							
33	31	91/2	91/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	274							
33	31	183/4	183/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	275							
33	31	46	46	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	276	ornamentTrill						
33	31	187/4	187/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	277							
33	31	91/2	91/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	278							
33	31	183/4	183/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	279							
33	31	46	46	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	280							
33	31	93/2	93/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	281							
34	32	47	47	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	282							
34	32	48	48	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	283							
34	32	47	47	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	284	articStaccatoAbove						
34	32	95/2	95/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	285							
34	32	191/4	191/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	286							
34	32	48	48	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	287							
34	32	193/4	193/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	288							
35	33	97/2	97/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	289							
35	33	195/4	195/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	290							
