mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	5	5	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	25							
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	26							
4	4	5	5	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	27							
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	28							
5	5	6	6	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	29							
5	5	25/4	25/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	30							
5	5	13/2	13/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	31							
5	5	27/4	27/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	32							
5	5	7	7	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	33							
5	5	29/4	29/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	34							
5	5	6	6	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	35							
5	5	13/2	13/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	36							
5	5	7	7	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	37							
5	5	6	6	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	38							
5	5	13/2	13/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	39							
5	5	7	7	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	40							
6	6	15/2	15/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	41							
6	6	31/4	31/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	42							
6	6	8	8	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	43							
6	6	33/4	33/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	44							
6	6	17/2	17/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	45							
6	6	35/4	35/4	0.0	5/16	5/16	StaffText	3/8	1	1	0					"Johann Sebastian Bach
BWV 808"					
6	6	35/4	35/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	46							
6	6	15/2	15/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	47							
6	6	8	8	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	48							
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	49							
6	6	15/2	15/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	50							
6	6	8	8	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	51							
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	52							
7	7	9	9	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	53							
7	7	37/4	37/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	54							
7	7	19/2	19/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	55							
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	56							
7	7	10	10	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	57							
7	7	41/4	41/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	58							
7	7	9	9	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	59							
7	7	9	9	1.0	0	0	Chord	3/8	2	2	1/4	1/4	1	60							
8	8	21/2	21/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	61							
8	8	11	11	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	62							
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	63							
8	8	11	11	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	64							
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	65							
8	8	43/4	43/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	66							
8	8	11	11	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	67							
8	8	45/4	45/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	68							
8	8	23/2	23/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	69							
8	8	47/4	47/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	70							
9	9	12	12	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	71							
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	72							
9	9	25/2	25/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	73							
9	9	51/4	51/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	74							
9	9	13	13	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	75							
9	9	53/4	53/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	76							
9	9	12	12	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	77							
9	9	12	12	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	78							
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	79							
9	9	25/2	25/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	80							
9	9	51/4	51/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	81							
9	9	13	13	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	82							
9	9	53/4	53/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	83							
10	10	27/2	27/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	84							
10	10	14	14	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	85							
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	86							
10	10	14	14	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	87							
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	88							
10	10	27/2	27/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	89							
10	10	55/4	55/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	90							
10	10	14	14	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	91							
10	10	57/4	57/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	92							
10	10	29/2	29/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	93							
10	10	59/4	59/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	94							
11	11	15	15	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	95							
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	96							
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	97							
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	98							
11	11	16	16	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	99							
11	11	65/4	65/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	100							
11	11	15	15	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	101							
11	11	15	15	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	102							
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	103							
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	104							
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	105							
11	11	16	16	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	106							
11	11	65/4	65/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	107							
12	12	33/2	33/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	108							
12	12	17	17	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	109							
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	110							
12	12	17	17	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	111							
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	112							
12	12	33/2	33/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	113							
12	12	67/4	67/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	114							
12	12	17	17	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	115							
12	12	69/4	69/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	116							
12	12	35/2	35/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	117							
12	12	71/4	71/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	118							
13	13	18	18	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	119							
13	13	73/4	73/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	120							
13	13	37/2	37/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	121							
13	13	75/4	75/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	122							
13	13	19	19	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	123							
13	13	77/4	77/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	124							
13	13	18	18	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	125							
13	13	18	18	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	126							
13	13	73/4	73/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	127							
13	13	37/2	37/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	128							
13	13	75/4	75/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	129							
13	13	19	19	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	130							
13	13	77/4	77/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	131							
14	14	39/2	39/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	132							
14	14	20	20	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	133							
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	134							
14	14	20	20	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	135							
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	136							
14	14	39/2	39/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	137							
14	14	79/4	79/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	138							
14	14	20	20	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	139							
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	140							
14	14	41/2	41/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	141							
14	14	83/4	83/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	142							
15	15	21	21	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	143							
15	15	43/2	43/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	144							
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	145							
15	15	21	21	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	146							
15	15	43/2	43/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	147							
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	148							
15	15	21	21	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	149							
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	150							
15	15	43/2	43/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	151							
15	15	87/4	87/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	152							
15	15	22	22	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	153							
15	15	89/4	89/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	154							
16	16	45/2	45/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	155							
16	16	45/2	45/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	156							
16	16	91/4	91/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	157							
16	16	23	23	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	158							
16	16	93/4	93/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	159							
16	16	47/2	47/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	160							
16	16	95/4	95/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	161							
16	16	45/2	45/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	162							
16	16	23	23	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	163							
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	164							
17	17	24	24	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	165							
17	17	24	24	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	166							
17	17	97/4	97/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	167							
17	17	49/2	49/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	168							
17	17	99/4	99/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	169							
17	17	25	25	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	170							
17	17	101/4	101/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	171							
17	17	24	24	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	172							
17	17	49/2	49/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	173							
17	17	25	25	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	174							
18	18	51/2	51/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	175							
18	18	51/2	51/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	176							
18	18	103/4	103/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	177							
18	18	26	26	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	178							
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	179							
18	18	53/2	53/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	180							
18	18	107/4	107/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	181							
18	18	51/2	51/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	182							
18	18	26	26	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	183							
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	184							
19	19	27	27	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	185							
19	19	27	27	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	186							
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	187							
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	188							
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	189							
19	19	28	28	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	190							
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	191							
19	19	27	27	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	192							
19	19	55/2	55/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	193							
19	19	28	28	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	194							
20	20	57/2	57/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	195							
20	20	57/2	57/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	196							
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	197							
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	198							
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	199							
20	20	59/2	59/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	200							
20	20	119/4	119/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	201							
20	20	57/2	57/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	202							
20	20	29	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	203							
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	204							
21	21	30	30	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	205							
21	21	30	30	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	206							
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	207							
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	208							
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	209							
21	21	31	31	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	210							
21	21	125/4	125/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	211							
21	21	30	30	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	212							
22	22	63/2	63/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	213	ornamentMordent						
22	22	63/2	63/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	214							
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	215							
22	22	32	32	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	216							
22	22	129/4	129/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	217							
22	22	65/2	65/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	218							
22	22	131/4	131/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	219							
23	23	33	33	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	220							
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	221							
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	222							
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	223							
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	224							
23	23	33	33	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	225							
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	226							
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	227							
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	228							
23	23	34	34	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	229							
23	23	137/4	137/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	230							
24	24	69/2	69/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	231							
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	232							
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	233							
24	24	69/2	69/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	234							
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	235							
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	236							
24	24	69/2	69/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	237							
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	238							
24	24	35	35	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	239							
24	24	141/4	141/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	240							
24	24	71/2	71/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	241							
24	24	143/4	143/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	242							
25	25	36	36	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	243							
25	25	73/2	73/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	244							
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	245							
25	25	36	36	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	246							
25	25	73/2	73/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	247							
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	248							
25	25	36	36	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	249							
25	25	73/2	73/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	250							
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	251							
25	25	37	37	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	252							
25	25	149/4	149/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	253							
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	254							
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	255							
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	256							
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	257							
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	258							
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	259							
26	26	75/2	75/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	260							
26	26	151/4	151/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	261							
26	26	38	38	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	262							
26	26	153/4	153/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	263							
26	26	77/2	77/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	264							
26	26	155/4	155/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	265							
27	27	39	39	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	266							
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	267							
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	268							
27	27	39	39	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	269							
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	270							
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	271							
27	27	39	39	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	272							
27	27	79/2	79/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	273							
27	27	159/4	159/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	274							
27	27	40	40	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	275							
27	27	161/4	161/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	276							
28	28	81/2	81/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	277							
28	28	41	41	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	278							
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	279							
28	28	81/2	81/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	280							
28	28	41	41	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	281							
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	282							
28	28	81/2	81/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	283							
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	284							
28	28	41	41	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	285							
28	28	165/4	165/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	286							
28	28	83/2	83/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	287							
28	28	167/4	167/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	288							
29	29	42	42	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	289							
