mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	21	21	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	101								
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	102								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	103								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	104								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	105								
8	8	21	21	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	106								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	107								
9	9	24	24	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	108								
9	9	99/4	99/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	109								
9	9	199/8	199/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	110								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	111	ornamentShortTrill							
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	112								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	113								
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	114								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	115								
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	116								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	117								
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	118								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	119	ornamentShortTrill							
10	10	27	27	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	120								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	121								
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	122								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	123								
10	10	27	27	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	124								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	125								
11	11	30	30	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	126								1
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	127								
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	128								
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	129								
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	130								
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	131								
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	132								
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	133								
11	11	30	30	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	134								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	135								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	136								
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	137								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	138								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	139								
11	11	30	30	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	140								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	141								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	142								
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	143								
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	144								
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	145								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	146								
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	147								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	148								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	149								
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	150								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	151								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	152								
12	12	33	33	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	153								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	154								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	155								
13	13	36	36	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	156								
13	13	147/4	147/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	157								
13	13	295/8	295/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	158								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	159								
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	160								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	161								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	162								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	163								
13	13	36	36	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	164								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	165								
14	14	39	39	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	166								
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	167								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	168								
14	14	40	40	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	169	ornamentShortTrill							
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	170								
14	14	39	39	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	171								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	172								
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	173								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	174								
14	14	39	39	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	175								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	176								
15	15	42	42	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	177								
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	178								
15	15	43	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	179	ornamentShortTrill							
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	180								
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	181								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	182								
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	183								
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	184								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	185								
15	15	42	42	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	186								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	187								2
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	188								
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	189								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	190								
16	16	45	45	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	191								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	192								
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	193								3
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	194								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	195								
16	16	45	45	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	196								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	197								
17	17	48	48	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	198								
17	17	195/4	195/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	199								
17	17	391/8	391/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	200								
17	17	49	49	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	201								
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	202								
17	17	48	48	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	203								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	204								
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	205								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	206								
17	17	48	48	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	207								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	208								
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	209								
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	210								
18	18	52	52	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	211								
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	212								
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	213								
18	18	51	51	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	214								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	215								
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	216								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	217								
18	18	51	51	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	218								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	219								
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	220								
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	221								
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	222								
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	223								
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	224								
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	225								
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	226								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	227								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	228								
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	229								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	230								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	231								
19	19	54	54	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	232								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	233								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	234								
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	235								
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	236								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	237								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	238								
20	20	57	57	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	239								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	240								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	241								
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	242								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	243								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	244								
20	20	57	57	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	245								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	246								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	247								
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	248								
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	249								
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	250								
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	251								
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	252								
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	253								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	254	ornamentShortTrill							
21	21	60	60	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	255								
21	21	61	61	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	256								
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	257								
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	258								
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	259								
22	22	64	64	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	260								
22	22	64	64	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	261	ornamentShortTrill							
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	262								
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	263								
22	22	63	63	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	264								
22	22	64	64	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	265								
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	266								
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	267								4
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	268	ornamentShortTrill							
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	269								
22	22	63	63	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	270								
22	22	64	64	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	271								
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	272								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	273								
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	274								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	275								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	276								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	277								
23	23	66	66	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	278								
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	279								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	280								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	281								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	282								
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	283								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	284								
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	285								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	286								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	287								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	288								
23	23	66	66	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	289								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	290								
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	291								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	292								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	293								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	294								
24	24	69	69	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	295								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	296								
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	297								
24	24	69	69	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	298								
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	299								
24	24	69	69	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	300								
24	24	70	70	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	301								
