mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
6	5	29/2	29/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	49							
6	5	15	15	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	50							
6	5	25/2	25/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	51							
6	5	14	14	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	52							
6	5	29/2	29/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	53							
6	5	59/4	59/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	54							
6	5	15	15	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	55							
6	5	61/4	61/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	56							
7	6	31/2	31/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	57							
7	6	63/4	63/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	58							
7	6	16	16	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	59							
7	6	65/4	65/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	60							
7	6	33/2	33/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	61							
7	6	67/4	67/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	62							
7	6	17	17	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	63							
7	6	69/4	69/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	64							
7	6	35/2	35/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	65							
7	6	71/4	71/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	66							
7	6	18	18	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	67							
7	6	73/4	73/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	68							
7	6	31/2	31/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	69							
7	6	16	16	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	70							
7	6	33/2	33/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	71							
7	6	17	17	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	72							
7	6	35/2	35/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	73							
7	6	18	18	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	74							
8	7	37/2	37/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	75							
8	7	19	19	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	76							
8	7	39/2	39/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	77							
8	7	20	20	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	78							
8	7	41/2	41/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	79							
8	7	21	21	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	80							
8	7	37/2	37/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	81							
8	7	19	19	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	82							
8	7	77/4	77/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	83							
8	7	39/2	39/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	84							
8	7	79/4	79/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	85							
8	7	20	20	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	86							
8	7	41/2	41/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	87							
8	7	21	21	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	88							
9	8	43/2	43/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	89							
9	8	23	23	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	90							
9	8	24	24	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	91							
9	8	43/2	43/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	92							
9	8	22	22	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	93							
9	8	45/2	45/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	94							
9	8	23	23	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	95							
9	8	47/2	47/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	96							
9	8	24	24	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	97							
10	9	49/2	49/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	98							
10	9	99/4	99/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	99							
10	9	25	25	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	100							
10	9	101/4	101/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	101							
10	9	51/2	51/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	102							
10	9	103/4	103/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	103							
10	9	26	26	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	104							
10	9	105/4	105/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	105							
10	9	53/2	53/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	106							
10	9	107/4	107/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	107							
10	9	27	27	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	108							
10	9	109/4	109/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	109							
10	9	49/2	49/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	110							
10	9	26	26	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	111							
10	9	53/2	53/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	112							
10	9	27	27	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	113							
11	10	55/2	55/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	114							
11	10	111/4	111/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	115							
11	10	28	28	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	116							
11	10	113/4	113/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	117							
11	10	57/2	57/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	118							
11	10	115/4	115/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	119							
11	10	29	29	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	120							
11	10	117/4	117/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	121							
11	10	59/2	59/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	122							
11	10	119/4	119/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	123							
11	10	30	30	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	124							
11	10	121/4	121/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	125							
11	10	55/2	55/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	126							
11	10	28	28	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	127							
11	10	57/2	57/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	128							
11	10	29	29	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	129							
11	10	59/2	59/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	130							
11	10	30	30	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	131							
12	11	61/2	61/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	132							
12	11	123/4	123/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	133							
12	11	31	31	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	134							
12	11	125/4	125/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	135							
12	11	63/2	63/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	136							
12	11	127/4	127/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	137							
12	11	32	32	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	138							
12	11	129/4	129/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	139							
12	11	65/2	65/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	140							
12	11	131/4	131/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	141							
12	11	33	33	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	142							
12	11	133/4	133/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	143							
12	11	61/2	61/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	144							
12	11	31	31	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	145							
12	11	63/2	63/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	146							
12	11	32	32	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	147							
12	11	65/2	65/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	148							
12	11	33	33	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	149							
13	12	67/2	67/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	150							
13	12	135/4	135/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	151							
13	12	34	34	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	152							
13	12	137/4	137/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	153							
13	12	69/2	69/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	154							
13	12	139/4	139/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	155							
13	12	35	35	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	156							
13	12	141/4	141/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	157							
13	12	71/2	71/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	158							
13	12	143/4	143/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	159							
13	12	36	36	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	160							
13	12	145/4	145/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	161							
13	12	67/2	67/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	162							
13	12	34	34	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	163							
13	12	69/2	69/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	164							
13	12	35	35	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	165							
13	12	71/2	71/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	166							
13	12	36	36	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	167							
14	13	73/2	73/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	168							
14	13	147/4	147/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	169							
14	13	37	37	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	170							
14	13	149/4	149/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	171							
14	13	75/2	75/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	172							
14	13	151/4	151/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	173							
14	13	38	38	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	174							
14	13	153/4	153/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	175							
14	13	77/2	77/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	176							
14	13	155/4	155/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	177							
14	13	39	39	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	178							
14	13	157/4	157/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	179							
14	13	73/2	73/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	180							
14	13	37	37	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	181							
14	13	75/2	75/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	182							
14	13	38	38	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	183							
14	13	77/2	77/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	184							
14	13	39	39	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	185							
15	14	79/2	79/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	186							
15	14	159/4	159/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	187							
15	14	40	40	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	188							
15	14	161/4	161/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	189							
15	14	81/2	81/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	190							
15	14	163/4	163/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	191							
15	14	41	41	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	192							
15	14	165/4	165/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	193							
15	14	83/2	83/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	194							
15	14	167/4	167/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	195							
15	14	42	42	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	196							
15	14	169/4	169/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	197							
15	14	79/2	79/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	198							
15	14	40	40	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	199							
15	14	81/2	81/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	200							
15	14	41	41	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	201							
15	14	42	42	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	202							
16	15	85/2	85/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	203							
16	15	171/4	171/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	204							
16	15	43	43	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	205							
16	15	173/4	173/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	206							
16	15	87/2	87/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	207							
16	15	44	44	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	208							
16	15	89/2	89/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	209							
16	15	179/4	179/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	210							
16	15	45	45	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	211							
16	15	181/4	181/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	212							
16	15	85/2	85/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	213							
16	15	171/4	171/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	214							
16	15	43	43	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	215							
16	15	173/4	173/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	216							
16	15	87/2	87/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	217							
16	15	175/4	175/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	218							
16	15	44	44	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	219							
16	15	89/2	89/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	220							
16	15	45	45	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	221							
17	16	91/2	91/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	222							
17	16	183/4	183/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	223							
17	16	46	46	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	224							
17	16	185/4	185/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	225							
17	16	93/2	93/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	226							
17	16	187/4	187/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	227							
17	16	47	47	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	228							
17	16	189/4	189/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	229							
17	16	95/2	95/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	230							
17	16	191/4	191/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	231							
17	16	48	48	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	232							
17	16	193/4	193/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	233							
17	16	91/2	91/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	234							
17	16	47	47	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	235							
18	17	97/2	97/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	236							
18	17	97/2	97/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	237							
18	17	195/4	195/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	238							
18	17	49	49	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	239							
18	17	197/4	197/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	240							
18	17	99/2	99/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	241							
18	17	199/4	199/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	242							
18	17	50	50	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	243							
18	17	201/4	201/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	244							
18	17	101/2	101/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	245							
18	17	203/4	203/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	246							
18	17	51	51	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	247							
18	17	205/4	205/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	248							
19	18	103/2	103/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	249							
19	18	207/4	207/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	250							
19	18	52	52	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	251							
19	18	209/4	209/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	252							
19	18	105/2	105/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	253							
19	18	211/4	211/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	254							
19	18	53	53	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	255							
19	18	213/4	213/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	256							
19	18	107/2	107/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	257							
19	18	215/4	215/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	258							
19	18	54	54	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	259							
19	18	217/4	217/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	260							
19	18	103/2	103/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	261							
19	18	53	53	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	262							
20	19	109/2	109/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	263							
20	19	219/4	219/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	264							
20	19	55	55	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	265							
20	19	221/4	221/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	266							
20	19	111/2	111/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	267							
20	19	223/4	223/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	268							
20	19	56	56	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	269							
20	19	109/2	109/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	270							
20	19	56	56	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	271							
20	19	225/4	225/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	272							
20	19	113/2	113/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	273							
20	19	227/4	227/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	274							
20	19	57	57	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	275							
20	19	229/4	229/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	276							
21	20	115/2	115/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	277							
21	20	231/4	231/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	278							
21	20	58	58	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	279							
21	20	233/4	233/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	280							
21	20	117/2	117/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	281							
21	20	235/4	235/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	282							
21	20	59	59	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	283							
21	20	115/2	115/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	284							
21	20	59	59	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	285							
21	20	237/4	237/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	286							
21	20	119/2	119/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	287							
21	20	239/4	239/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	288							
21	20	60	60	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	289							
