mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	7	7	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	29								
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	30								
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	31								
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	32								
3	3	7	7	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	33								
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	34								
4	4	10	10	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	35								
4	4	9	9	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	36								
4	4	10	10	0.25	1/4	1/4	Chord	3/4	2	2	1/16	1/16	1	37								
4	4	41/4	41/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16	1/16	1	38								
4	4	21/2	21/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	39								
4	4	43/4	43/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	40								
4	4	11	11	0.25	1/2	1/2	Chord	3/4	2	2	1/16	1/16	1	41								
4	4	45/4	45/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16	1/16	1	42								
4	4	23/2	23/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	43								
4	4	47/4	47/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16	1/16	1	44								
5	5	12	12	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	45	ornamentMordent							
5	5	51/4	51/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	46								
5	5	13	13	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	47								
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	48								
5	5	12	12	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	49								
5	5	13	13	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	50								
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	51								
5	5	13	13	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	52								
5	5	12	12	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	53								
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	54								
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	55								
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	56								
6	6	31/2	31/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	57								
6	6	63/4	63/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	58								
6	6	16	16	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	59								
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	60								
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	61								
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	62								
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	63								
6	6	16	16	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	64								
6	6	33/2	33/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	65								
6	6	67/4	67/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	66								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	67								
7	7	18	18	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	68								
7	7	73/4	73/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	69								
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	70								
7	7	19	19	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	71								
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	72								
7	7	18	18	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	73								
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	74								
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	75								
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	76								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	77								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	78								
7	7	18	18	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	79								
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	80								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	81								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	82								
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	83								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	84								
8	8	21	21	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	85								
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	86								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	87								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	88								
8	8	21	21	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	89								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	90								
9	9	24	24	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	91								
9	9	99/4	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	92								
9	9	25	25	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	93	ornamentTrill							
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	94								
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	95								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	96								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	97								
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	98								
9	9	25	25	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	99								
10	10	27	27	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	100								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	101								
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	102								
10	10	27	27	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	103								
10	10	28	28	0.25	1/4	1/4	Chord	3/4	2	2	1/16	1/16	1	104								
10	10	113/4	113/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16	1/16	1	105								2
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	106								2
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	107								2
10	10	29	29	0.25	1/2	1/2	Chord	3/4	2	2	1/16	1/16	1	108								2
10	10	117/4	117/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16	1/16	1	109								2
10	10	59/2	59/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	110								2
10	10	119/4	119/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16	1/16	1	111								
11	11	30	30	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	112								
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	113								
11	11	31	31	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	114								
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	115								
11	11	30	30	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	116								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	117								
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	118								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	119								
11	11	32	32	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	120								
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	121								
11	11	30	30	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	122								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	123								
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	124								
12	12	34	34	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	125								
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	126								
12	12	33	33	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	127								
12	12	34	34	0.25	1/4	1/4	Chord	3/4	2	2	1/16	1/16	1	128								
12	12	137/4	137/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16	1/16	1	129								3
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	130								3
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	131								3
12	12	35	35	0.25	1/2	1/2	Chord	3/4	2	2	1/16	1/16	1	132								3
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16	1/16	1	133								3
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	134								3
12	12	143/4	143/4	0.125	11/16	11/16	Chord	3/4	2	2	1/32	1/32	1	135								3
12	12	287/8	287/8	0.125	23/32	23/32	Chord	3/4	2	2	1/32	1/32	1	136								
13	13	36	36	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	137								
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	138								
13	13	37	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	139								
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	140								
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	141								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	142								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	143								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	144								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	145								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	146								
14	14	39	39	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	147								
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	148								
14	14	40	40	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	149								
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	150								
14	14	39	39	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	151								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	152								
14	14	39	39	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	153								
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	154								
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	155								
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	156								
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	157								
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	158								
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	159								
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	160								
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	161								
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	162								
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	163								
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	164								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	165								
15	15	42	42	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	166								
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	167								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	168								
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	169								
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	170								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	171								
16	16	45	45	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	172								
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	173								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	174								
16	16	45	45	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	175								
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	176								
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	177								
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	178								
17	17	48	48	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	179								
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	180								
17	17	49	49	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	181	ornamentTrill							
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	182								
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	183								
17	17	48	48	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	184								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	185								
17	17	48	48	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	186								
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	187								
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	188								
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	189								
18	18	51	51	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	190								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	191								
18	18	51	51	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	192								
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	193								
18	18	52	52	1.5	1/4	1/4	Chord	3/4	2	2	3/8	1/4	3/2	194	ornamentTrill							
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	195								
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16	1/16	1	196								
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	197								
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	198								
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	199								
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	200								
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	201								
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	202								
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	203								
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	204								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	205								
19	19	54	54	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	206								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	207								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	208								
20	20	57	57	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	209								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	210								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	211								
20	20	57	57	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	212								
20	20	57	57	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	213								
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	214								
20	20	58	58	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	215	ornamentTrill							
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	216								
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	217								
21	21	60	60	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	218								
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	219								
21	21	61	61	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	220	ornamentTrill							
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	221								
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	222								
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	223								
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	224								
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	225								
21	21	61	61	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	226								
22	22	63	63	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	227								
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	228								
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	229								
22	22	65	65	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	230								
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	231								
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	232								
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	233								
22	22	63	63	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	234								
22	22	64	64	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	235								
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	236								
22	22	63	63	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	237								
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	238								
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	239	ornamentTrill							
22	22	65	65	0.25	1/2	1/2	Chord	3/4	2	2	1/16	1/16	1	240								
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16	1/16	1	241								
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	242								
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16	1/16	1	243								
23	23	66	66	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	244								
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	245								
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	246								
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	247								
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	248								
23	23	68	68	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	249	ornamentShortTrill							
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	250								
23	23	66	66	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	251								
23	23	67	67	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	252								
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	253								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	254								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	255								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	256								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	257								
23	23	67	67	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	258								
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	259								
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	260								
24	24	69	69	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	261								
24	24	69	69	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	262								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	263								
24	24	70	70	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	264								
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	265								
24	24	69	69	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	266								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	267								
