mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	79/12	79/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24	1/16	2/3	58								
3	2	27/4	27/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24	1/16	2/3	59								
3	2	83/12	83/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24	1/16	2/3	60								
3	2	85/12	85/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24	1/16	2/3	61								
3	2	29/4	29/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	62								
3	2	15/2	15/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	63								
3	2	31/4	31/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	64								
3	2	8	8	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	65								
4	3	33/4	33/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	66								
4	3	17/2	17/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	67								
4	3	35/4	35/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	68								
4	3	9	9	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	69								
4	3	37/4	37/4	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70								
4	3	41/4	41/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	71								
4	3	21/2	21/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	72								
4	3	43/4	43/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	73								
4	3	11	11	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	74								
4	3	45/4	45/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	75								
4	3	23/2	23/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	76								
4	3	47/4	47/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	77								
4	3	12	12	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	78								
4	3	33/4	33/4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	79								
4	3	19/2	19/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	80								
4	3	39/4	39/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	81								
4	3	10	10	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	82								
4	3	41/4	41/4	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	83								
4	3	33/4	33/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	84								
4	3	35/4	35/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	85								
4	3	37/4	37/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	86	ornamentShortTrill							
4	3	10	10	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	87								
4	3	81/8	81/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	88								
4	3	41/4	41/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	89								
4	3	43/4	43/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	90								
4	3	45/4	45/4	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	91	ornamentShortTrill							
4	3	12	12	0.125	15/16	15/16	Chord	4/4	2	1	1/32	1/32	1	92								
4	3	97/8	97/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32	1/32	1	93								
5	4	49/4	49/4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94								
5	4	57/4	57/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	95								
5	4	29/2	29/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	96								
5	4	59/4	59/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	97								
5	4	15	15	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	98								
5	4	61/4	61/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	99								
5	4	31/2	31/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	100								
5	4	63/4	63/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	101								
5	4	16	16	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	102								
5	4	49/4	49/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	103								
5	4	25/2	25/2	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	104								
5	4	51/4	51/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	105								
5	4	13	13	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	106								
5	4	53/4	53/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	107								
5	4	27/2	27/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	108								
5	4	55/4	55/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	109								
5	4	14	14	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	110								
5	4	57/4	57/4	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	111								
5	4	63/4	63/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	112								
5	4	49/4	49/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	113								
5	4	55/4	55/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	114								
5	4	57/4	57/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	115								
5	4	63/4	63/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	116								
6	5	65/4	65/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	117								
6	5	33/2	33/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	118								
6	5	67/4	67/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	119								
6	5	17	17	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	120								
6	5	69/4	69/4	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	121								
6	5	73/4	73/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	122								
6	5	37/2	37/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	123								
6	5	75/4	75/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	124								
6	5	19	19	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	125								
6	5	77/4	77/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	126								
6	5	20	20	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	127								
6	5	161/8	161/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	128								
6	5	65/4	65/4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129								
6	5	35/2	35/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	130								
6	5	71/4	71/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	131								
6	5	18	18	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	132								
6	5	73/4	73/4	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	133								
6	5	79/4	79/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	134								
6	5	65/4	65/4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	135								
6	5	73/4	73/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	136								
6	5	75/4	75/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	137								
6	5	77/4	77/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	138								
6	5	79/4	79/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	139								
7	6	81/4	81/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	140								
7	6	41/2	41/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	141								
7	6	83/4	83/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	142								
7	6	21	21	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	143								
7	6	85/4	85/4	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	144								
7	6	91/4	91/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	145								
7	6	93/4	93/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	146								
7	6	47/2	47/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	147								
7	6	95/4	95/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	148								
7	6	24	24	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	149								
7	6	81/4	81/4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	150								
7	6	43/2	43/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	151								
7	6	87/4	87/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	152								
7	6	22	22	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	153								
7	6	89/4	89/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	154								
7	6	91/4	91/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	155								
7	6	93/4	93/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	156								
7	6	81/4	81/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	157								
7	6	83/4	83/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	158								
7	6	85/4	85/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	159								
7	6	87/4	87/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	160								
7	6	89/4	89/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	161								
7	6	45/2	45/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	162								
7	6	91/4	91/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	163								
7	6	23	23	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	164								
7	6	93/4	93/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	165								
7	6	95/4	95/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	166								
8	7	97/4	97/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	167								
8	7	101/4	101/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	168								
8	7	51/2	51/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	169								
8	7	103/4	103/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	170								
8	7	26	26	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	171								
8	7	105/4	105/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	172								
8	7	317/12	317/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	173								
8	7	319/12	319/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	174								
8	7	107/4	107/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	175								
8	7	323/12	323/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	176								
8	7	325/12	325/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	177								
8	7	109/4	109/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	178								
8	7	329/12	329/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	179								
8	7	331/12	331/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	180								
8	7	111/4	111/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	181								
8	7	335/12	335/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	182								
8	7	337/12	337/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	183								
8	7	97/4	97/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	184								
8	7	49/2	49/2	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	185								
8	7	99/4	99/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	186								
8	7	25	25	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	187								
8	7	101/4	101/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	188								
8	7	105/4	105/4	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	189								
8	7	97/4	97/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24	1/16	2/3	190								
8	7	293/12	293/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24	1/16	2/3	191								
8	7	295/12	295/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24	1/16	2/3	192								
8	7	99/4	99/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24	1/16	2/3	193								
8	7	299/12	299/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24	1/16	2/3	194								
8	7	301/12	301/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24	1/16	2/3	195								
8	7	101/4	101/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24	1/16	2/3	196								
8	7	305/12	305/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24	1/16	2/3	197								
8	7	307/12	307/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24	1/16	2/3	198								
8	7	103/4	103/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24	1/16	2/3	199								
8	7	311/12	311/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24	1/16	2/3	200								
8	7	313/12	313/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24	1/16	2/3	201								
8	7	105/4	105/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	202								
8	7	107/4	107/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	203								
8	7	109/4	109/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	204								
8	7	111/4	111/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	205								
9	8	113/4	113/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206								
9	8	117/4	117/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	207								
9	8	59/2	59/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	208								
9	8	119/4	119/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	209								
9	8	30	30	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	210								
9	8	121/4	121/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	211								
9	8	365/12	365/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	212								
9	8	367/12	367/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	213								
9	8	123/4	123/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	214								
9	8	371/12	371/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	215								
9	8	373/12	373/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	216								
9	8	125/4	125/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	217								
9	8	377/12	377/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	218								
9	8	379/12	379/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	219								
9	8	127/4	127/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	220								
9	8	383/12	383/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	221								
9	8	385/12	385/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	222								
9	8	113/4	113/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	223								
9	8	57/2	57/2	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	224								
9	8	115/4	115/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	225								
9	8	29	29	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	226								
9	8	117/4	117/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	227								
9	8	121/4	121/4	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	228								
9	8	113/4	113/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24	1/16	2/3	229								
9	8	341/12	341/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24	1/16	2/3	230								
9	8	343/12	343/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24	1/16	2/3	231								
9	8	115/4	115/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24	1/16	2/3	232								
9	8	347/12	347/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24	1/16	2/3	233								
9	8	349/12	349/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24	1/16	2/3	234								
9	8	117/4	117/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24	1/16	2/3	235								
9	8	353/12	353/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24	1/16	2/3	236								
9	8	355/12	355/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24	1/16	2/3	237								
9	8	119/4	119/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24	1/16	2/3	238								
9	8	359/12	359/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24	1/16	2/3	239								
9	8	361/12	361/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24	1/16	2/3	240								
9	8	121/4	121/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	241								
9	8	123/4	123/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	242								
9	8	125/4	125/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	243								
9	8	127/4	127/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	244								
10	9	129/4	129/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	245								
10	9	133/4	133/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	246								
10	9	67/2	67/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	247								
10	9	135/4	135/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	248								
10	9	34	34	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	249								
10	9	137/4	137/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	250								
10	9	413/12	413/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	251								
10	9	415/12	415/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	252								
10	9	139/4	139/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	253								
10	9	419/12	419/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	254								
10	9	421/12	421/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	255								
10	9	141/4	141/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	256								
10	9	425/12	425/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	257								
10	9	427/12	427/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	258								
10	9	143/4	143/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	259								
10	9	431/12	431/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	260								
10	9	433/12	433/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	261								
10	9	129/4	129/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	262								
10	9	65/2	65/2	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	263								
10	9	131/4	131/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	264								
10	9	33	33	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	265								
10	9	133/4	133/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	266								
10	9	137/4	137/4	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	267								
10	9	129/4	129/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24	1/16	2/3	268								
