mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
12	10	147/4	147/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	284		
12	10	151/4	151/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	285		
12	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	286		
12	10	155/4	155/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	287		
12	10	157/4	157/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	288		
12	10	159/4	159/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	289		
13	11	161/4	161/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	290		
13	11	165/4	165/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	291		
13	11	42	42	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	292		
13	11	169/4	169/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	293		
13	11	173/4	173/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	294		
13	11	87/2	87/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	295		
13	11	349/8	349/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	296		
13	11	175/4	175/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	297		
13	11	44	44	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	298		
13	11	161/4	161/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	299		
13	11	81/2	81/2	0.125	1/16	1/16	Chord	4/4	1	2	1/32	1/32	1	300		
13	11	325/8	325/8	0.125	3/32	3/32	Chord	4/4	1	2	1/32	1/32	1	301		
13	11	163/4	163/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	302		
13	11	41	41	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	303		
13	11	165/4	165/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	304		
13	11	83/2	83/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	305		
13	11	167/4	167/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	306		
13	11	169/4	169/4	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	307		
13	11	85/2	85/2	0.125	9/16	9/16	Chord	4/4	1	2	1/32	1/32	1	308		
13	11	341/8	341/8	0.125	19/32	19/32	Chord	4/4	1	2	1/32	1/32	1	309		
13	11	171/4	171/4	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	310		
13	11	43	43	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	311		
13	11	173/4	173/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	312		
13	11	161/4	161/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	313		
13	11	163/4	163/4	1.5	1/8	1/8	Chord	4/4	2	1	3/8	1/4	3/2	314		
13	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	315		
13	11	171/4	171/4	1.5	5/8	5/8	Chord	4/4	2	1	3/8	1/4	3/2	316		
13	11	161/4	161/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	317		
13	11	163/4	163/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	318		
13	11	165/4	165/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	319		
13	11	167/4	167/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	320		
13	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	321		
13	11	171/4	171/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	322		
13	11	173/4	173/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	323		
13	11	175/4	175/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	324		
14	12	187/4	187/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	325		
14	12	189/4	189/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	326		
14	12	95/2	95/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	327		
14	12	381/8	381/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	328		
14	12	191/4	191/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	329		
14	12	383/8	383/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	330		
14	12	48	48	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	331		
14	12	177/4	177/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	332		
14	12	89/2	89/2	0.125	1/16	1/16	Chord	4/4	1	2	1/32	1/32	1	333		
14	12	357/8	357/8	0.125	3/32	3/32	Chord	4/4	1	2	1/32	1/32	1	334		
14	12	179/4	179/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	335		
14	12	45	45	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	336		
14	12	181/4	181/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	337		
14	12	91/2	91/2	0.125	5/16	5/16	Chord	4/4	1	2	1/32	1/32	1	338		
14	12	365/8	365/8	0.125	11/32	11/32	Chord	4/4	1	2	1/32	1/32	1	339		
14	12	183/4	183/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	340		
14	12	46	46	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	341		
14	12	185/4	185/4	0.125	1/2	1/2	Chord	4/4	1	2	1/32	1/32	1	342		
14	12	371/8	371/8	0.125	17/32	17/32	Chord	4/4	1	2	1/32	1/32	1	343		
14	12	93/2	93/2	0.125	9/16	9/16	Chord	4/4	1	2	1/32	1/32	1	344		
14	12	373/8	373/8	0.125	19/32	19/32	Chord	4/4	1	2	1/32	1/32	1	345		
14	12	187/4	187/4	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	346		
14	12	47	47	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	347		
14	12	177/4	177/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	348		
14	12	189/4	189/4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	349		
14	12	177/4	177/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	350		
14	12	179/4	179/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	351		
14	12	181/4	181/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	352		
14	12	183/4	183/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	353		
14	12	185/4	185/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	354		
14	12	187/4	187/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	355		
14	12	189/4	189/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	356		
14	12	191/4	191/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	357		
15	13	193/4	193/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	358		
15	13	49	49	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	359		
15	13	197/4	197/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	360		
15	13	99/2	99/2	0.5	5/16	5/16	Chord	4/4	1	1	1/8	1/8	1	361		
15	13	50	50	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	362		
15	13	201/4	201/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	363		
15	13	103/2	103/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	364		
15	13	207/4	207/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	365		
15	13	52	52	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	366		
15	13	387/8	387/8	0.125	1/32	1/32	Chord	4/4	1	2	1/32	1/32	1	367		
15	13	97/2	97/2	0.125	1/16	1/16	Chord	4/4	1	2	1/32	1/32	1	368		
15	13	389/8	389/8	0.125	3/32	3/32	Chord	4/4	1	2	1/32	1/32	1	369		
15	13	195/4	195/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	370		
15	13	197/4	197/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	371		
15	13	199/4	199/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	372		
15	13	201/4	201/4	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	373		
15	13	101/2	101/2	0.125	9/16	9/16	Chord	4/4	1	2	1/32	1/32	1	374		
15	13	405/8	405/8	0.125	19/32	19/32	Chord	4/4	1	2	1/32	1/32	1	375		
15	13	203/4	203/4	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	376		
15	13	407/8	407/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	377		
15	13	51	51	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	378		
15	13	205/4	205/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	379		
15	13	193/4	193/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	380		
15	13	199/4	199/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	381		
15	13	193/4	193/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	382		
15	13	195/4	195/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	383		
15	13	197/4	197/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	384		
15	13	199/4	199/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	385		
15	13	201/4	201/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	386		
15	13	203/4	203/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	387		
15	13	205/4	205/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	388		
15	13	207/4	207/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	389		
16	14	209/4	209/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	390		
16	14	419/8	419/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	391		
16	14	105/2	105/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	392		
16	14	421/8	421/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	393		
16	14	211/4	211/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	394		
16	14	213/4	213/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	395		
16	14	107/2	107/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	396		
16	14	429/8	429/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	397		
16	14	215/4	215/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	398		
16	14	431/8	431/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	399		
16	14	54	54	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	400		
16	14	217/4	217/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	401		
16	14	435/8	435/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	402		
16	14	109/2	109/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	403		
16	14	437/8	437/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	404		
16	14	219/4	219/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	405		
16	14	221/4	221/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	406		
16	14	111/2	111/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	407		
16	14	445/8	445/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	408		
16	14	223/4	223/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	409		
16	14	447/8	447/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	410		
16	14	56	56	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	411		
16	14	53	53	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	412		
16	14	213/4	213/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	413		
16	14	55	55	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	414		
16	14	221/4	221/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	415		
16	14	209/4	209/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	416		
16	14	211/4	211/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	417		
16	14	213/4	213/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	418		
16	14	215/4	215/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	419		
16	14	217/4	217/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	420		
16	14	219/4	219/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	421		
16	14	221/4	221/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	422		
16	14	223/4	223/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	423		
17	15	225/4	225/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	424		
17	15	451/8	451/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	425		
17	15	113/2	113/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	426		
17	15	453/8	453/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	427		
17	15	227/4	227/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	428		
17	15	229/4	229/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	429		
17	15	115/2	115/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	430		
17	15	461/8	461/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	431		
17	15	231/4	231/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	432		
17	15	463/8	463/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	433		
17	15	58	58	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	434		
17	15	233/4	233/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	435		
17	15	117/2	117/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	436		
17	15	469/8	469/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	437		
17	15	235/4	235/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	438		
17	15	471/8	471/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	439		
17	15	59	59	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	440		
17	15	237/4	237/4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	441	ornamentMordent	
17	15	57	57	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	442		
17	15	229/4	229/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	443		
17	15	233/4	233/4	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	444		
17	15	237/4	237/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	445		
17	15	225/4	225/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	446		
17	15	227/4	227/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	447		
17	15	229/4	229/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	448		
17	15	231/4	231/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	449		
17	15	233/4	233/4	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	450		
17	15	117/2	117/2	0.125	9/16	9/16	Chord	4/4	2	2	1/32	1/32	1	451		
17	15	469/8	469/8	0.125	19/32	19/32	Chord	4/4	2	2	1/32	1/32	1	452		
17	15	235/4	235/4	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	453		
17	15	59	59	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	454		
17	15	237/4	237/4	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	455		
17	15	119/2	119/2	0.125	13/16	13/16	Chord	4/4	2	2	1/32	1/32	1	456		
17	15	477/8	477/8	0.125	27/32	27/32	Chord	4/4	2	2	1/32	1/32	1	457		
17	15	239/4	239/4	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	458		
17	15	60	60	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	459		
18	16	241/4	241/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	460		
18	16	121/2	121/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	461		
18	16	485/8	485/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	462		
18	16	243/4	243/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	463		
18	16	245/4	245/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	464		
18	16	123/2	123/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	465		
18	16	247/4	247/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	466		
18	16	249/4	249/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	467		
18	16	125/2	125/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	468		
18	16	501/8	501/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	469		
18	16	251/4	251/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	470		
18	16	63	63	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	471		
18	16	253/4	253/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	472		
18	16	255/4	255/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	473		
18	16	241/4	241/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	474		
18	16	61	61	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	475		
18	16	245/4	245/4	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	476		
18	16	62	62	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	477		
18	16	249/4	249/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	478		
18	16	127/2	127/2	0.5	13/16	13/16	Chord	4/4	1	2	1/8	1/8	1	479		
18	16	64	64	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	480		
18	16	241/4	241/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	481		
18	16	243/4	243/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	482		
18	16	245/4	245/4	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	483		
18	16	123/2	123/2	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	484		
18	16	247/4	247/4	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	485		
18	16	62	62	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	486		
18	16	249/4	249/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	487		
18	16	251/4	251/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	488		
18	16	253/4	253/4	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	489		
18	16	127/2	127/2	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	490		
18	16	255/4	255/4	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	491		
18	16	64	64	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	492		
19	17	257/4	257/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	493		
19	17	129/2	129/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	494		
19	17	517/8	517/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	495		
19	17	259/4	259/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	496		
19	17	65	65	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	497		
19	17	261/4	261/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	498		
19	17	263/4	263/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	499		
19	17	265/4	265/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	500		
19	17	531/8	531/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	501		
19	17	133/2	133/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	502		
19	17	533/8	533/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	503		
19	17	267/4	267/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	504		
19	17	269/4	269/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	505		
19	17	135/2	135/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	506		
19	17	541/8	541/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	507		
19	17	271/4	271/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	508		
19	17	543/8	543/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	509		
19	17	68	68	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	510		
19	17	257/4	257/4	1.0	0	0	Chord	4/4	1	3	1/4	1/4	1	511		
19	17	131/2	131/2	0.5	5/16	5/16	Chord	4/4	1	3	1/8	1/8	1	512		
19	17	66	66	0.25	7/16	7/16	Chord	4/4	1	3	1/16	1/16	1	513		
19	17	257/4	257/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	514		
19	17	259/4	259/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	515		
19	17	261/4	261/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	516		
19	17	131/2	131/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	517		
19	17	263/4	263/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	518		
19	17	66	66	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	519		
19	17	67	67	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	520		
19	17	269/4	269/4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	521		
19	17	265/4	265/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	522		
19	17	267/4	267/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	523		
19	17	269/4	269/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	524		
19	17	271/4	271/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	525		
20	18	547/8	547/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	526		
20	18	137/2	137/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	527		
20	18	549/8	549/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	528		
20	18	275/4	275/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	529		
20	18	277/4	277/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	530		
20	18	70	70	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	531		
20	18	281/4	281/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	532		
20	18	285/4	285/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	533		
20	18	283/4	283/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	534		
20	18	285/4	285/4	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	535		
20	18	273/4	273/4	0.75	0	0	Chord	4/4	1	3	3/16	1/8	3/2	536		
20	18	69	69	0.25	3/16	3/16	Chord	4/4	1	3	1/16	1/16	1	537		
20	18	277/4	277/4	0.25	1/4	1/4	Chord	4/4	1	3	1/16	1/16	1	538		
20	18	139/2	139/2	0.25	5/16	5/16	Chord	4/4	1	3	1/16	1/16	1	539		
20	18	279/4	279/4	0.5	3/8	3/8	Chord	4/4	1	3	1/8	1/8	1	540		
20	18	281/4	281/4	0.25	1/2	1/2	Chord	4/4	1	3	1/16	1/16	1	541		
20	18	141/2	141/2	0.125	9/16	9/16	Chord	4/4	1	3	1/32	1/32	1	542		
20	18	565/8	565/8	0.125	19/32	19/32	Chord	4/4	1	3	1/32	1/32	1	543		
20	18	283/4	283/4	0.125	5/8	5/8	Chord	4/4	1	3	1/32	1/32	1	544		
20	18	567/8	567/8	0.125	21/32	21/32	Chord	4/4	1	3	1/32	1/32	1	545		
20	18	71	71	0.25	11/16	11/16	Chord	4/4	1	3	1/16	1/16	1	546		
20	18	285/4	285/4	0.75	3/4	3/4	Chord	4/4	1	3	3/16	1/8	3/2	547		
20	18	273/4	273/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	548		
20	18	137/2	137/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	549		
20	18	275/4	275/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	550		
20	18	69	69	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	551		
20	18	277/4	277/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	552		
20	18	279/4	279/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	553		
20	18	285/4	285/4	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	554		
20	18	281/4	281/4	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	555		
20	18	285/4	285/4	0.75	3/4	3/4	Chord	4/4	2	2	3/16	1/8	3/2	556		
