mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
11	10	30	30	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	77						
11	10	61/2	61/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	78						
11	10	31	31	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	79						
11	10	57/2	57/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	80						
11	10	59/2	59/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	81						
11	10	61/2	61/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	82						
12	11	63/2	63/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	83						
12	11	32	32	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	84						
12	11	65/2	65/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	85						
12	11	33	33	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	86						
12	11	67/2	67/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	87						
12	11	34	34	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	88						
12	11	63/2	63/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	89						
12	11	65/2	65/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	90						
12	11	67/2	67/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	91						
13	12	69/2	69/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	92						
13	12	35	35	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	93						
13	12	71/2	71/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	94						
13	12	36	36	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	95						
13	12	73/2	73/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	96						
13	12	37	37	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	97						
13	12	69/2	69/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	98						
13	12	71/2	71/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	99						
13	12	73/2	73/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	100						
14	13	75/2	75/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	101						
14	13	38	38	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	102						
14	13	77/2	77/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	103						
14	13	39	39	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	104						
14	13	79/2	79/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	105						
14	13	40	40	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	106						
14	13	75/2	75/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	107						
14	13	77/2	77/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	108						
14	13	79/2	79/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	109						
15	14	81/2	81/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	110						
15	14	41	41	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	111						
15	14	83/2	83/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	112						
15	14	42	42	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	113						
15	14	85/2	85/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	114						
15	14	43	43	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	115						
15	14	81/2	81/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	116						
15	14	83/2	83/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	117						
15	14	42	42	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	118						
15	14	85/2	85/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	119						
16	15	87/2	87/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	120						
16	15	44	44	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	121						
16	15	89/2	89/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	122						
16	15	45	45	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	123						
16	15	91/2	91/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	124						
16	15	46	46	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	125						
16	15	87/2	87/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	126						
16	15	89/2	89/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	127						
16	15	91/2	91/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	128						
17	16	93/2	93/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	129						
17	16	47	47	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	130						
17	16	95/2	95/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	131						
17	16	48	48	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	132						
17	16	97/2	97/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	133						
17	16	49	49	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	134						
17	16	93/2	93/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	135						
17	16	48	48	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	136						
17	16	97/2	97/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	137						
17	16	49	49	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	138						
18	17	99/2	99/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	139						
18	17	50	50	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	140						
18	17	101/2	101/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	141						
18	17	51	51	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	142						
18	17	103/2	103/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	143						
18	17	52	52	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	144						
18	17	99/2	99/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	145						
18	17	101/2	101/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	146						
18	17	103/2	103/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	147						
19	18	105/2	105/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	148						
19	18	53	53	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	149						
19	18	107/2	107/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	150						
19	18	54	54	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	151						
19	18	109/2	109/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	152						
19	18	55	55	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	153						
19	18	105/2	105/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	154						
19	18	54	54	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	155						
19	18	109/2	109/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	156						
19	18	55	55	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	157						
20	19	111/2	111/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	158						
20	19	56	56	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	159						
20	19	113/2	113/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	160						
20	19	57	57	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	161						
20	19	115/2	115/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	162						
20	19	58	58	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	163						
20	19	111/2	111/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	164						
20	19	113/2	113/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	165						
20	19	115/2	115/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	166						
21	20	117/2	117/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	167						
21	20	59	59	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	168						
21	20	119/2	119/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	169						
21	20	60	60	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	170						
21	20	121/2	121/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	171						
21	20	61	61	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	172						
21	20	117/2	117/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	173						
21	20	60	60	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	174						
21	20	121/2	121/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	175						
21	20	61	61	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	176						
22	21	123/2	123/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	177						
22	21	62	62	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	178						
22	21	125/2	125/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	179						
22	21	63	63	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	180						
22	21	127/2	127/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	181						
22	21	64	64	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	182						
22	21	123/2	123/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	183						
22	21	125/2	125/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	184						
22	21	127/2	127/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	185						
23	22	129/2	129/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	186						
23	22	65	65	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	187						
23	22	131/2	131/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	188						
23	22	66	66	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	189						
23	22	133/2	133/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	190						
23	22	67	67	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	191						
23	22	129/2	129/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	192						
23	22	131/2	131/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	193						
23	22	133/2	133/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	194						
24	23	135/2	135/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	195						
24	23	68	68	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	196						
24	23	137/2	137/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	197						
24	23	69	69	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	198						
24	23	139/2	139/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	199						
24	23	70	70	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	200						
24	23	135/2	135/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	201						
24	23	137/2	137/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	202						
24	23	139/2	139/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	203						
25	24	141/2	141/2	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	204						
25	24	141/2	141/2	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	205						
26	24	72	72	0.5	0	3/8	Chord	3/4	1	1	1/8	1/8	1	206						
26	24	145/2	145/2	0.5	1/8	1/2	Chord	3/4	1	1	1/8	1/8	1	207						
26	24	73	73	0.5	1/4	5/8	Chord	3/4	1	1	1/8	1/8	1	208						
27	25	147/2	147/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	209						
27	25	74	74	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	210						
27	25	149/2	149/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	211						
27	25	75	75	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	212						
27	25	151/2	151/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	213						
27	25	76	76	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	214						
27	25	147/2	147/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	215						
27	25	149/2	149/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	216						
27	25	151/2	151/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	217						
28	26	153/2	153/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	218						
28	26	77	77	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	219						
28	26	155/2	155/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	220						
28	26	78	78	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	221						
28	26	157/2	157/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	222						
28	26	79	79	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	223						
28	26	153/2	153/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	224						
28	26	155/2	155/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	225						
28	26	157/2	157/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	226						
29	27	159/2	159/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	227						
29	27	80	80	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	228						
29	27	161/2	161/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	229						
29	27	81	81	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	230						
29	27	163/2	163/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	231						
29	27	82	82	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	232						
29	27	159/2	159/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	233						
29	27	161/2	161/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	234						
29	27	163/2	163/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	235						
30	28	165/2	165/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	236						
30	28	83	83	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	237						
30	28	167/2	167/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	238						
30	28	84	84	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	239						
30	28	169/2	169/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	240						
30	28	85	85	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	241						
30	28	169/2	169/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	242						
30	28	165/2	165/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	243						
30	28	167/2	167/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	244						
30	28	169/2	169/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	245						
31	29	171/2	171/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	246						
31	29	171/2	171/2	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	247						
31	29	171/2	171/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	248						
31	29	86	86	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	249						
31	29	173/2	173/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	250						
31	29	87	87	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	251						
31	29	175/2	175/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	252						
31	29	88	88	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	253						
32	30	177/2	177/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	254						
32	30	89	89	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	255						
32	30	179/2	179/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	256						
32	30	90	90	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	257						
32	30	181/2	181/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	258						
32	30	91	91	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	259						
32	30	177/2	177/2	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	260						
32	30	181/2	181/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	261						
32	30	177/2	177/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	262						
33	31	183/2	183/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	263						
33	31	183/2	183/2	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	264						
33	31	92	92	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	265						
33	31	185/2	185/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	266						
33	31	93	93	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	267						
33	31	187/2	187/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	268						
33	31	94	94	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	269						
34	32	189/2	189/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	270						
34	32	189/2	189/2	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	271						
34	32	95	95	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	272						
34	32	191/2	191/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	273						
34	32	96	96	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	274						
34	32	193/2	193/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	275						
34	32	97	97	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	276						
34	32	189/2	189/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	277						
35	33	195/2	195/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	278						
35	33	197/2	197/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	279						
35	33	199/2	199/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	280						
35	33	195/2	195/2	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	281						
35	33	98	98	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	282						
35	33	197/2	197/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	283						
35	33	99	99	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	284						
35	33	199/2	199/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	285						
35	33	100	100	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	286						
36	34	201/2	201/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	287						
36	34	203/2	203/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	288						
36	34	205/2	205/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	289						
36	34	201/2	201/2	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	290						
36	34	201/2	201/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	291						
36	34	101	101	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	292						
36	34	203/2	203/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	293						
