mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
21	19	331/6	331/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	257						
21	19	111/2	111/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	258						
21	19	335/6	335/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	259						
21	19	337/6	337/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	260						
21	19	113/2	113/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	261						
21	19	341/6	341/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	262						
21	19	343/6	343/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	263						
21	19	109/2	109/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	264						
21	19	221/4	221/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	265						
21	19	111/2	111/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	266						
21	19	225/4	225/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	267						
21	19	113/2	113/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	268						
21	19	229/4	229/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	269						
22	20	115/2	115/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	270						
22	20	347/6	347/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	271						
22	20	349/6	349/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	272						
22	20	117/2	117/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	273						
22	20	353/6	353/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	274						
22	20	355/6	355/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	275						
22	20	119/2	119/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	276						
22	20	359/6	359/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	277						
22	20	361/6	361/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	278						
22	20	115/2	115/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	279						
22	20	233/4	233/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	280						
22	20	117/2	117/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	281						
22	20	237/4	237/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	282						
22	20	119/2	119/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	283						
22	20	241/4	241/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	284						
23	21	121/2	121/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	285						
23	21	123/2	123/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	286						
23	21	371/6	371/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	287						
23	21	373/6	373/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	288						
23	21	125/2	125/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	289						
23	21	377/6	377/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	290						
23	21	379/6	379/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	291						
23	21	121/2	121/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	292						
23	21	365/6	365/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	293						
23	21	367/6	367/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	294						
23	21	123/2	123/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	295						
23	21	249/4	249/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	296						
23	21	125/2	125/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	297						
23	21	253/4	253/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	298						
24	22	127/2	127/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	299						
24	22	383/6	383/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	300						
24	22	385/6	385/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	301						
24	22	129/2	129/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	302						
24	22	389/6	389/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	303						
24	22	391/6	391/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	304						
24	22	131/2	131/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	305						
24	22	395/6	395/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	306						
24	22	397/6	397/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	307						
24	22	127/2	127/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	308						
24	22	129/2	129/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	309						
24	22	389/6	389/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	310						
24	22	391/6	391/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	311						
24	22	131/2	131/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	312						
24	22	265/4	265/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	313						
25	23	133/2	133/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	314						
25	23	401/6	401/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	315						
25	23	403/6	403/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	316						
25	23	135/2	135/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	317						
25	23	407/6	407/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	318						
25	23	409/6	409/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	319						
25	23	137/2	137/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	320						
25	23	413/6	413/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	321						
25	23	415/6	415/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	322						
25	23	133/2	133/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	323						
25	23	269/4	269/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	324						
25	23	135/2	135/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	325						
25	23	407/6	407/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	326						
25	23	409/6	409/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	327						
25	23	137/2	137/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	328						
25	23	413/6	413/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	329						
25	23	415/6	415/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	330						
26	24	139/2	139/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	331						
26	24	419/6	419/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	332						
26	24	421/6	421/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	333						
26	24	141/2	141/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	334						
26	24	425/6	425/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	335						
26	24	427/6	427/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	336						
26	24	143/2	143/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	337						
26	24	431/6	431/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	338						
26	24	433/6	433/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	339						
26	24	139/2	139/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	340						
26	24	141/2	141/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	341						
26	24	285/4	285/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	342						
26	24	143/2	143/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	343						
26	24	289/4	289/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	344						
27	25	145/2	145/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	345						
27	25	437/6	437/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	346						
27	25	439/6	439/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	347						
27	25	147/2	147/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	348						
27	25	443/6	443/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	349						
27	25	445/6	445/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	350						
27	25	149/2	149/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	351						
27	25	449/6	449/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	352						
27	25	451/6	451/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	353						
27	25	145/2	145/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	354						
27	25	293/4	293/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	355						
27	25	147/2	147/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	356						
27	25	297/4	297/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	357						
27	25	149/2	149/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	358						
27	25	301/4	301/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	359						
28	26	151/2	151/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	360						
28	26	455/6	455/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	361						
28	26	457/6	457/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	362						
28	26	153/2	153/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	363						
28	26	461/6	461/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	364						
28	26	463/6	463/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	365						
28	26	155/2	155/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	366						
28	26	467/6	467/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	367						
28	26	469/6	469/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	368						
28	26	151/2	151/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	369						
28	26	305/4	305/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	370						
28	26	153/2	153/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	371						
28	26	309/4	309/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	372						
28	26	155/2	155/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	373						
28	26	313/4	313/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	374						
29	27	157/2	157/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	375						
29	27	473/6	473/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	376						
29	27	475/6	475/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	377						
29	27	159/2	159/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	378						
29	27	479/6	479/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	379						
29	27	481/6	481/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	380						
29	27	161/2	161/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	381						
29	27	485/6	485/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	382						
29	27	487/6	487/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	383						
29	27	157/2	157/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	384						
29	27	317/4	317/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	385						
29	27	159/2	159/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	386						
29	27	321/4	321/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	387						
29	27	161/2	161/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	388						
29	27	325/4	325/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	389						
30	28	163/2	163/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	390						
30	28	165/2	165/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	391						
30	28	497/6	497/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	392						
30	28	499/6	499/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	393						
30	28	167/2	167/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	394						
30	28	503/6	503/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	395						
30	28	505/6	505/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	396						
30	28	163/2	163/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	397						
30	28	491/6	491/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	398						
30	28	493/6	493/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	399						
30	28	165/2	165/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	400						
30	28	333/4	333/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	401						
30	28	167/2	167/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	402						
30	28	503/6	503/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	403						
30	28	505/6	505/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	404						
31	29	169/2	169/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	405						
31	29	509/6	509/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	406						
31	29	511/6	511/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	407						
31	29	171/2	171/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	408						
31	29	515/6	515/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	409						
31	29	517/6	517/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	410						
31	29	173/2	173/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	411						
31	29	521/6	521/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	412						
31	29	523/6	523/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	413						
31	29	169/2	169/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	414						
31	29	171/2	171/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	415						
31	29	515/6	515/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	416						
31	29	517/6	517/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	417						
31	29	173/2	173/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	418						
31	29	521/6	521/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	419						
31	29	523/6	523/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	420						
32	30	175/2	175/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	421						
32	30	527/6	527/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	422						
32	30	529/6	529/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	423						
32	30	177/2	177/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	424						
32	30	533/6	533/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	425						
32	30	535/6	535/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	426						
32	30	179/2	179/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	427						
32	30	539/6	539/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	428						
32	30	541/6	541/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	429						
32	30	175/2	175/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	430						
32	30	177/2	177/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	431						
32	30	533/6	533/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	432						
32	30	535/6	535/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	433						
32	30	179/2	179/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	434						
32	30	539/6	539/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	435						
32	30	541/6	541/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	436						
33	31	181/2	181/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	437						
33	31	545/6	545/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	438						
33	31	547/6	547/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	439						
33	31	183/2	183/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	440						
33	31	551/6	551/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	441						
33	31	553/6	553/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	442						
33	31	185/2	185/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	443						
33	31	557/6	557/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	444						
33	31	559/6	559/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	445						
33	31	181/2	181/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	446						
33	31	183/2	183/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	447						
33	31	551/6	551/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	448						
33	31	553/6	553/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	449						
33	31	185/2	185/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	450						
33	31	557/6	557/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	451						
33	31	559/6	559/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	452						
34	32	187/2	187/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	453						
34	32	563/6	563/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	454						
34	32	565/6	565/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	455						
34	32	189/2	189/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	456						
34	32	569/6	569/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	457						
34	32	571/6	571/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	458						
34	32	191/2	191/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	459						
34	32	575/6	575/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	460						
34	32	577/6	577/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	461						
34	32	187/2	187/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	462						
34	32	377/4	377/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	463						
34	32	189/2	189/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	464						
34	32	381/4	381/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	465						
34	32	191/2	191/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	466						
34	32	385/4	385/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	467						
35	33	193/2	193/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	468						
35	33	581/6	581/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	469						
35	33	583/6	583/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	470						
35	33	195/2	195/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	471						
35	33	587/6	587/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	472						
35	33	589/6	589/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	473						
35	33	197/2	197/2	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24	1/16	2/3	474						
35	33	296/3	296/3	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24	1/16	2/3	475						
35	33	593/6	593/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	476						
35	33	595/6	595/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	477						
35	33	193/2	193/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	478						
35	33	195/2	195/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	479						
35	33	587/6	587/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	480						
35	33	589/6	589/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	481						
35	33	197/2	197/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	482						
35	33	593/6	593/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	483						
35	33	595/6	595/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	484						
36	34	199/2	199/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	485						
36	34	599/6	599/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	486						
36	34	601/6	601/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	487						
36	34	201/2	201/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	488						
36	34	605/6	605/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	489						
36	34	607/6	607/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	490						
36	34	203/2	203/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	491						
36	34	611/6	611/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	492						
36	34	613/6	613/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	493						
36	34	199/2	199/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	494						
36	34	401/4	401/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	495						
36	34	201/2	201/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	496						
36	34	405/4	405/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	497						
36	34	203/2	203/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	498						
36	34	409/4	409/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	499						
37	35	205/2	205/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	500						
37	35	617/6	617/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	501						
37	35	619/6	619/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	502						
37	35	207/2	207/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	503						
37	35	623/6	623/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	504						
37	35	625/6	625/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	505						
37	35	209/2	209/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	506						
37	35	629/6	629/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	507						
37	35	631/6	631/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	508						
37	35	205/2	205/2	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	509						
37	35	413/4	413/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	510						
37	35	207/2	207/2	0.75	1/4	1/4	Chord	3/4	2	1	3/16	1/8	3/2	511						
37	35	417/4	417/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	512						
37	35	209/2	209/2	0.75	1/2	1/2	Chord	3/4	2	1	3/16	1/8	3/2	513						
37	35	421/4	421/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	514						
