mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	23/2	23/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	28							
4	3	25/2	25/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	29							
4	3	31/2	31/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	30	ornamentMordent						
4	3	33/2	33/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	31	ornamentShortTrill						
4	3	18	18	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	32							
4	3	13	13	0.5	1/8	1/8	Chord	3/2	1	2	1/8		1/8	1	33							
4	3	27/2	27/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2		1/2	1	34							
4	3	27/2	27/2	2.0	1/4	1/4	Chord	3/2	1	3	1/2		1/2	1	35							
4	3	25/2	25/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	36							
4	3	14	14	0.25	3/8	3/8	Chord	3/2	2	1	1/16		1/16	1	37							
4	3	57/4	57/4	0.25	7/16	7/16	Chord	3/2	2	1	1/16		1/16	1	38							
4	3	29/2	29/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	39							
4	3	15	15	0.25	5/8	5/8	Chord	3/2	2	1	1/16		1/16	1	40							
4	3	61/4	61/4	0.25	11/16	11/16	Chord	3/2	2	1	1/16		1/16	1	41							
4	3	31/2	31/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	42							
4	3	33/2	33/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	43	ornamentShortTrill						
4	3	35/2	35/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	44							
5	4	37/2	37/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	45	ornamentShortTrill						
5	4	20	20	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	46							
5	4	41/2	41/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	47							
5	4	21	21	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	48							
5	4	43/2	43/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	49							
5	4	45/2	45/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	50	ornamentShortTrill						
5	4	24	24	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	51							
5	4	37/2	37/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	52							
5	4	39/2	39/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	53							
5	4	41/2	41/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	54							
5	4	43/2	43/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	55							
5	4	45/2	45/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	56							
5	4	47/2	47/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	57							
5	4	43/2	43/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4		1/4	1	58							
5	4	45/2	45/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	59							
5	4	47/2	47/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	60							
6	5	49/2	49/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	61	ornamentShortTrill						
6	5	26	26	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	62							
6	5	53/2	53/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	63							
6	5	27	27	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	64							
6	5	55/2	55/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	65							
6	5	57/2	57/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	66	ornamentMordent						
6	5	30	30	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	67							
6	5	53/2	53/2	2.0	1/2	1/2	Chord	3/2	1	2	1/2		1/2	1	68							
6	5	57/2	57/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	69							
6	5	59/2	59/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	70							
6	5	49/2	49/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	71							
6	5	51/2	51/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	72							
6	5	53/2	53/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	73							
6	5	55/2	55/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	74							
6	5	57/2	57/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	75							
6	5	59/2	59/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	76							
6	5	49/2	49/2	1.0	0	0	Chord	3/2	2	2	1/4		1/4	1	77							
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	78	ornamentShortTrill						
7	6	32	32	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	79							
7	6	65/2	65/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	80							
7	6	33	33	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	81							
7	6	67/2	67/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	82							
7	6	34	34	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	83							
7	6	69/2	69/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	84							
7	6	36	36	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	85							
7	6	61/2	61/2	4.0	0	0	Chord	3/2	1	2	1		1	1	86							
7	6	69/2	69/2	0.5	1	1	Chord	3/2	1	2	1/8		1/8	1	87							
7	6	35	35	0.5	9/8	9/8	Chord	3/2	1	2	1/8		1/8	1	88							
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	89							
7	6	61/2	61/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	90							
7	6	63/2	63/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	91							
7	6	32	32	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	92							
7	6	65/2	65/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	93							
7	6	67/2	67/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	94							
7	6	69/2	69/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	95							
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	96							
8	7	73/2	73/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	97	ornamentShortTrill						
8	7	38	38	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	98							
8	7	77/2	77/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	99							
8	7	39	39	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	100							
8	7	79/2	79/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	101							
8	7	40	40	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	102							
8	7	81/2	81/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	103	ornamentShortTrill						
8	7	42	42	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	104							
8	7	73/2	73/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	105							
8	7	81/2	81/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	106							
8	7	73/2	73/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	107							
8	7	37	37	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	108							
8	7	75/2	75/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	109							
8	7	38	38	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	110							
8	7	77/2	77/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	111							
8	7	39	39	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	112							
8	7	79/2	79/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	113							
8	7	81/2	81/2	2.0	1	1	Chord	3/2	2	1	1/2		1/2	1	114							
8	7	81/2	81/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	115							
8	7	83/2	83/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	116							
9	8	85/2	85/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	117							
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	118							
9	8	85/2	85/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	119							
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2		1/2	1	120							
9	8	85/2	85/2	2.0	0	0	Chord	3/2	2	1	1/2		1/2	1	121							
9	8	89/2	89/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	122							
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	1	1/2		1/2	1	123							
9	8	87/2	87/2	2.0	1/4	1/4	Chord	3/2	2	2	1/2		1/2	1	124							
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	2	1/2		1/2	1	125							
10	8	48	48	0.5	0	11/8	Chord	3/2	1	1	1/8		1/8	1	126							
11	9	97/2	97/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	127							
11	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	128							
11	9	105/2	105/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	129							
11	9	54	54	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	130							
11	9	49	49	0.5	1/8	1/8	Chord	3/2	1	2	1/8		1/8	1	131							
11	9	99/2	99/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2		1/2	1	132							
11	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	133							
11	9	105/2	105/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	134	ornamentMordent						
11	9	54	54	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	135							
11	9	99/2	99/2	2.0	1/4	1/4	Chord	3/2	1	3	1/2		1/2	1	136							
11	9	97/2	97/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	137							
11	9	99/2	99/2	0.25	1/4	1/4	Chord	3/2	2	1	1/16		1/16	1	138							
11	9	199/4	199/4	0.25	5/16	5/16	Chord	3/2	2	1	1/16		1/16	1	139							
11	9	50	50	0.25	3/8	3/8	Chord	3/2	2	1	1/16		1/16	1	140							
11	9	201/4	201/4	0.25	7/16	7/16	Chord	3/2	2	1	1/16		1/16	1	141							
11	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	142							
11	9	51	51	0.25	5/8	5/8	Chord	3/2	2	1	1/16		1/16	1	143							
11	9	205/4	205/4	0.25	11/16	11/16	Chord	3/2	2	1	1/16		1/16	1	144							
11	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	145							
11	9	105/2	105/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	146	ornamentShortTrill						
11	9	107/2	107/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	147							
12	10	109/2	109/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	148							
12	10	56	56	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	149							
12	10	113/2	113/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	150	ornamentMordent						
12	10	58	58	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	151							
12	10	117/2	117/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	152	ornamentShortTrill						
12	10	60	60	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	153							
12	10	241/4	241/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	154							
12	10	109/2	109/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	155							
12	10	56	56	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	156							
12	10	113/2	113/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4		1/4	1	157							
12	10	115/2	115/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	158							
12	10	117/2	117/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	159							
12	10	119/2	119/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	160							
12	10	109/2	109/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	161							
12	10	111/2	111/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	162							
12	10	113/2	113/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	163							
12	10	115/2	115/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	164							
12	10	117/2	117/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	165							
12	10	119/2	119/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	166							
13	11	121/2	121/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	167	ornamentMordent						
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	168							
13	11	129/2	129/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	169	ornamentMordent						
13	11	66	66	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	170							
13	11	121/2	121/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	171							
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	172							
13	11	129/2	129/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	173							
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	3	1/4		1/4	1	174							
13	11	121/2	121/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	175							
13	11	62	62	0.25	3/8	3/8	Chord	3/2	2	1	1/16		1/16	1	176							
13	11	249/4	249/4	0.25	7/16	7/16	Chord	3/2	2	1	1/16		1/16	1	177							
13	11	125/2	125/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	178							
13	11	63	63	0.25	5/8	5/8	Chord	3/2	2	1	1/16		1/16	1	179							
13	11	253/4	253/4	0.25	11/16	11/16	Chord	3/2	2	1	1/16		1/16	1	180							
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	181							
13	11	129/2	129/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	182							
13	11	65	65	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	183							
13	11	131/2	131/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	184							
13	11	66	66	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	185							
14	12	133/2	133/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	186	ornamentShortTrill						
14	12	68	68	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	187							
14	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	188							
14	12	69	69	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	189							
14	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	190							
14	12	141/2	141/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	191							
14	12	72	72	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	192							
14	12	133/2	133/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	193							
14	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	194							
14	12	141/2	141/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	195							
14	12	143/2	143/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	196							
14	12	133/2	133/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	197							
14	12	135/2	135/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	198							
14	12	137/2	137/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	199							
14	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	200							
14	12	141/2	141/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	201	ornamentShortTrill						
14	12	143/2	143/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	202							
15	13	145/2	145/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	203	ornamentShortTrill						
15	13	74	74	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	204							
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	205							
15	13	75	75	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	206							
15	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	207							
15	13	153/2	153/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	208	ornamentMordent						
15	13	78	78	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	209							
15	13	145/2	145/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	210							
15	13	145/2	145/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	211							
15	13	147/2	147/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	212							
15	13	149/2	149/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	213							
15	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	214							
15	13	153/2	153/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	215							
15	13	155/2	155/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	216							
15	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4		1/4	1	217							
15	13	153/2	153/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	218							
15	13	155/2	155/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	219							
16	14	157/2	157/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	220	ornamentShortTrill						
16	14	80	80	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	221							
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	222							
16	14	81	81	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	223							
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	224							
16	14	82	82	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	225							
16	14	165/2	165/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	226	ornamentTrill						
16	14	84	84	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	227							
16	14	157/2	157/2	3.0	0	0	Chord	3/2	2	1	3/4		1/2	3/2	228							
16	14	165/2	165/2	2.0	1	1	Chord	3/2	2	1	1/2		1/2	1	229							
16	14	157/2	157/2	1.0	0	0	Chord	3/2	2	2	1/4		1/4	1	230							
16	14	159/2	159/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8		1/8	1	231							
16	14	80	80	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	232							
16	14	161/2	161/2	1.0	1/2	1/2	Chord	3/2	2	2	1/4		1/4	1	233							
16	14	163/2	163/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4		1/4	1	234							
16	14	165/2	165/2	1.0	1	1	Chord	3/2	2	2	1/4		1/4	1	235							
16	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	236							
17	15	169/2	169/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	237							
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	238							
17	15	177/2	177/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	239	ornamentMordent						
17	15	90	90	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	240							
17	15	85	85	0.5	1/8	1/8	Chord	3/2	1	2	1/8		1/8	1	241							
17	15	171/2	171/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2		1/2	1	242							
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	243							
17	15	177/2	177/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	244							
17	15	179/2	179/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	245							
17	15	171/2	171/2	2.0	1/4	1/4	Chord	3/2	1	3	1/2		1/2	1	246							
17	15	169/2	169/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	247							
17	15	86	86	0.25	3/8	3/8	Chord	3/2	2	1	1/16		1/16	1	248							
17	15	345/4	345/4	0.25	7/16	7/16	Chord	3/2	2	1	1/16		1/16	1	249							
17	15	173/2	173/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	250							
17	15	87	87	0.25	5/8	5/8	Chord	3/2	2	1	1/16		1/16	1	251							
17	15	349/4	349/4	0.25	11/16	11/16	Chord	3/2	2	1	1/16		1/16	1	252							
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	253							
17	15	177/2	177/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	254							
17	15	179/2	179/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	255							
18	16	181/2	181/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	256	ornamentShortTrill						
18	16	92	92	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	257							
18	16	185/2	185/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	258							
18	16	187/2	187/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	259							
18	16	94	94	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	260							
18	16	189/2	189/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	261	ornamentMordent						
18	16	96	96	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	262							
18	16	181/2	181/2	1.0	0	0	Chord	3/2	1	2	1/4		1/4	1	263							
18	16	183/2	183/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4		1/4	1	264							
18	16	185/2	185/2	2.0	1/2	1/2	Chord	3/2	1	2	1/2		1/2	1	265							
18	16	189/2	189/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	266							
18	16	191/2	191/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	267							
18	16	181/2	181/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	268							
18	16	183/2	183/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	269	ornamentShortTrill						
18	16	185/2	185/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	270							
18	16	187/2	187/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	271							
18	16	189/2	189/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	272							
18	16	191/2	191/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	273							
19	17	193/2	193/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	274	ornamentShortTrill						
19	17	98	98	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	275							
19	17	197/2	197/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	276							
19	17	99	99	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	277							
19	17	199/2	199/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	278							
19	17	201/2	201/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	279	ornamentMordent						
19	17	102	102	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	280							
19	17	193/2	193/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	281							
19	17	193/2	193/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	282							
19	17	195/2	195/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	283							
