mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	23							
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	24							
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	25							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	26							
4	4	9	9	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	27							
4	4	9	9	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	28							
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	29							
4	4	10	10	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	30							
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	31							
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	32							
4	4	9	9	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	33							
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	34							
5	5	12	12	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	35	ornamentMordent						
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	36							
5	5	14	14	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	37	ornamentShortTrill						
5	5	59/4	59/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	38							
5	5	13	13	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	39							
5	5	12	12	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	40							
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	41							
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	42							
6	6	16	16	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	43	ornamentMordent						
6	6	35/2	35/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	44							
6	6	71/4	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	45							
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	46							
6	6	16	16	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	47							
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	48							
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	49							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	50							
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	51							
7	7	19	19	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	52							
7	7	79/4	79/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	53							
7	7	20	20	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	54							
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	55							
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	56							
7	7	19	19	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	57							
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	58							
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	59							
7	7	18	18	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	60							
8	8	21	21	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	61	ornamentShortTrill						
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	62							
8	8	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	63							
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	64							
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	65							
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	66							
9	9	24	24	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	67							
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	68							
9	9	26	26	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	69	ornamentShortTrill						
9	9	107/4	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	70							
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	71							
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	72							
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	73							
9	9	24	24	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	74							
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	75							
10	10	28	28	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	76							
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	77							
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	78							
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	79							
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	80							
10	10	27	27	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	81							
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	82							
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	83							
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	84							
11	11	31	31	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	85							
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	86							
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	87							
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	88							
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	89							
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	90							
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	91							
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	92							
11	11	30	30	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	93							
11	11	30	30	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	94							
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	95							
11	11	31	31	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	96							
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	97							
11	11	32	32	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	98							
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	99							
12	12	33	33	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	100	ornamentShortTrill						
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	101							
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	102							
12	12	33	33	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	103							
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	104							
12	12	34	34	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	105							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	106							
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	107							
12	12	33	33	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	108							
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	109							
13	13	36	36	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	110	ornamentShortTrill						
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	111							
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	112							
13	13	37	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	113							
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	114							
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	115							
13	13	36	36	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	116							
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	117							
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	118							
13	13	36	36	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	119							
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	120							
13	13	37	37	1.5	1/4	1/4	Chord	3/4	2	2	3/8		1/4	3/2	121							
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	122							
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	123							
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	124							
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	125							
14	14	40	40	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	126							
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	127							
14	14	41	41	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	128							
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	129							
14	14	39	39	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	130							
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	131							
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	132							
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	133							
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	134							
14	14	39	39	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	135							
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	136							
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	137							
15	15	42	42	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	138							
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	139							
15	15	43	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	140	ornamentTremblement						
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	141							
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	142							
15	15	43	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	143							
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	144							
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	145							
15	15	42	42	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	146							
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	147							
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	148							
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	149							
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	150							
16	16	91/2	91/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	151							
16	16	183/4	183/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	152							
16	16	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	153							
16	16	45	45	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	154							
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	155							
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	156							
17	17	48	48	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	157							
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	158							
17	17	50	50	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	159							
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	160							
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	161							
17	17	48	48	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	162							
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	163							
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	164							
18	18	52	52	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	165							
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	166							
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	167							
18	18	51	51	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	168							
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	169							
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	170							
18	18	105/2	105/2	1.5	3/8	3/8	Chord	3/4	2	1	3/8		1/4	3/2	171							
18	18	51	51	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	172							
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	173							
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	174							
19	19	54	54	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	175							
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	176							
19	19	56	56	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	177							
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	178							
19	19	54	54	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	179							
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	180							
19	19	56	56	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	181							
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	182							
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	183							
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	184							
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	185							
20	20	57	57	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	186							
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	187							
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	188							
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	189							
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	190							
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	191							
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	192							
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	193							
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	194							
21	21	60	60	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	195							
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	196							
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	197							
21	21	62	62	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	198							
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	199							
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	200							
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	201							
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	202							
21	21	60	60	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	203							
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	204							
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	205							
22	22	63	63	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	206							
22	22	63	63	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	207	ornamentShortTrill						
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	208							
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	209							
22	22	65	65	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	210							
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	211							
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	212							
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	213							
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	214							
22	22	63	63	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	215							
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	216							
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	217							
23	23	66	66	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	218							
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	219							
23	23	67	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	220	ornamentShortTrill						
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	221							
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	222							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	223							
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	224							
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	225							
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	226							
23	23	66	66	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	227							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	228							
23	23	67	67	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	229							
24	24	69	69	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	230							
24	24	69	69	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	231							
24	24	139/2	139/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	232							
24	24	279/4	279/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	233							
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	234							
24	24	69	69	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	235							
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	236							
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	237							
25	25	72	72	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	238	ornamentMordent						
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	239							
25	25	74	74	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	240	ornamentShortTrill						
25	25	299/4	299/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	241							
25	25	72	72	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	242							
25	25	72	72	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	243							
25	25	73	73	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	244							
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	245							
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	246	ornamentMordent						
26	26	76	76	0.0	1/4	1/4	Chord	3/4	1	1	0	grace4	1/4	1	247							
26	26	76	76	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	248							
26	26	75	75	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	249							
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	250							
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	251							
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	252							
26	26	75	75	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	253							
26	26	76	76	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	254							
27	27	78	78	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	255							0
27	27	315/4	315/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	256							0
27	27	631/8	631/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	257							
27	27	79	79	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	258							
27	27	319/4	319/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	259							
27	27	80	80	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	260							1
27	27	321/4	321/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	261							1
27	27	161/2	161/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	262							1
27	27	323/4	323/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	263							
27	27	78	78	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	264							
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	265							
27	27	79	79	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	266							
27	27	78	78	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	267							
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	268							
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	269							
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	270							
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	271							
28	28	82	82	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	272	ornamentTrill						
28	28	329/4	329/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	273							
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	274							
28	28	83	83	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	275							
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	276							
28	28	82	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	277							
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	278							
28	28	81	81	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	279							
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	280							
29	29	84	84	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	281							
29	29	84	84	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	282							
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	283							
29	29	86	86	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	284	ornamentShortTrill						
29	29	347/4	347/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	285							
29	29	84	84	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	286							
29	29	84	84	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	287							
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	288							
29	29	85	85	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	289							
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	290							
29	29	86	86	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	291							
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	292							
30	30	87	87	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	293							
