mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	3	6/8	1/8	5/8	2	firstMeasure				1	2
2	1	3	6/8	3/4	0	2						3
3	2	3	6/8	3/4	0	2						4
4	3	3	6/8	3/4	0	2						5
5	4	3	6/8	3/4	0	2						6
6	5	3	6/8	3/4	0	2						7
7	6	3	6/8	3/4	0	2						8
8	7	3	6/8	3/4	0	2						9
9	8	3	6/8	3/4	0	2						10
10	9	3	6/8	3/4	0	2						11
11	10	3	6/8	3/4	0	2						12
12	11	3	6/8	3/4	0	2						13
13	12	3	6/8	3/4	0	2						14
14	13	3	6/8	3/4	0	2						15
15	14	3	6/8	3/4	0	2						16
16	15	3	6/8	3/4	0	2						17
17	16	3	6/8	5/8	0	3	endRepeat					1, 18
18	16	3	6/8	1/8	5/8	2	startRepeat				1	19
19	17	3	6/8	3/4	0	2						20
20	18	3	6/8	3/4	0	2						21
21	19	3	6/8	3/4	0	2						22
22	20	3	6/8	3/4	0	2						23
23	21	3	6/8	3/4	0	2						24
24	22	3	6/8	3/4	0	2						25
25	23	3	6/8	3/4	0	2						26
26	24	3	6/8	3/4	0	2						27
27	25	3	6/8	3/4	0	2						28
28	26	3	6/8	3/4	0	2						29
29	27	3	6/8	3/4	0	2						30
30	28	3	6/8	3/4	0	2						31
31	29	3	6/8	3/4	0	2						32
32	30	3	6/8	3/4	0	2						33
33	31	3	6/8	3/4	0	2						34
34	32	3	6/8	3/4	0	2						35
35	33	3	6/8	3/4	0	2						36
36	34	3	6/8	3/4	0	2						37
37	35	3	6/8	3/4	0	2						38
38	36	3	6/8	3/4	0	2						39
39	37	3	6/8	3/4	0	2						40
40	38	3	6/8	3/4	0	2						41
41	39	3	6/8	3/4	0	2						42
42	40	3	6/8	5/8	0	3	endRepeat					18
