mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	1	3/8	1/8	1/4			1			firstMeasure	2
2	1	1	3/8	3/8	0							3
3	2	1	3/8	3/8	0							4
4	3	1	3/8	3/8	0							5
5	4	1	3/8	3/8	0					line		6
6	5	1	3/8	3/8	0							7
7	6	1	3/8	3/8	0							8
8	7	1	3/8	3/8	0							9
9	8	1	3/8	3/8	0							10
10	9	1	3/8	3/8	0							11
11	10	1	3/8	3/8	0					line		12
12	11	1	3/8	3/8	0							13
13	12	1	3/8	3/8	0							14
14	13	1	3/8	3/8	0							15
15	14	1	3/8	3/8	0							16
16	15	1	3/8	3/8	0							17
17	16	1	3/8	1/4	0				double	line		18
18	16	1	3/8	1/8	1/4			1				19
19	17	1	3/8	3/8	0							20
20	18	1	3/8	3/8	0							21
21	19	1	3/8	3/8	0							22
22	20	1	3/8	3/8	0							23
23	21	1	3/8	3/8	0					line		24
24	22	1	3/8	3/8	0							25
25	23	1	3/8	3/8	0							26
26	24	1	3/8	3/8	0							27
27	25	1	3/8	3/8	0							28
28	26	1	3/8	3/8	0							29
29	27	1	3/8	3/8	0					line		30
30	28	1	3/8	3/8	0							31
31	29	1	3/8	3/8	0							32
32	30	1	3/8	3/8	0							33
33	31	1	3/8	3/8	0							34
34	32	1	3/8	3/8	0					line		35
35	33	1	3/8	3/8	0							36
36	34	1	3/8	3/8	0							37
37	35	1	3/8	3/8	0							38
38	36	1	3/8	3/8	0					line		39
39	37	1	3/8	3/8	0							40
40	38	1	3/8	3/8	0							41
41	39	1	3/8	3/8	0							42
42	40	1	3/8	3/8	0							43
43	41	1	3/8	3/8	0							44
44	42	1	3/8	3/8	0					line		45
45	43	1	3/8	3/8	0							46
46	44	1	3/8	3/8	0							47
47	45	1	3/8	3/8	0							48
48	46	1	3/8	3/8	0							49
49	47	1	3/8	3/8	0							50
50	48	1	3/8	1/4	0				double	line		51
51	48	1	3/8	1/8	1/4			1				52
52	49	1	3/8	3/8	0							53
53	50	1	3/8	3/8	0							54
54	51	1	3/8	3/8	0							55
55	52	1	3/8	3/8	0					line		56
56	53	1	3/8	3/8	0							57
57	54	1	3/8	3/8	0							58
58	55	1	3/8	3/8	0							59
59	56	1	3/8	3/8	0					line		60
60	57	1	3/8	3/8	0							61
61	58	1	3/8	3/8	0							62
62	59	1	3/8	3/8	0							63
63	60	1	3/8	3/8	0					line		64
64	61	1	3/8	3/8	0							65
65	62	1	3/8	3/8	0							66
66	63	1	3/8	3/8	0							67
67	64	1	3/8	3/8	0				double			68
68	65	1	3/8	3/8	0					line		69
69	66	1	3/8	3/8	0							70
70	67	1	3/8	3/8	0							71
71	68	1	3/8	3/8	0							72
72	69	1	3/8	3/8	0							73
73	70	1	3/8	3/8	0					line		74
74	71	1	3/8	3/8	0							75
75	72	1	3/8	3/8	0							76
76	73	1	3/8	3/8	0							77
77	74	1	3/8	3/8	0							78
78	75	1	3/8	3/8	0					line		79
79	76	1	3/8	3/8	0							80
80	77	1	3/8	3/8	0							81
81	78	1	3/8	3/8	0							82
82	79	1	3/8	3/8	0							83
83	80	1	3/8	1/4	0				end	section	lastMeasure	-1
