mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.75	-2	3/8	3/16	3/16		1			firstMeasure	2
2	1	3/4	1.5	-2	3/8	3/8	0						3
3	2	9/4	1.5	-2	3/8	3/8	0						4
4	3	15/4	1.5	-2	3/8	3/8	0						5
5	4	21/4	1.5	-2	3/8	3/8	0						6
6	5	27/4	1.5	-2	3/8	3/8	0						7
7	6	33/4	1.5	-2	3/8	3/8	0						8
8	7	39/4	1.5	-2	3/8	3/8	0				line		9
9	8	45/4	1.5	-2	3/8	3/8	0						10
10	9	51/4	1.5	-2	3/8	3/8	0						11
11	10	57/4	1.5	-2	3/8	3/8	0						12
12	11	63/4	1.5	-2	3/8	3/8	0						13
13	12	69/4	1.5	-2	3/8	3/8	0						14
14	13	75/4	1.5	-2	3/8	3/8	0						15
15	14	81/4	1.5	-2	3/8	3/8	0						16
16	15	87/4	1.5	-2	3/8	3/8	0				line		17
17	16	93/4	1.5	-2	3/8	3/8	0						18
18	17	99/4	1.5	-2	3/8	3/8	0						19
19	18	105/4	1.5	-2	3/8	3/8	0						20
20	19	111/4	1.5	-2	3/8	3/8	0						21
21	20	117/4	1.5	-2	3/8	3/8	0						22
22	21	123/4	1.5	-2	3/8	3/8	0						23
23	22	129/4	1.5	-2	3/8	3/8	0						24
24	23	135/4	1.5	-2	3/8	3/8	0				line		25
25	24	141/4	1.5	-2	3/8	3/8	0						26
26	25	147/4	1.5	-2	3/8	3/8	0						27
27	26	153/4	1.5	-2	3/8	3/8	0						28
28	27	159/4	1.5	-2	3/8	3/8	0						29
29	28	165/4	1.5	-2	3/8	3/8	0						30
30	29	171/4	1.5	-2	3/8	3/8	0						31
31	30	177/4	1.5	-2	3/8	3/8	0						32
32	31	183/4	1.5	-2	3/8	3/8	0						33
33	32	189/4	0.75	-2	3/8	3/16	0				line	end	1, 34
34	32	48	0.75	-2	3/8	3/16	3/16		1	start-repeat		start	35
35	33	195/4	1.5	-2	3/8	3/8	0						36
36	34	201/4	1.5	-2	3/8	3/8	0						37
37	35	207/4	1.5	-2	3/8	3/8	0						38
38	36	213/4	1.5	-2	3/8	3/8	0						39
39	37	219/4	1.5	-2	3/8	3/8	0						40
40	38	225/4	1.5	-2	3/8	3/8	0				line		41
41	39	231/4	1.5	-2	3/8	3/8	0						42
42	40	237/4	1.5	-2	3/8	3/8	0						43
43	41	243/4	1.5	-2	3/8	3/8	0						44
44	42	249/4	1.5	-2	3/8	3/8	0						45
45	43	255/4	1.5	-2	3/8	3/8	0						46
46	44	261/4	1.5	-2	3/8	3/8	0						47
47	45	267/4	1.5	-2	3/8	3/8	0				line		48
48	46	273/4	1.5	-2	3/8	3/8	0						49
49	47	279/4	1.5	-2	3/8	3/8	0						50
50	48	285/4	1.5	-2	3/8	3/8	0						51
51	49	291/4	1.5	-2	3/8	3/8	0						52
52	50	297/4	1.5	-2	3/8	3/8	0						53
53	51	303/4	1.5	-2	3/8	3/8	0						54
54	52	309/4	1.5	-2	3/8	3/8	0				line		55
55	53	315/4	1.5	-2	3/8	3/8	0						56
56	54	321/4	1.5	-2	3/8	3/8	0						57
57	55	327/4	1.5	-2	3/8	3/8	0						58
58	56	333/4	1.5	-2	3/8	3/8	0						59
59	57	339/4	1.5	-2	3/8	3/8	0						60
60	58	345/4	1.5	-2	3/8	3/8	0						61
61	59	351/4	1.5	-2	3/8	3/8	0				line		62
62	60	357/4	1.5	-2	3/8	3/8	0						63
63	61	363/4	1.5	-2	3/8	3/8	0						64
64	62	369/4	1.5	-2	3/8	3/8	0						65
65	63	375/4	1.5	-2	3/8	3/8	0						66
66	64	381/4	1.5	-2	3/8	3/8	0						67
67	65	387/4	1.5	-2	3/8	3/8	0						68
68	66	393/4	1.5	-2	3/8	3/8	0				line		69
69	67	399/4	1.5	-2	3/8	3/8	0						70
70	68	405/4	1.5	-2	3/8	3/8	0						71
71	69	411/4	1.5	-2	3/8	3/8	0						72
72	70	417/4	1.5	-2	3/8	3/8	0						73
73	71	423/4	1.5	-2	3/8	3/8	0						74
74	72	429/4	1.5	-2	3/8	3/8	0				line		75
75	73	435/4	1.5	-2	3/8	3/8	0						76
76	74	441/4	1.5	-2	3/8	3/8	0						77
77	75	447/4	1.5	-2	3/8	3/8	0						78
78	76	453/4	1.5	-2	3/8	3/8	0						79
79	77	459/4	1.5	-2	3/8	3/8	0						80
80	78	465/4	1.5	-2	3/8	3/8	0				line		81
81	79	471/4	1.5	-2	3/8	3/8	0						82
82	80	477/4	1.5	-2	3/8	3/8	0						83
83	81	483/4	1.5	-2	3/8	3/8	0						84
84	82	489/4	1.5	-2	3/8	3/8	0						85
85	83	495/4	1.5	-2	3/8	3/8	0						86
86	84	501/4	0.75	-2	3/8	3/16	0				line	end	34, -1
