mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.5	0	3/8	3/4	2	1	c.V{		c	i		V	V						{	M	1	1	1, 5, 2		1	1
2	1	3/2	1.0	0	0	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
2	1	5/2	1.0	1/4	1/4	3/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	1	7/2	1.0	1/2	1/2	3/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
3	2	9/2	3.0	0	0	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
4	3	15/2	1.0	0	0	3/4	2	1	v6		c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	3	17/2	1.0	1/4	1/4	3/4	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	3	19/2	2.0	1/2	1/2	3/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	4	23/2	2.0	1/4	1/4	3/4	2	1	V2}		c	i		V2	V		2				}	Mm7	1	1	-1, 1, 5, 2		1	-1
6	5	27/2	1.0	0	0	3/4	2	1	i6{		c	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
6	5	29/2	1.0	1/4	1/4	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
6	5	31/2	1.0	1/2	1/2	3/4	2	1	III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	6	33/2	1.0	0	0	3/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	6	35/2	2.0	1/4	1/4	3/4	2	1	iv2		c	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
8	7	39/2	1.0	0	0	3/4	2	1	III.viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
8	7	41/2	1.0	1/4	1/4	3/4	2	1	V		c	III		V	V							M	1	0	1, 5, 2		1	1
8	7	43/2	1.0	1/2	1/2	3/4	2	1	viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
9	8	45/2	1.0	0	0	3/4	2	1	I		c	III		I	I							M	1	0	0, 4, 1		0	0
9	8	47/2	3.0	1/4	1/4	3/4	2	1	I6		c	III		I6	I		6					M	1	0	4, 1, 0		0	4
