mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	4.5	0	11/8	3/2	2	1	g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	9/2	9/2	0.5	1	1	3/2	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	1	5	5	0.5	9/8	9/8	3/2	2	1	iio6	g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
2	1	11/2	11/2	1.0	5/4	5/4	3/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
3	2	13/2	13/2	2.0	0	0	3/2	2	1	#viio7	g	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	2	17/2	17/2	1.0	1/2	1/2	3/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
3	2	19/2	19/2	1.0	3/4	3/4	3/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	21/2	21/2	1.0	1	1	3/2	2	1	#viio	g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	2	23/2	23/2	1.0	5/4	5/4	3/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
4	3	25/2	25/2	1.0	0	0	3/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
4	3	27/2	27/2	1.0	1/4	1/4	3/2	2	1	V(6)	g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
4	3	29/2	29/2	1.0	1/2	1/2	3/2	2	1	VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
4	3	31/2	31/2	1.0	3/4	3/4	3/2	2	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
4	3	33/2	33/2	1.0	1	1	3/2	2	1	iio6	g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	3	35/2	35/2	1.0	5/4	5/4	3/2	2	1	#viio2	g	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
5	4	37/2	37/2	1.5	0	0	3/2	2	1	V|HC}	g	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
5	4	20	20	0.5	3/8	3/8	3/2	2	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
5	4	41/2	41/2	1.0	1/2	1/2	3/2	2	1	i6{	g	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
