mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	4.5	0	11/8	3/2	2	1	d.i[i{		d	i	i	i	i						{	m	1	1	0, -3, 1		0	0
2	1	9/2	1.0	1	1	3/2	2	1	iv(2)		d	i	i	iv(2)	iv			2				m	1	1	1, -4, 0		-1	1
2	1	11/2	1.0	5/4	5/4	3/2	2	1	#viio43		d	i	i	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
3	2	13/2	1.0	0	0	3/2	2	1	i(4)		d	i	i	i(4)	i			4				m	1	1	0, -1, 1		0	0
3	2	15/2	3.0	1/4	1/4	3/2	2	1	i]		d	i	i	i	i							m	1	1	0, -3, 1		0	0
3	2	21/2	2.0	1	1	3/2	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	3	25/2	1.0	0	0	3/2	2	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
4	3	27/2	1.0	1/4	1/4	3/2	2	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	3	29/2	1.0	1/2	1/2	3/2	2	1	V7(4)		d	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
4	3	31/2	1.0	3/4	3/4	3/2	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	3	33/2	1.0	1	1	3/2	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
4	3	35/2	0.5	5/4	5/4	3/2	2	1	viio43/V		d	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
4	3	18	0.5	11/8	11/8	3/2	2	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
5	4	37/2	2.0	0	0	3/2	2	1	V6|HC}		d	i		V6	V		6			HC	}	M	1	1	5, 2, 1		1	5
5	4	41/2	2.0	1/2	1/2	3/2	2	1	V2		d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
5	4	43/2	0.0	3/4	3/4	3/2	2	1	{		d	i									{		1	1				
5	4	45/2	2.0	1	1	3/2	2	1	V65/iv		d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
6	5	49/2	2.0	0	0	3/2	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	5	53/2	2.0	1/2	1/2	3/2	2	1	V65/III		d	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	5	57/2	1.0	1	1	3/2	2	1	III(9)		d	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
6	5	59/2	0.5	5/4	5/4	3/2	2	1	III64		d	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
6	5	30	0.5	11/8	11/8	3/2	2	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	6	61/2	4.0	0	0	3/2	2	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
7	6	69/2	1.0	1	1	3/2	2	1	V65/VI		d	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
7	6	71/2	1.0	5/4	5/4	3/2	2	1	V7/VI		d	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
8	7	73/2	4.0	0	0	3/2	2	1	VI}		d	i		VI	VI						}	M	1	1	-4, 0, -3		-4	-4
8	7	79/2	0.0	3/4	3/4	3/2	2	1	{		d	i									{		1	1				
8	7	81/2	1.5	1	1	3/2	2	1	V2/III		d	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
8	7	42	0.5	11/8	11/8	3/2	2	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
9	8	85/2	1.0	0	0	3/2	2	1	iv(9)		d	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
9	8	87/2	1.0	1/4	1/4	3/2	2	1	V65/III		d	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
9	8	89/2	1.0	1/2	1/2	3/2	2	1	III(9)		d	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
9	8	91/2	0.5	3/4	3/4	3/2	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
9	8	46	0.5	7/8	7/8	3/2	2	1	V65/VII		d	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
9	8	93/2	1.0	1	1	3/2	2	1	#viio(4)		d	i		#viio(4)	#vii	o		4				o	1	1	5, -3, -1		5	5
