mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	5/8	6/8	2	1	E.V{		E	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	1/2	2.5	0	0	6/8	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3	0.5	5/8	5/8	6/8	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
3	2	7/2	2.5	0	0	6/8	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
3	2	6	0.5	5/8	5/8	6/8	2	1	viio6		E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	13/2	1.5	0	0	6/8	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	8	1.5	3/8	3/8	6/8	2	1	IV		E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	4	19/2	1.5	0	0	6/8	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
5	4	11	1.5	3/8	3/8	6/8	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	5	25/2	3.0	0	0	6/8	2	1	V65		E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	31/2	2.5	0	0	6/8	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
7	6	18	0.5	5/8	5/8	6/8	2	1	IV		E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	37/2	0.5	0	0	6/8	2	1	V2	viio64	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	7	19	0.5	1/8	1/8	6/8	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	39/2	0.5	1/4	1/4	6/8	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
8	7	20	1.0	3/8	3/8	6/8	2	1	V(4)		E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	7	21	0.5	5/8	5/8	6/8	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
9	8	43/2	2.5	0	0	6/8	2	1	I|PAC}		E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	24	0.5	5/8	5/8	6/8	2	1	vi{		E	I		vi	vi						{	m	0	0	3, 0, 4		3	3
10	9	49/2	1.5	0	0	6/8	2	1	ii		E	I		ii	ii							m	0	0	2, -1, 3		2	2
10	9	26	1.5	3/8	3/8	6/8	2	1	V/vi		E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
11	10	55/2	1.5	0	0	6/8	2	1	vi		E	I		vi	vi							m	0	0	3, 0, 4		3	3
11	10	29	1.5	3/8	3/8	6/8	2	1	V/V		E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
12	11	61/2	1.5	0	0	6/8	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
12	11	32	0.5	3/8	3/8	6/8	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
12	11	65/2	0.5	1/2	1/2	6/8	2	1	ii/V		E	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
12	11	33	0.5	5/8	5/8	6/8	2	1	ii6/V		E	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
13	12	67/2	2.0	0	0	6/8	2	1	V.V		E	V		V	V							M	0	0	1, 5, 2		1	1
13	12	71/2	0.5	1/2	1/2	6/8	2	1	V2		E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	12	36	0.5	5/8	5/8	6/8	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	13	73/2	1.5	0	0	6/8	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
14	13	38	0.5	3/8	3/8	6/8	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
14	13	77/2	0.5	1/2	1/2	6/8	2	1	ii2		E	V		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
14	13	39	0.5	5/8	5/8	6/8	2	1	viio		E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
15	14	79/2	1.5	0	0	6/8	2	1	vi		E	V		vi	vi							m	0	0	3, 0, 4		3	3
15	14	41	1.5	3/8	3/8	6/8	2	1	IV/V		E	V		IV/V	IV				V			M	0	0	0, 4, 1		0	0
16	15	85/2	1.0	0	0	6/8	2	1	vii%43/V		E	V		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
16	15	87/2	0.5	1/4	1/4	6/8	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	15	44	0.5	3/8	3/8	6/8	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
16	15	89/2	1.0	1/2	1/2	6/8	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	91/2	1.5	0	0	6/8	2	1	I|PAC}{		E	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
