mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	1/2	2/2	2	1	G.I[I6{		G	I	I	I6	I		6				{	M	0	0	4, 1, 0		0	4
1	0	1	1.0	1/4	3/4	2/2	2	1	ii		G	I	I	ii	ii							m	0	0	2, -1, 3		2	2
2	1	2	1.0	0	0	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
2	1	3	1.0	1/4	1/4	2/2	2	1	ii65		G	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2	1	4	1.0	1/2	1/2	2/2	2	1	I64		G	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
2	1	5	1.0	3/4	3/4	2/2	2	1	viio64		G	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
3	2	6	1.0	0	0	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
3	2	7	1.0	1/4	1/4	2/2	2	1	V2		G	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
3	2	8	1.0	1/2	1/2	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
3	2	9	1.0	3/4	3/4	2/2	2	1	viio6		G	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	10	1.0	0	0	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
4	3	11	1.0	1/4	1/4	2/2	2	1	IV		G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
4	3	12	1.0	1/2	1/2	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
4	3	13	1.0	3/4	3/4	2/2	2	1	viio6		G	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
5	4	14	2.0	0	0	2/2	2	1	I|IAC}		G	I	I	I	I					IAC	}	M	0	0	0, 4, 1		0	0
6	4	16	1.0	0	1/2	2/2	2	1	I6{		G	I	I	I6	I		6				{	M	0	0	4, 1, 0		0	4
6	4	17	1.0	1/4	3/4	2/2	2	1	ii		G	I	I	ii	ii							m	0	0	2, -1, 3		2	2
7	5	18	1.0	0	0	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
7	5	19	1.0	1/4	1/4	2/2	2	1	ii64		G	I	I	ii64	ii		64					m	0	0	3, 2, -1		2	3
7	5	20	1.0	1/2	1/2	2/2	2	1	I64		G	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
7	5	21	1.0	3/4	3/4	2/2	2	1	viio64		G	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
8	6	22	2.0	0	0	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
8	6	24	1.0	1/2	1/2	2/2	2	1	IV	V2	G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
8	6	25	1.0	3/4	3/4	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
9	7	26	1.0	0	0	2/2	2	1	IV	V2	G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
9	7	27	1.0	1/4	1/4	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
9	7	28	1.0	1/2	1/2	2/2	2	1	IV	V2	G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
9	7	29	1.0	3/4	3/4	2/2	2	1	viio6		G	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
10	8	30	3.0	0	0	2/2	2	1	viio64|HC}		G	I	I	viio64	vii	o	64			HC	}	o	0	0	-1, 5, 2		5	-1
10	8	32	0.0	1/2	1/2	2/2	2	1	{		G	I	I								{		0	0				
10	8	33	1.0	3/4	3/4	2/2	2	1	I64		G	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
11	9	34	1.0	0	0	2/2	2	1	IV6		G	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	9	35	1.0	1/4	1/4	2/2	2	1	I64		G	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
11	9	36	1.0	1/2	1/2	2/2	2	1	IV		G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
11	9	37	1.0	3/4	3/4	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
12	10	38	1.0	0	0	2/2	2	1	viio6		G	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
12	10	39	1.0	1/4	1/4	2/2	2	1	I6		G	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
12	10	40	1.0	1/2	1/2	2/2	2	1	viio64		G	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
12	10	41	1.0	3/4	3/4	2/2	2	1	I64		G	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
13	11	42	1.0	0	0	2/2	2	1	ii65		G	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
13	11	43	1.0	1/4	1/4	2/2	2	1	vi		G	I	I	vi	vi							m	0	0	3, 0, 4		3	3
13	11	44	1.0	1/2	1/2	2/2	2	1	V		G	I	I	V	V							M	0	0	1, 5, 2		1	1
13	11	45	1.0	3/4	3/4	2/2	2	1	IV		G	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
14	12	46	1.0	0	0	2/2	2	1	I6|IAC}		G	I	I	I6	I		6			IAC	}	M	0	0	4, 1, 0		0	4
14	12	47	1.0	1/4	1/4	2/2	2	1	V2		G	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
