mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.25	0	11/16	3/4	2	1	E.I{		E	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	13/4	13/4	3.0	0	0	3/4	2	1	V6		E	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	3	25/4	25/4	0.5	0	0	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	27/4	27/4	0.5	1/8	1/8	3/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
4	3	29/4	29/4	0.5	1/4	1/4	3/4	2	1	ii6	IV	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	31/4	31/4	0.5	3/8	3/8	3/4	2	1	viio64		E	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
4	3	33/4	33/4	0.5	1/2	1/2	3/4	2	1	V65		E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	35/4	35/4	0.5	5/8	5/8	3/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	37/4	37/4	3.0	0	0	3/4	2	1	I|PAC}		E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
6	5	49/4	49/4	1.0	0	0	3/4	2	1	vi{		E	I		vi	vi						{	m	0	0	3, 0, 4		3	3
6	5	53/4	53/4	1.0	1/4	1/4	3/4	2	1	viio6/V		E	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
6	5	57/4	57/4	1.0	1/2	1/2	3/4	2	1	V65/V		E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
7	6	61/4	61/4	1.0	0	0	3/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
7	6	65/4	65/4	0.5	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	67/4	67/4	0.5	3/8	3/8	3/4	2	1	ii		E	I		ii	ii							m	0	0	2, -1, 3		2	2
7	6	69/4	69/4	0.5	1/2	1/2	3/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
7	6	71/4	71/4	0.5	5/8	5/8	3/4	2	1	V65		E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	7	73/4	73/4	2.0	0	0	3/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
8	7	81/4	81/4	1.0	1/2	1/2	3/4	2	1	V6		E	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	8	85/4	85/4	2.0	0	0	3/4	2	1	vi		E	I		vi	vi							m	0	0	3, 0, 4		3	3
9	8	93/4	93/4	1.0	1/2	1/2	3/4	2	1	vi7		E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
10	9	97/4	97/4	2.0	0	0	3/4	2	1	V.V		E	V		V	V							M	0	0	1, 5, 2		1	1
10	9	105/4	105/4	1.0	1/2	1/2	3/4	2	1	V2		E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	10	109/4	109/4	2.0	0	0	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	10	117/4	117/4	1.0	1/2	1/2	3/4	2	1	V2/IV		E	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
12	11	121/4	121/4	2.0	0	0	3/4	2	1	IV6		E	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	11	129/4	129/4	1.0	1/2	1/2	3/4	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
13	12	133/4	133/4	0.5	0	0	3/4	2	1	V6		E	V		V6	V		6					M	0	0	5, 2, 1		1	5
13	12	135/4	135/4	0.5	1/8	1/8	3/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	137/4	137/4	0.5	1/4	1/4	3/4	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
13	12	139/4	139/4	0.5	3/8	3/8	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	141/4	141/4	0.5	1/2	1/2	3/4	2	1	ii6		E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	12	143/4	143/4	0.5	5/8	5/8	3/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	145/4	145/4	1.0	0	0	3/4	2	1	I|IAC}{		E	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
14	13	149/4	149/4	0.5	1/4	1/4	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	13	151/4	151/4	0.5	3/8	3/8	3/4	2	1	IV	V2	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	13	153/4	153/4	1.0	1/2	1/2	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	14	157/4	157/4	1.0	0	0	3/4	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
15	14	161/4	161/4	0.5	1/4	1/4	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	14	163/4	163/4	0.5	3/8	3/8	3/4	2	1	IV	V2	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	14	165/4	165/4	1.0	1/2	1/2	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	15	169/4	169/4	1.0	0	0	3/4	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
16	15	173/4	173/4	0.5	1/4	1/4	3/4	2	1	IVM65		E	V		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
16	15	175/4	175/4	0.5	3/8	3/8	3/4	2	1	ii65		E	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
16	15	177/4	177/4	1.0	1/2	1/2	3/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	181/4	181/4	5.0	0	0	3/4	2	1	I|PAC}		E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
18	16	48	48	0.0	0	11/16	3/4	2	1	{		E	V									{		0	0				
19	17	201/4	201/4	1.0	1/2	1/2	3/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
20	18	205/4	205/4	1.0	0	0	3/4	2	1	vi.#viio7		E	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
20	18	209/4	209/4	2.0	1/4	1/4	3/4	2	1	V65		E	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
21	19	217/4	217/4	0.5	0	0	3/4	2	1	i		E	vi		i	i							m	0	1	0, -3, 1		0	0
21	19	219/4	219/4	0.5	1/8	1/8	3/4	2	1	VI6		E	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
21	19	221/4	221/4	0.5	1/4	1/4	3/4	2	1	v6(2)		E	vi		v6(2)	v		6	2				m	0	1	-2, 2, -4		1	-2
21	19	223/4	223/4	0.5	3/8	3/8	3/4	2	1	v6		E	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
21	19	225/4	225/4	0.5	1/2	1/2	3/4	2	1	iv6(2)		E	vi		iv6(2)	iv		6	2				m	0	1	-4, 0, 1		-1	-4
21	19	227/4	227/4	0.5	5/8	5/8	3/4	2	1	iv6		E	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
22	20	229/4	229/4	3.0	0	0	3/4	2	1	V|HC}		E	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
23	21	241/4	241/4	1.0	0	0	3/4	2	1	#viio7/iv{		E	vi		#viio7/iv	#vii	o	7		iv		{	o7	0	1	4, 1, -2, -5		4	4
23	21	245/4	245/4	2.0	1/4	1/4	3/4	2	1	V7/iv		E	vi		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
24	22	253/4	253/4	1.0	0	0	3/4	2	1	iv		E	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
24	22	257/4	257/4	1.0	1/4	1/4	3/4	2	1	#viio6		E	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
24	22	261/4	261/4	1.0	1/2	1/2	3/4	2	1	V65		E	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
25	23	265/4	265/4	0.5	0	0	3/4	2	1	i		E	vi		i	i							m	0	1	0, -3, 1		0	0
25	23	267/4	267/4	0.5	1/8	1/8	3/4	2	1	iv		E	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
25	23	269/4	269/4	0.5	1/4	1/4	3/4	2	1	iio64		E	vi		iio64	ii	o	64					o	0	1	-4, 2, -1		2	-4
25	23	271/4	271/4	0.5	3/8	3/8	3/4	2	1	iio		E	vi		iio	ii	o						o	0	1	2, -1, -4		2	2
25	23	273/4	273/4	1.0	1/2	1/2	3/4	2	1	V7		E	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	24	277/4	277/4	3.0	0	0	3/4	2	1	i|PAC}		E	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
27	25	289/4	289/4	2.0	0	0	3/4	2	1	I.I6{		E	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
27	25	297/4	297/4	1.0	1/2	1/2	3/4	2	1	V7/IV		E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
28	26	301/4	301/4	2.0	0	0	3/4	2	1	IV		E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	309/4	309/4	1.0	1/2	1/2	3/4	2	1	IVM2		E	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
29	27	313/4	313/4	2.0	0	0	3/4	2	1	ii		E	I		ii	ii							m	0	0	2, -1, 3		2	2
29	27	321/4	321/4	1.0	1/2	1/2	3/4	2	1	ii2		E	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
30	28	325/4	325/4	0.5	0	0	3/4	2	1	V65		E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	28	327/4	327/4	0.5	1/8	1/8	3/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	28	329/4	329/4	0.5	1/4	1/4	3/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
30	28	331/4	331/4	0.5	3/8	3/8	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	28	333/4	333/4	0.5	1/2	1/2	3/4	2	1	ii6		E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
30	28	335/4	335/4	0.5	5/8	5/8	3/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	29	337/4	337/4	1.0	0	0	3/4	2	1	vi|DC}{		E	I		vi	vi					DC	}{	m	0	0	3, 0, 4		3	3
31	29	341/4	341/4	0.5	1/4	1/4	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	343/4	343/4	0.5	3/8	3/8	3/4	2	1	IV	V2	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	29	345/4	345/4	1.0	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	30	349/4	349/4	1.0	0	0	3/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
32	30	353/4	353/4	0.5	1/4	1/4	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	30	355/4	355/4	0.5	3/8	3/8	3/4	2	1	IV	V2	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	30	357/4	357/4	1.0	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	31	361/4	361/4	0.5	0	0	3/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
33	31	363/4	363/4	0.5	1/8	1/8	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
