mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	12	48	1.0	3/4	3/4	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
15	13	49	1.0	0	0	2/2	2	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
15	13	50	1.0	1/4	1/4	2/2	2	1		#viio6/vi		G	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
15	13	51	1.0	1/2	1/2	2/2	2	1		i6/vi		G	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
15	13	52	1.0	3/4	3/4	2/2	2	1		i/vi		G	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
16	14	53	2.0	0	0	2/2	2	1		V/vi|HC}		G	I		V/vi	V				vi	HC	}	M	0	0	4, 8, 5		4	4
16	14	55	2.0	1/2	1/2	2/2	2	1		V65/vi		G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
16	14	113/2	0.0	7/8	7/8	2/2	2	1		{		G	I									{		0	0				
17	15	57	2.0	0	0	2/2	2	1		i/vi		G	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
17	15	59	2.0	1/2	1/2	2/2	2	1		V65(b9)/VII/vi	#viio7/VII/vi	G	I		V65(b9)/VII/vi	V		65	b9	VII/vi			Mm7	0	0	6, 3, 0, 2	-3	2	6
18	16	61	2.0	0	0	2/2	2	1		#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
18	16	63	2.0	1/2	1/2	2/2	2	1		V7(b9)/iv/vi		G	I		V7(b9)/iv/vi	V		7	b9	iv/vi			Mm7	0	0	3, 7, 4, 1	-9	3	3
19	17	65	1.0	0	0	2/2	2	1		iv6/vi		G	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
19	17	66	1.0	1/4	1/4	2/2	2	1		iio6/vi		G	I		iio6/vi	ii	o	6		vi			o	0	0	2, -1, 5		5	2
19	17	67	2.0	1/2	1/2	2/2	2	1		V/vi		G	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
20	18	69	4.0	0	0	2/2	2	1		i/vi|PAC}		G	I		i/vi	i				vi	PAC	}	m	0	0	3, 0, 4		3	3
20	18	72	0.0	3/4	3/4	2/2	2	1		{		G	I									{		0	0				
21	19	73	2.0	0	0	2/2	2	1		vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
21	19	75	1.0	1/2	1/2	2/2	2	1		IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
21	19	76	1.0	3/4	3/4	2/2	2	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	77	3.0	0	0	2/2	2	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	80	1.0	3/4	3/4	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
23	21	81	1.0	0	0	2/2	2	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	21	82	1.0	1/4	1/4	2/2	2	1		VI/ii		G	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
23	21	83	1.0	1/2	1/2	2/2	2	1		iio/ii		G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
23	21	84	1.0	3/4	3/4	2/2	2	1		V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
24	22	85	2.0	0	0	2/2	2	1		ii}		G	I		ii	ii						}	m	0	0	2, -1, 3		2	2
24	22	87	1.0	1/2	1/2	2/2	2	1		viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
24	22	88	1.0	3/4	3/4	2/2	2	1		V{		G	I		V	V						{	M	0	0	1, 5, 2		1	1
25	23	89	2.0	0	0	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
25	23	91	2.0	1/2	1/2	2/2	2	1		vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
26	24	93	2.0	0	0	2/2	2	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
26	24	95	2.0	1/2	1/2	2/2	2	1		viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
27	25	97	4.0	0	0	2/2	2	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	26	101	2.0	0	0	2/2	2	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
28	26	103	1.0	1/2	1/2	2/2	2	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	26	104	1.0	3/4	3/4	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
29	27	105	1.0	0	0	2/2	2	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	27	106	1.0	1/4	1/4	2/2	2	1		viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	27	107	1.0	1/2	1/2	2/2	2	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	27	108	1.0	3/4	3/4	2/2	2	1		vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
30	28	109	1.0	0	0	2/2	2	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
30	28	110	1.0	1/4	1/4	2/2	2	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
30	28	111	1.0	1/2	1/2	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
30	28	112	1.0	3/4	3/4	2/2	2	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	113	2.0	0	0	2/2	2	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
31	29	115	1.0	1/2	1/2	2/2	2	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	29	116	1.0	3/4	3/4	2/2	2	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
32	30			0	0	2/2	2	1	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
33	30	117	3.0	0	0	2/2	2	1	2	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
