mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.5	0	11/8	3/2	2	1	A.I{		A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	7/2	7/2	1.0	3/4	3/4	3/2	2	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	9/2	9/2	1.0	1	1	3/2	2	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	11/2	11/2	1.0	5/4	5/4	3/2	2	1	V7/IV		A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
3	2	13/2	13/2	2.0	0	0	3/2	2	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	17/2	17/2	1.0	1/2	1/2	3/2	2	1	ii		A	I		ii	ii							m	0	0	2, -1, 3		2	2
3	2	19/2	19/2	1.0	3/4	3/4	3/2	2	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	2	21/2	21/2	1.0	1	1	3/2	2	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
3	2	23/2	23/2	1.0	5/4	5/4	3/2	2	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
4	3	25/2	25/2	3.0	0	0	3/2	2	1	V|HC}		A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
4	3	31/2	31/2	1.0	3/4	3/4	3/2	2	1	V6{		A	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
4	3	33/2	33/2	1.0	1	1	3/2	2	1	viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
4	3	35/2	35/2	1.0	5/4	5/4	3/2	2	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	37/2	37/2	2.0	0	0	3/2	2	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	41/2	41/2	2.0	1/2	1/2	3/2	2	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
5	4	45/2	45/2	1.0	1	1	3/2	2	1	IV6/V/V		A	I		IV6/V/V	IV		6		V/V			M	0	0	5, 2, 1		1	5
5	4	47/2	47/2	1.0	5/4	5/4	3/2	2	1	V65/V/V		A	I		V65/V/V	V		65		V/V			Mm7	0	0	7, 4, 1, 3		3	7
6	5	49/2	49/2	2.0	0	0	3/2	2	1	V.V		A	V		V	V							M	0	0	1, 5, 2		1	1
6	5	53/2	53/2	2.0	1/2	1/2	3/2	2	1	iii7		A	V		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
6	5	57/2	57/2	1.0	1	1	3/2	2	1	IV6		A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	5	59/2	59/2	1.0	5/4	5/4	3/2	2	1	V65		A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	61/2	61/2	2.0	0	0	3/2	2	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
7	6	65/2	65/2	2.0	1/2	1/2	3/2	2	1	I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	69/2	69/2	1.0	1	1	3/2	2	1	IV		A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	6	71/2	71/2	1.0	5/4	5/4	3/2	2	1	ii		A	V		ii	ii							m	0	0	2, -1, 3		2	2
8	7	73/2	73/2	2.0	0	0	3/2	2	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
8	7	77/2	77/2	1.0	1/2	1/2	3/2	2	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
8	7	79/2	79/2	0.5	3/4	3/4	3/2	2	1	I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	40	40	0.5	7/8	7/8	3/2	2	1	IV		A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	81/2	81/2	2.0	1	1	3/2	2	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
9	8	85/2	85/2	5.5	0	0	3/2	2	1	I|PAC}		A	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
