mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	2	1	E.I{		E	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1.0	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1	1	2	1.0	1/2	1/2	3/4	2	1	I64		E	I		I64	I		64					M	0	0	1, 0, 4		0	1
2	2	3	1.0	0	0	3/4	2	1	viio64(+2)		E	I		viio64(+2)	vii	o	64	+2				o	0	0	-1, 5, 2	0	5	-1
2	2	4	1.0	1/4	1/4	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	5	1.0	1/2	1/2	3/4	2	1	I6(^2)		E	I		I6(^2)	I		6	^2				M	0	0	2, 1, 0		0	2
3	3	6	1.0	0	0	3/4	2	1	V65/IV		E	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
3	3	7	1.0	1/4	1/4	3/4	2	1	IV		E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	8	1.0	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	9	1.0	0	0	3/4	2	1	V43}		E	I		V43	V		43				}	Mm7	0	0	2, -1, 1, 5		1	2
4	4	10	1.0	1/4	1/4	3/4	2	1	I|IAC		E	I		I	I					IAC		M	0	0	0, 4, 1		0	0
4	4	11	1.0	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	12	1.0	0	0	3/4	2	1	I{		E	I		I	I						{	M	0	0	0, 4, 1		0	0
5	5	13	1.0	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	5	14	1.0	1/2	1/2	3/4	2	1	I64		E	I		I64	I		64					M	0	0	1, 0, 4		0	1
6	6	15	1.0	0	0	3/4	2	1	viio6/V		E	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
6	6	16	1.0	1/4	1/4	3/4	2	1	V65(4)/V		E	I		V65(4)/V	V		65	4	V			Mm7	0	0	1, 3, 0, 2		2	1
6	6	17	1.0	1/2	1/2	3/4	2	1	V65/V		E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
7	7	18	1.0	0	0	3/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
7	7	19	1.0	1/4	1/4	3/4	2	1	V6		E	I		V6	V		6					M	0	0	5, 2, 1		1	5
