mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	29	1.0	0	0	2/2	2	1		ii/V	G	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
9	8	30	1.0	1/4	1/4	2/2	2	1		V/V	G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	8	31	2.0	1/2	1/2	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
10	9	33	1.0	0	0	2/2	2	1		ii/V	G	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
10	9	34	1.0	1/4	1/4	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
10	9	35	2.0	1/2	1/2	2/2	2	1		V7/V	G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
11	10	37	1.0	0	0	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
11	10	38	1.0	1/4	1/4	2/2	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	10	39	1.0	1/2	1/2	2/2	2	1		V\\	G	I		V	V						\\	M	0	0	1, 5, 2		1	1
12	10	40	1.0	0	3/4	2/2	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
13	11	41	1.0	0	0	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
13	11	42	1.0	1/4	1/4	2/2	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
13	11	43	2.0	1/2	1/2	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
14	12	45	1.0	0	0	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	12	46	1.0	1/4	1/4	2/2	2	1		I64	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
14	12	47	1.0	1/2	1/2	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	12	48	1.0	3/4	3/4	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
15	13	49	1.0	0	0	2/2	2	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
15	13	50	1.0	1/4	1/4	2/2	2	1		#viio6/vi	G	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
15	13	51	1.0	1/2	1/2	2/2	2	1		vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
15	13	52	1.0	3/4	3/4	2/2	2	1		vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
16	14	53	1.0	0	0	2/2	2	1		V/vi	G	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
16	14	54	1.0	1/4	1/4	2/2	2	1		IV6/vi	G	I		IV6/vi	IV		6		vi			M	0	0	6, 3, 2		2	6
16	14	55	1.0	1/2	1/2	2/2	2	1		V6/vi	G	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
16	14	56	1.0	3/4	3/4	2/2	2	1		V43/vi	G	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
17	15	57	1.0	0	0	2/2	2	1		vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
17	15	58	1.0	1/4	1/4	2/2	2	1		vi2	G	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
17	15	59	1.0	1/2	1/2	2/2	2	1		viio7/V	G	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
17	15	60	1.0	3/4	3/4	2/2	2	1		V65/V	G	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
18	16	61	1.0	0	0	2/2	2	1		#viio/vi	G	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
18	16	62	1.0	1/4	1/4	2/2	2	1		#viio43/vi	G	I		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
18	16	63	1.0	1/2	1/2	2/2	2	1		V/ii	G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
18	16	64	1.0	3/4	3/4	2/2	2	1		#viio7/ii	G	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
19	17	65	1.0	0	0	2/2	2	1		iv6/vi	G	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
19	17	66	1.0	1/4	1/4	2/2	2	1		iio6/vi	G	I		iio6/vi	ii	o	6		vi			o	0	0	2, -1, 5		5	2
19	17	67	2.0	1/2	1/2	2/2	2	1		V/vi	G	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
20	18	69	1.0	0	0	2/2	2	1		vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
20	18	70	1.0	1/4	1/4	2/2	2	1		vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
20	18	71	3.0	1/2	1/2	2/2	2	1		vi\\	G	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
21	19	74	1.0	1/4	1/4	2/2	2	1		vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
21	19	75	1.0	1/2	1/2	2/2	2	1		IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
21	19	76	1.0	3/4	3/4	2/2	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	77	1.0	0	0	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	78	1.0	1/4	1/4	2/2	2	1		I64	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
22	20	79	1.0	1/2	1/2	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	80	1.0	3/4	3/4	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
23	21	81	1.0	0	0	2/2	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	21	82	1.0	1/4	1/4	2/2	2	1		VI/ii	G	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
23	21	83	1.0	1/2	1/2	2/2	2	1		iio/ii	G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
23	21	84	1.0	3/4	3/4	2/2	2	1		V/ii	G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
24	22	85	1.0	0	0	2/2	2	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
24	22	86	1.0	1/4	1/4	2/2	2	1		IVM65	G	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
24	22	87	1.0	1/2	1/2	2/2	2	1		viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
24	22	88	1.0	3/4	3/4	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
25	23	89	1.0	0	0	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
25	23	90	1.0	1/4	1/4	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	23	91	1.0	1/2	1/2	2/2	2	1		vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
25	23	92	1.0	3/4	3/4	2/2	2	1		vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
26	24	93	1.0	0	0	2/2	2	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
26	24	94	1.0	1/4	1/4	2/2	2	1		ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
26	24	95	1.0	1/2	1/2	2/2	2	1		viio6	G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
26	24	96	1.0	3/4	3/4	2/2	2	1		viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
27	25	97	1.0	0	0	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
27	25	98	1.0	1/4	1/4	2/2	2	1		I64	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
27	25	99	1.0	1/2	1/2	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	25	100	1.0	3/4	3/4	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
28	26	101	1.5	0	0	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
28	26	205/2	0.5	3/8	3/8	2/2	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	103	1.0	1/2	1/2	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	26	104	1.0	3/4	3/4	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
29	27	105	1.0	0	0	2/2	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	27	106	1.0	1/4	1/4	2/2	2	1		viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	27	107	1.0	1/2	1/2	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	27	108	1.0	3/4	3/4	2/2	2	1		vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
30	28	109	1.0	0	0	2/2	2	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
30	28	110	1.0	1/4	1/4	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
30	28	111	1.0	1/2	1/2	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
30	28	112	1.0	3/4	3/4	2/2	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	113	2.0	0	0	2/2	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
31	29	115	1.0	1/2	1/2	2/2	2	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	29	116	1.0	3/4	3/4	2/2	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
32	30			0	0	2/2	2	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
32	30			1/4	1/4	2/2	2	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	30			1/2	1/2	2/2	2	1	1	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
33	30	117	3.0	0	0	2/2	2	1	2	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
