mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.75	0	11/16	3/4	2	1	G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	7/4	7/4	0.5	3/8	3/8	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
2	1	9/4	9/4	0.5	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
2	1	11/4	11/4	0.5	5/8	5/8	3/4	2	1	viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
3	2	13/4	13/4	2.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
3	2	21/4	21/4	0.5	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	23/4	23/4	0.5	5/8	5/8	3/4	2	1	viio6	G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	25/4	25/4	1.0	0	0	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	29/4	29/4	1.0	1/4	1/4	3/4	2	1	V65/IV	G	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
4	3	33/4	33/4	1.0	1/2	1/2	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	4	37/4	37/4	2.5	0	0	3/4	2	1	V|HC}	G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
5	4	47/4	47/4	0.5	5/8	5/8	3/4	2	1	V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	5	49/4	49/4	1.5	0	0	3/4	2	1	I6{	G	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
6	5	55/4	55/4	0.5	3/8	3/8	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	57/4	57/4	0.5	1/2	1/2	3/4	2	1	vi7/IV	G	I		vi7/IV	vi		7		IV			mm7	0	0	2, -1, 3, 0		2	2
6	5	59/4	59/4	0.5	5/8	5/8	3/4	2	1	viio/IV	G	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
7	6	61/4	61/4	1.5	0	0	3/4	2	1	IV(9)	G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
7	6	67/4	67/4	0.5	3/8	3/8	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
7	6	69/4	69/4	0.5	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	71/4	71/4	0.5	5/8	5/8	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	7	73/4	73/4	2.0	0	0	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
8	7	81/4	81/4	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	85/4	85/4	2.5	0	0	3/4	2	1	I|IAC}	G	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
9	8	95/4	95/4	0.5	5/8	5/8	3/4	2	1	V43/vi{	G	I		V43/vi	V		43		vi		{	Mm7	0	0	5, 2, 4, 8		4	5
10	9	97/4	97/4	2.0	0	0	3/4	2	1	vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
10	9	105/4	105/4	1.0	1/2	1/2	3/4	2	1	V7/vi	G	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
11	10	109/4	109/4	1.0	0	0	3/4	2	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
11	10	113/4	113/4	1.0	1/4	1/4	3/4	2	1	viio/V	G	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
11	10	117/4	117/4	1.0	1/2	1/2	3/4	2	1	V7/V	G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
12	11	121/4	121/4	1.0	0	0	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	11	125/4	125/4	1.0	1/4	1/4	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
12	11	129/4	129/4	1.0	1/2	1/2	3/4	2	1	ii6/V	G	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
13	12	133/4	133/4	2.5	0	0	3/4	2	1	V.V|HC}	G	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
