mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.25	0	15/16	4/4	2	1	Eb.I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	5/4	1.0	1/4	1/4	4/4	2	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2	1	9/4	2.0	1/2	1/2	4/4	2	1	IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
3	2	17/4	2.0	0	0	4/4	2	1	viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	25/4	0.5	1/2	1/2	4/4	2	1	I6(72)	Eb	I		I6(72)	I		6	72				M	0	0	4, 1, 2, 5		0	4
3	2	27/4	1.5	5/8	5/8	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	33/4	0.5	0	0	4/4	2	1	ii6(7)	Eb	I		ii6(7)	ii		6	7				m	0	0	-1, 3, 0		2	-1
4	3	35/4	0.5	1/8	1/8	4/4	2	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	37/4	1.0	1/4	1/4	4/4	2	1	ii65	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	3	41/4	1.0	1/2	1/2	4/4	2	1	V[V7	Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	45/4	1.0	3/4	3/4	4/4	2	1	I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
5	4	49/4	1.0	0	0	4/4	2	1	IV64	Eb	I	V	IV64	IV		64					M	0	0	0, -1, 3		-1	0
5	4	53/4	2.0	1/4	1/4	4/4	2	1	V7	Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	61/4	1.0	3/4	3/4	4/4	2	1	vi6]	Eb	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
6	5	65/4	1.0	0	0	4/4	2	1	ii43	Eb	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
6	5	69/4	1.0	1/4	1/4	4/4	2	1	V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	5	73/4	0.5	1/2	1/2	4/4	2	1	I}{	Eb	I		I	I						}{	M	0	0	0, 4, 1		0	0
6	5	75/4	0.5	5/8	5/8	4/4	2	1	iii43	Eb	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
6	5	77/4	0.5	3/4	3/4	4/4	2	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	79/4	0.5	7/8	7/8	4/4	2	1	viio6/IV	Eb	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
7	6	81/4	0.5	0	0	4/4	2	1	ii6(2)	Eb	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
7	6	83/4	0.5	1/8	1/8	4/4	2	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	6	85/4	0.5	1/4	1/4	4/4	2	1	V(9)	Eb	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
7	6	87/4	0.5	3/8	3/8	4/4	2	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	89/4	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
7	6	93/4	0.5	3/4	3/4	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	95/4	0.5	7/8	7/8	4/4	2	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	97/4	0.5	0	0	4/4	2	1	V(4)	Eb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	7	99/4	0.5	1/8	1/8	4/4	2	1	V6/V	Eb	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
8	7	101/4	0.5	1/4	1/4	4/4	2	1	#vii%7/vi	Eb	I		#vii%7/vi	#vii	%	7		vi			%7	0	0	8, 5, 2, 6		8	8
8	7	103/4	0.5	3/8	3/8	4/4	2	1	V/vi	Eb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
8	7	105/4	0.5	1/2	1/2	4/4	2	1	vi(94)	Eb	I		vi(94)	vi			94				m	0	0	3, 2, 4	5	3	3
8	7	107/4	0.5	5/8	5/8	4/4	2	1	vi(9)	Eb	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
8	7	109/4	0.5	3/4	3/4	4/4	2	1	vi6	Eb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
8	7	111/4	0.5	7/8	7/8	4/4	2	1	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
9	8	113/4	0.5	0	0	4/4	2	1	vii%65(4)	Eb	I		vii%65(4)	vii	%	65	4				%7	0	0	4, -1, 3, 5		5	4
9	8	115/4	0.5	1/8	1/8	4/4	2	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	8	117/4	0.5	1/4	1/4	4/4	2	1	iii7	Eb	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
9	8	119/4	0.5	3/8	3/8	4/4	2	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
9	8	121/4	0.5	1/2	1/2	4/4	2	1	IV(9)	Eb	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
9	8	123/4	0.5	5/8	5/8	4/4	2	1	vi43	Eb	I		vi43	vi		43					mm7	0	0	4, 1, 3, 0		3	4
9	8	125/4	0.5	3/4	3/4	4/4	2	1	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
9	8	127/4	0.5	7/8	7/8	4/4	2	1	IVM43	Eb	I		IVM43	IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
10	9	129/4	1.5	0	0	4/4	2	1	vii%7	Eb	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
10	9	135/4	0.5	3/8	3/8	4/4	2	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	137/4	0.5	1/2	1/2	4/4	2	1	I(9)	Eb	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
10	9	139/4	0.5	5/8	5/8	4/4	2	1	iii43	Eb	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
10	9	141/4	0.25	3/4	3/4	4/4	2	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
10	9	71/2	0.25	13/16	13/16	4/4	2	1	viio6/V	Eb	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
10	9	143/4	0.5	7/8	7/8	4/4	2	1	ii%2/V	Eb	I		ii%2/V	ii	%	2		V			%7	0	0	1, 3, 0, -3		3	1
11	10	145/4	0.5	0	0	4/4	2	1	V.V65	Eb	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	10	147/4	0.5	1/8	1/8	4/4	2	1	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
11	10	149/4	0.5	1/4	1/4	4/4	2	1	ii6(11)	Eb	V		ii6(11)	ii		6	11				m	0	0	-1, 3, 2	1	2	-1
11	10	151/4	0.5	3/8	3/8	4/4	2	1	V7	Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	153/4	0.5	1/2	1/2	4/4	2	1	I[I(4)	Eb	V	I	I(4)	I			4				M	0	0	0, -1, 1		0	0
11	10	155/4	1.5	5/8	5/8	4/4	2	1	I|PAC}	Eb	V	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	10	40	0.0	0	15/16	4/4	2	1	{	Eb	V	I								{		0	0				
13	11	161/4	1.0	0	0	4/4	2	1	I	Eb	V	I	I	I							M	0	0	0, 4, 1		0	0
