quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
89/4	0.25	7	6	1/2	1/2	4/4	2	1	III(7)	c	i		III(7)	III			7				M	1	1	-3, 1, -2	2	-3	-3
45/2	1.25	7	6	9/16	9/16	4/4	2	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
95/4	0.5	7	6	7/8	7/8	4/4	2	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
97/4	0.5	8	7	0	0	4/4	2	1	V7/v	c	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
99/4	0.5	8	7	1/8	1/8	4/4	2	1	V/v	c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
101/4	0.5	8	7	1/4	1/4	4/4	2	1	iv/v	c	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
103/4	0.5	8	7	3/8	3/8	4/4	2	1	V65/v	c	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
105/4	0.5	8	7	1/2	1/2	4/4	2	1	v(9)	c	i		v(9)	v			9				m	1	1	1, -2, 2	-4	1	1
107/4	0.5	8	7	5/8	5/8	4/4	2	1	iv7/v	c	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
109/4	0.75	8	7	3/4	3/4	4/4	2	1	V7(4)/V	c	i		V7(4)/V	V		7	4	V			Mm7	1	1	2, 1, 3, 0		2	2
28	0.25	8	7	15/16	15/16	4/4	2	1	V7/V	c	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
113/4	0.5	9	8	0	0	4/4	2	1	V[V(4)	c	i	V	V(4)	V			4				M	1	1	1, 0, 2		1	1
115/4	0.5	9	8	1/8	1/8	4/4	2	1	V7	c	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
117/4	0.5	9	8	1/4	1/4	4/4	2	1	iv6/V	c	i	V	iv6/V	iv		6		V			m	1	1	-3, 1, 0		0	-3
119/4	0.5	9	8	3/8	3/8	4/4	2	1	viio/V	c	i	V	viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
121/4	0.5	9	8	1/2	1/2	4/4	2	1	iv/V	c	i	V	iv/V	iv				V			m	1	1	0, -3, 1		0	0
123/4	3.0	9	8	5/8	5/8	4/4	2	1	V\\	c	i	V	V	V						\\	M	1	1	1, 5, 2		1	1
135/4	0.5	11	9	3/8	3/8	4/4	2	1	V7]	c	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
137/4	1.0	11	9	1/2	1/2	4/4	2	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
141/4	0.5	11	9	3/4	3/4	4/4	2	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
143/4	0.5	11	9	7/8	7/8	4/4	2	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
145/4	1.0	12	10	0	0	4/4	2	1	#viio64/iv	c	i		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
149/4	0.5	12	10	1/4	1/4	4/4	2	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
151/4	0.5	12	10	3/8	3/8	4/4	2	1	V2/iv	c	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
153/4	1.0	12	10	1/2	1/2	4/4	2	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
157/4	0.5	12	10	3/4	3/4	4/4	2	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
159/4	0.5	12	10	7/8	7/8	4/4	2	1	iv64	c	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
161/4	0.5	13	11	0	0	4/4	2	1	ii(9)/VI	c	i		ii(9)/VI	ii			9	VI			m	1	1	-2, -5, -1	0	-2	-2
163/4	0.5	13	11	1/8	1/8	4/4	2	1	ii/VI	c	i		ii/VI	ii				VI			m	1	1	-2, -5, -1		-2	-2
165/4	0.5	13	11	1/4	1/4	4/4	2	1	V7/VI	c	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
167/4	0.5	13	11	3/8	3/8	4/4	2	1	V65/VI	c	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
169/4	0.5	13	11	1/2	1/2	4/4	2	1	VI(9)	c	i		VI(9)	VI			9				M	1	1	-4, 0, -3	-2	-4	-4
171/4	0.5	13	11	5/8	5/8	4/4	2	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
173/4	0.5	13	11	3/4	3/4	4/4	2	1	VIM7/iv	c	i		VIM7/iv	VI	M	7		iv			MM7	1	1	-5, -1, -4, 0		-5	-5
175/4	0.5	13	11	7/8	7/8	4/4	2	1	VIM65/iv	c	i		VIM65/iv	VI	M	65		iv			MM7	1	1	-1, -4, 0, -5		-5	-1
177/4	0.5	14	12	0	0	4/4	2	1	iio(9)/iv	c	i		iio(9)/iv	ii	o		9	iv			o	1	1	1, -2, -5	-4	1	1
179/4	0.5	14	12	1/8	1/8	4/4	2	1	iio/iv	c	i		iio/iv	ii	o			iv			o	1	1	1, -2, -5		1	1
181/4	0.5	14	12	1/4	1/4	4/4	2	1	iio6/iv	c	i		iio6/iv	ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
183/4	0.5	14	12	3/8	3/8	4/4	2	1	iio64/iv	c	i		iio64/iv	ii	o	64		iv			o	1	1	-5, 1, -2		1	-5
185/4	0.5	14	12	1/2	1/2	4/4	2	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
187/4	0.5	14	12	5/8	5/8	4/4	2	1	iio/iv	c	i		iio/iv	ii	o			iv			o	1	1	1, -2, -5		1	1
189/4	0.5	14	12	3/4	3/4	4/4	2	1	V65/iv	c	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
191/4	0.5	14	12	7/8	7/8	4/4	2	1	V7/iv	c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
193/4	0.5	15	13	0	0	4/4	2	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
195/4	0.5	15	13	1/8	1/8	4/4	2	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
197/4	0.25	15	13	1/4	1/4	4/4	2	1	iio6(2)/iv	c	i		iio6(2)/iv	ii	o	6	2	iv			o	1	1	-2, -5, -4		1	-2
99/2	0.25	15	13	5/16	5/16	4/4	2	1	iio6/iv	c	i		iio6/iv	ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
199/4	0.5	15	13	3/8	3/8	4/4	2	1	V7/iv	c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
201/4	0.5	15	13	1/2	1/2	4/4	2	1	iv(4)	c	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
203/4	0.5	15	13	5/8	5/8	4/4	2	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
205/4	0.5	15	13	3/4	3/4	4/4	2	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
207/4	0.5	15	13	7/8	7/8	4/4	2	1	iv7	c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
209/4	0.5	16	14	0	0	4/4	2	1	V/III	c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
211/4	0.5	16	14	1/8	1/8	4/4	2	1	V65/III	c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
213/4	0.25	16	14	1/4	1/4	4/4	2	1	III(4)	c	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
107/2	0.25	16	14	5/16	5/16	4/4	2	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
215/4	0.5	16	14	3/8	3/8	4/4	2	1	III6	c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
217/4	0.5	16	14	1/2	1/2	4/4	2	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
219/4	0.5	16	14	5/8	5/8	4/4	2	1	VIM65	c	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
221/4	0.25	16	14	3/4	3/4	4/4	2	1	iio(4)	c	i		iio(4)	ii	o		4				o	1	1	2, 1, -4		2	2
111/2	0.25	16	14	13/16	13/16	4/4	2	1	iio	c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
223/4	0.5	16	14	7/8	7/8	4/4	2	1	iio6	c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
225/4	0.5	17	15	0	0	4/4	2	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
227/4	0.5	17	15	1/8	1/8	4/4	2	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
229/4	0.25	17	15	1/4	1/4	4/4	2	1	i(4)	c	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
115/2	0.25	17	15	5/16	5/16	4/4	2	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
231/4	0.5	17	15	3/8	3/8	4/4	2	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
233/4	0.5	17	15	1/2	1/2	4/4	2	1	iv7	c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
235/4	0.5	17	15	5/8	5/8	4/4	2	1	#viio43	c	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
237/4	1.0	17	15	3/4	3/4	4/4	2	1	iio	c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
241/4	0.5	18	16	0	0	4/4	2	1	#viio7	c	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
243/4	0.5	18	16	1/8	1/8	4/4	2	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
245/4	0.5	18	16	1/4	1/4	4/4	2	1	i(9)	c	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
247/4	0.5	18	16	3/8	3/8	4/4	2	1	iio6/v	c	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
249/4	0.5	18	16	1/2	1/2	4/4	2	1	V7/v	c	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
251/4	0.5	18	16	5/8	5/8	4/4	2	1	V43/v	c	i		V43/v	V		43		v			Mm7	1	1	3, 0, 2, 6		2	3
253/4	0.5	18	16	3/4	3/4	4/4	2	1	v6	c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
255/4	0.5	18	16	7/8	7/8	4/4	2	1	ii%2/iv	c	i		ii%2/iv	ii	%	2		iv			%7	1	1	-1, 1, -2, -5		1	-1
257/4	0.5	19	17	0	0	4/4	2	1	V65/iv	c	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
259/4	0.5	19	17	1/8	1/8	4/4	2	1	#viio6/iv	c	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
261/4	0.5	19	17	1/4	1/4	4/4	2	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
263/4	0.5	19	17	3/8	3/8	4/4	2	1	iv2	c	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
265/4	0.5	19	17	1/2	1/2	4/4	2	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
267/4	0.5	19	17	5/8	5/8	4/4	2	1	iv64	c	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
269/4	0.5	19	17	3/4	3/4	4/4	2	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
271/4	0.5	19	17	7/8	7/8	4/4	2	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
273/4	0.5	20	18	0	0	4/4	2	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
275/4	0.5	20	18	1/8	1/8	4/4	2	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
277/4	0.5	20	18	1/4	1/4	4/4	2	1	V(64)	c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
279/4	0.5	20	18	3/8	3/8	4/4	2	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
281/4	0.5	20	18	1/2	1/2	4/4	2	1	I(4)	c	i		I(4)	I			4				M	1	1	0, -1, 1		0	0
283/4	1.25	20	18	5/8	5/8	4/4	2	1	I\\	c	i		I	I						\\	M	1	1	0, 4, 1		0	0
