mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	25	1/2	1/2	2/2	2	1		ii64	E	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
28	26	0	0	2/2	2	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
28	26	1/2	1/2	2/2	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
29	27	0	0	2/2	2	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	27	1/4	1/4	2/2	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	27	1/2	1/2	2/2	2	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
29	27	3/4	3/4	2/2	2	1		V6(4)	E	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
30	28	0	0	2/2	2	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	28	1/4	1/4	2/2	2	1		vi7(9)	E	I		vi7(9)	vi		7	9				mm7	0	0	3, 0, 4, 1	5	3	3
30	28	1/2	1/2	2/2	2	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	28	3/4	3/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	0	0	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
31	29	1/4	1/4	2/2	2	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
31	29	1/2	1/2	2/2	2	1		IVM65	E	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
31	29	3/4	3/4	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
32	30	0	0	2/2	2	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
32	30	1/4	1/4	2/2	2	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
32	30	1/2	1/2	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
32	30	3/4	3/4	2/2	2	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
33	31	0	0	2/2	2	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
33	31	1/4	1/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
33	31	1/2	1/2	2/2	2	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
33	31	3/4	3/4	2/2	2	1		V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
34	32	0	0	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
34	32	1/2	1/2	2/2	2	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
34	32	3/4	3/4	2/2	2	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	33	0	0	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
35	33	1/4	1/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
35	33	1/2	1/2	2/2	2	1		V64(4)	E	I		V64(4)	V		64	4				M	0	0	2, 1, 0		1	2
35	33	3/4	3/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
36	34	0	0	2/2	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	34	1/4	1/4	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
36	34	1/2	1/2	2/2	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	34	3/4	3/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
37	35	0	0	2/2	2	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
37	35	1/4	1/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
37	35	1/2	1/2	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
37	35	3/4	3/4	2/2	2	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
38	36	0	0	2/2	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
38	36	1/4	1/4	2/2	2	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
38	36	1/2	1/2	2/2	2	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	36	3/4	3/4	2/2	2	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
39	37	0	0	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
39	37	1/4	1/4	2/2	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	37	1/2	1/2	2/2	2	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	37	3/4	3/4	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
40	38	0	0	2/2	2	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
40	38	1/2	1/2	2/2	2	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
40	38	3/4	3/4	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
41	39	0	0	2/2	2	1		ii2	E	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
41	39	1/2	1/2	2/2	2	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	40	0	0	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
42	40	1/2	1/2	2/2	2	1		IVM65	E	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
43	41	0	0	2/2	2	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	41	1/4	1/4	2/2	2	1		ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
43	41	1/2	1/2	2/2	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
44	42	0	0	2/2	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
44	42	1/4	1/4	2/2	2	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
44	42	1/2	1/2	2/2	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
