mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	2	1	g.i[i	g	i	i	i	i							m	1	1	0, -3, 1		0	0
1	1	1	3.0	1/4	1/4	3/4	2	1	iio64	g	i	i	iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
2	2	4	1.0	1/4	1/4	3/4	2	1	ii%43	g	i	i	ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
2	2	5	1.0	1/2	1/2	3/4	2	1	#viio2	g	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
3	3	6	1.0	0	0	3/4	2	1	iio64	g	i	i	iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
3	3	7	1.0	1/4	1/4	3/4	2	1	#viio43	g	i	i	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
3	3	8	1.0	1/2	1/2	3/4	2	1	V2	g	i	i	V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
4	4	9	4.0	0	0	3/4	2	1	i	g	i	i	i	i							m	1	1	0, -3, 1		0	0
5	5	13	2.0	1/4	1/4	3/4	2	1	V7/iv	g	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
6	6	15	0.5	0	0	3/4	2	1	IV	g	i	i	IV	IV							M	1	1	-1, 3, 0		-1	-1
6	6	31/2	0.5	1/8	1/8	3/4	2	1	V7(+4)	g	i	i	V7(+4)	V		7	+4				Mm7	1	1	1, 5, 2, -1	0	1	1
6	6	16	2.0	1/4	1/4	3/4	2	1	ii%43	g	i	i	ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
7	7	18	1.0	0	0	3/4	2	1	#viio2	g	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
7	7	19	2.0	1/4	1/4	3/4	2	1	viio43/V]	g	i	i	viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
8	8	21	0.5	0	0	3/4	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
8	8	43/2	0.5	1/8	1/8	3/4	2	1	V(#9#7)	g	i		V(#9#7)	V			#9#7				M	1	1	1, 5, 2	3, 6	1	1
8	8	22	2.0	1/4	1/4	3/4	2	1	V\\	g	i		V	V						\\	M	1	1	1, 5, 2		1	1
9	9	24	2.75	0	0	3/4	2	1	III6	g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
