mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	5/8	IVM7/III	a	i		IVM7/III	IV	M	7		III		MM7	1	1	-4, 0, -3, 1		-4	-4
8	8	0	V2(4)/III	a	i		V2(4)/III	V		2	4	III		Mm7	1	1	-4, -2, -3, -1		-2	-4
8	8	1/4	V2/III	a	i		V2/III	V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
8	8	1/2	V64/III	a	i		V64/III	V		64		III		M	1	1	-1, -2, 2		-2	-1
9	9	0	viio/VI	a	i		viio/VI	vii	o			VI		o	1	1	1, -2, -5		1	1
9	9	1/4	V65/VI	a	i		V65/VI	V		65		VI		Mm7	1	1	1, -2, -5, -3		-3	1
9	9	1/2	viio/VI	a	i		viio/VI	vii	o			VI		o	1	1	1, -2, -5		1	1
10	10	0	VI	a	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
10	10	1/2	viio7/VII	a	i		viio7/VII	vii	o	7		VII		o7	1	1	3, 0, -3, -6		3	3
11	11	1/4	V(64)/III	a	i		V(64)/III	V			64	III		M	1	1	-2, -3, 1		-2	-2
11	11	1/2	V7/III	a	i		V7/III	V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
12	12	0	III(94)	a	i		III(94)	III			94			M	1	1	-3, -4, -2	-1	-3	-3
12	12	1/4	III\\	a	i		III	III					\\	M	1	1	-3, 1, -2		-3	-3
13	13	1/8	III6	a	i		III6	III		6				M	1	1	1, -2, -3		-3	1
13	13	1/4	V(64)/III	a	i		V(64)/III	V			64	III		M	1	1	-2, -3, 1		-2	-2
13	13	5/8	V/III	a	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
14	14	0	III(9)	a	i		III(9)	III			9			M	1	1	-3, 1, -2	-1	-3	-3
14	14	1/4	III	a	i		III	III						M	1	1	-3, 1, -2		-3	-3
14	14	1/2	III64	a	i		III64	III		64				M	1	1	-2, -3, 1		-3	-2
15	15	0	#viio65/v	a	i		#viio65/v	#vii	o	65		v		o7	1	1	3, 0, -3, 6		6	3
15	15	1/4	v	a	i		v	v						m	1	1	1, -2, 2		1	1
15	15	1/2	#viio43/ii	a	i		#viio43/ii	#vii	o	43		ii		o7	1	1	1, -2, 7, 4		7	1
16	16	0	V(4)/v	a	i		V(4)/v	V			4	v		M	1	1	2, 1, 3		2	2
16	16	1/4	V2/v	a	i		V2/v	V		2		v		Mm7	1	1	0, 2, 6, 3		2	0
16	16	1/2	V64/v	a	i		V64/v	V		64		v		M	1	1	3, 2, 6		2	3
17	17	0	v	a	i		v	v						m	1	1	1, -2, 2		1	1
17	17	1/2	#viio43/ii	a	i		#viio43/ii	#vii	o	43		ii		o7	1	1	1, -2, 7, 4		7	1
18	18	0	#viio/v	a	i		#viio/v	#vii	o			v		o	1	1	6, 3, 0		6	6
18	18	1/4	V65/v	a	i		V65/v	V		65		v		Mm7	1	1	6, 3, 0, 2		2	6
18	18	1/2	#viio43	a	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
19	19	0	i6	a	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
19	19	1/4	v6	a	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
19	19	1/2	V(64)/v	a	i		V(64)/v	V			64	v		M	1	1	2, 1, -2		2	2
19	19	5/8	V7/v	a	i		V7/v	V		7		v		Mm7	1	1	2, 6, 3, 0		2	2
20	20	0	v(9#7)	a	i		v(9#7)	v			9#7			m	1	1	1, -2, 2	-4, 6	1	1
20	20	1/8	v	a	i		v	v						m	1	1	1, -2, 2		1	1
20	20	1/4	v6	a	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
20	20	1/2	v64	a	i		v64	v		64				m	1	1	2, 1, -2		1	2
21	21	0	viio/VI	a	i		viio/VI	vii	o			VI		o	1	1	1, -2, -5		1	1
21	21	1/4	iv2/iv	a	i		iv2/iv	iv		2		iv		mm7	1	1	-4, -2, -5, -1		-2	-4
21	21	1/2	iv/iv	a	i		iv/iv	iv				iv		m	1	1	-2, -5, -1		-2	-2
22	22	0	V7/iv	a	i		V7/iv	V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
22	22	1/2	#viio6/iv	a	i		#viio6/iv	#vii	o	6		iv		o	1	1	1, -2, 4		4	1
23	23	0	iv	a	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
23	23	1/2	IV/III	a	i		IV/III	IV				III		M	1	1	-4, 0, -3		-4	-4
24	24	0	V7/III	a	i		V7/III	V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
24	24	1/2	viio6/III	a	i		viio6/III	vii	o	6		III		o	1	1	-1, -4, 2		2	-1
25	25	0	III	a	i		III	III						M	1	1	-3, 1, -2		-3	-3
25	25	1/8	viio/III	a	i		viio/III	vii	o			III		o	1	1	2, -1, -4		2	2
25	25	1/4	IV6/III	a	i		IV6/III	IV		6		III		M	1	1	0, -3, -4		-4	0
25	25	3/8	III64	a	i		III64	III		64				M	1	1	-2, -3, 1		-3	-2
25	25	1/2	IVM7/III	a	i		IVM7/III	IV	M	7		III		MM7	1	1	-4, 0, -3, 1		-4	-4
25	25	5/8	III6	a	i		III6	III		6				M	1	1	1, -2, -3		-3	1
26	26	0	vii43	a	i		vii43	vii		43				mm7	1	1	-1, -4, -2, -5		-2	-1
26	26	1/8	i6	a	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
26	26	1/4	#viio6	a	i		#viio6	#vii	o	6				o	1	1	2, -1, 5		5	2
26	26	3/8	i	a	i		i	i						m	1	1	0, -3, 1		0	0
26	26	1/2	#viio7	a	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
26	26	5/8	i	a	i		i	i						m	1	1	0, -3, 1		0	0
27	27	0	viio6/V	a	i		viio6/V	vii	o	6		V		o	1	1	3, 0, 6		6	3
27	27	1/4	V(64)	a	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
27	27	1/2	V7	a	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
28	28	0	i\\	a	i		i	i					\\	m	1	1	0, -3, 1		0	0
