quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
150	0.5	101	101	0	0	3/8	2	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
301/2	1.0	101	101	1/8	1/8	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
303/2	0.5	102	102	0	0	3/8	2	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
152	0.5	102	102	1/8	1/8	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
305/2	0.5	102	102	1/4	1/4	3/8	2	1	#viio64/ii	g	III		#viio64/ii	#vii	o	64		ii			o	1	0	1, 7, 4		7	1
153	0.5	103	103	0	0	3/8	2	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
307/2	1.0	103	103	1/8	1/8	3/8	2	1	ii64	g	III		ii64	ii		64					m	1	0	3, 2, -1		2	3
309/2	0.5	104	104	0	0	3/8	2	1	ii6	g	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
155	0.5	104	104	1/8	1/8	3/8	2	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
311/2	0.5	104	104	1/4	1/4	3/8	2	1	v.#viio64/iv	g	v		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
156	0.5	105	105	0	0	3/8	2	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
313/2	1.0	105	105	1/8	1/8	3/8	2	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
315/2	0.5	106	106	0	0	3/8	2	1	iv64	g	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
158	0.5	106	106	1/8	1/8	3/8	2	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
317/2	0.5	106	106	1/4	1/4	3/8	2	1	#viio64	g	v		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
159	1.5	107	107	0	0	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
321/2	0.5	108	108	0	0	3/8	2	1	i64	g	v		i64	i		64					m	1	1	1, 0, -3		0	1
161	0.5	108	108	1/8	1/8	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
323/2	0.5	108	108	1/4	1/4	3/8	2	1	viio64/V	g	v		viio64/V	vii	o	64		V			o	1	1	0, 6, 3		6	0
162	1.5	109	109	0	0	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
327/2	0.5	110	110	0	0	3/8	2	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
164	1.0	110	110	1/8	1/8	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
165	0.5	111	111	0	0	3/8	2	1	V6	g	v		V6	V		6					M	1	1	5, 2, 1		1	5
331/2	1.0	111	111	1/8	1/8	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
333/2	0.5	112	112	0	0	3/8	2	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
167	1.0	112	112	1/8	1/8	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
168	0.5	113	113	0	0	3/8	2	1	V6	g	v		V6	V		6					M	1	1	5, 2, 1		1	5
337/2	1.0	113	113	1/8	1/8	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
339/2	0.5	114	114	0	0	3/8	2	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
170	1.0	114	114	1/8	1/8	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
171	1.5	115	115	0	0	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
345/2	1.0	116	116	0	0	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
347/2	0.5	116	116	1/4	1/4	3/8	2	1	i64	g	v		i64	i		64					m	1	1	1, 0, -3		0	1
174	1.5	117	117	0	0	3/8	2	1	iv7	g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
351/2	1.0	118	118	0	0	3/8	2	1	VII	g	v		VII	VII							M	1	1	-2, 2, -1		-2	-2
353/2	0.5	118	118	1/4	1/4	3/8	2	1	VII64	g	v		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
177	1.5	119	119	0	0	3/8	2	1	IIIM7	g	v		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
357/2	1.5	120	120	0	0	3/8	2	1	VI	g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
180	1.5	121	121	0	0	3/8	2	1	ii%7	g	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
363/2	0.5	122	122	0	0	3/8	2	1	V(9)	g	v		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
182	1.0	122	122	1/8	1/8	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
183	0.5	123	123	0	0	3/8	2	1	iio64	g	v		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
367/2	0.5	123	123	1/8	1/8	3/8	2	1	V65	g	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
184	0.5	123	123	1/4	1/4	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
369/2	0.25	124	124	0	0	3/8	2	1	iv7	g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
739/4	0.25	124	124	1/16	1/16	3/8	2	1	ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
185	1.0	124	124	1/8	1/8	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
186	1.5	125	125	0	0	3/8	2	1	i\\	g	v		i	i						\\	m	1	1	0, -3, 1		0	0
375/2	1.0	126	126	0	0	3/8	2	1	i64	g	v		i64	i		64					m	1	1	1, 0, -3		0	1
377/2	0.5	126	126	1/4	1/4	3/8	2	1	#viio64/v	g	v		#viio64/v	#vii	o	64		v			o	1	1	0, 6, 3		6	0
189	1.5	127	127	0	0	3/8	2	1	v	g	v		v	v							m	1	1	1, -2, 2		1	1
381/2	0.5	128	128	0	0	3/8	2	1	v64	g	v		v64	v		64					m	1	1	2, 1, -2		1	2
191	1.0	128	128	1/8	1/8	3/8	2	1	v	g	v		v	v							m	1	1	1, -2, 2		1	1
192	0.5	129	129	0	0	3/8	2	1	ii(94)	g	v		ii(94)	ii			94				m	1	1	2, 1, 3	-3	2	2
385/2	0.5	129	129	1/8	1/8	3/8	2	1	ii	g	v		ii	ii							m	1	1	2, -1, 3		2	2
193	0.5	129	129	1/4	1/4	3/8	2	1	VII6	g	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
387/2	0.5	130	130	0	0	3/8	2	1	i(2)	g	v		i(2)	i			2				m	1	1	2, -3, 1		0	2
194	0.5	130	130	1/8	1/8	3/8	2	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
389/2	0.5	130	130	1/4	1/4	3/8	2	1	VI6	g	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
195	0.5	131	131	0	0	3/8	2	1	v6(4)	g	v		v6(4)	v		6	4				m	1	1	0, 2, 1		1	0
391/2	1.0	131	131	1/8	1/8	3/8	2	1	v6	g	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
393/2	0.5	132	132	0	0	3/8	2	1	#viio64/iv	g	v		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
197	0.5	132	132	1/8	1/8	3/8	2	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
395/2	0.5	132	132	1/4	1/4	3/8	2	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
198	0.5	133	133	0	0	3/8	2	1	V65	g	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
397/2	0.5	133	133	1/8	1/8	3/8	2	1	#viio43	g	v		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
199	0.5	133	133	1/4	1/4	3/8	2	1	#viio2	g	v		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
399/2	0.5	134	134	0	0	3/8	2	1	#viio7	g	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
200	0.5	134	134	1/8	1/8	3/8	2	1	V43	g	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
401/2	0.5	134	134	1/4	1/4	3/8	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
201	0.5	135	135	0	0	3/8	2	1	VI.iio/vi	g	VI		iio/vi	ii	o			vi			o	1	0	5, 2, -1		5	5
403/2	0.5	135	135	1/8	1/8	3/8	2	1	iio6/vi	g	VI		iio6/vi	ii	o	6		vi			o	1	0	2, -1, 5		5	2
202	0.5	135	135	1/4	1/4	3/8	2	1	#viio2/vi	g	VI		#viio2/vi	#vii	o	2		vi			o7	1	0	-1, 8, 5, 2		8	-1
405/2	0.5	136	136	0	0	3/8	2	1	#viio7/vi	g	VI		#viio7/vi	#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
203	0.5	136	136	1/8	1/8	3/8	2	1	V43/vi	g	VI		V43/vi	V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
407/2	0.5	136	136	1/4	1/4	3/8	2	1	V/vi	g	VI		V/vi	V				vi			M	1	0	4, 8, 5		4	4
204	1.0	137	137	0	0	3/8	2	1	vi	g	VI		vi	vi							m	1	0	3, 0, 4		3	3
205	0.5	137	137	1/4	1/4	3/8	2	1	V6/vi	g	VI		V6/vi	V		6		vi			M	1	0	8, 5, 4		4	8
411/2	0.5	138	138	0	0	3/8	2	1	vi64(9)	g	VI		vi64(9)	vi		64	9				m	1	0	4, 3, 0	5	3	4
206	0.5	138	138	1/8	1/8	3/8	2	1	vi	g	VI		vi	vi							m	1	0	3, 0, 4		3	3
413/2	0.5	138	138	1/4	1/4	3/8	2	1	#viio43/iii	g	VI		#viio43/iii	#vii	o	43		iii			o7	1	0	3, 0, 9, 6		9	3
207	1.0	139	139	0	0	3/8	2	1	iii	g	VI		iii	iii							m	1	0	4, 1, 5		4	4
208	0.5	139	139	1/4	1/4	3/8	2	1	#viio6/iii	g	VI		#viio6/iii	#vii	o	6		iii			o	1	0	6, 3, 9		9	6
417/2	1.0	140	140	0	0	3/8	2	1	iii	g	VI		iii	iii							m	1	0	4, 1, 5		4	4
419/2	0.5	140	140	1/4	1/4	3/8	2	1	#viio6/iii	g	VI		#viio6/iii	#vii	o	6		iii			o	1	0	6, 3, 9		9	6
210	0.5	141	141	0	0	3/8	2	1	iii	g	VI		iii	iii							m	1	0	4, 1, 5		4	4
421/2	0.5	141	141	1/8	1/8	3/8	2	1	V7/ii	g	VI		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
211	0.5	141	141	1/4	1/4	3/8	2	1	ii64/ii	g	VI		ii64/ii	ii		64		ii			m	1	0	5, 4, 1		4	5
423/2	0.5	142	142	0	0	3/8	2	1	V65/ii	g	VI		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
212	0.5	142	142	1/8	1/8	3/8	2	1	ii64/ii	g	VI		ii64/ii	ii		64		ii			m	1	0	5, 4, 1		4	5
425/2	0.5	142	142	1/4	1/4	3/8	2	1	V7/ii	g	VI		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
213	1.0	143	143	0	0	3/8	2	1	ii	g	VI		ii	ii							m	1	0	2, -1, 3		2	2
214	0.5	143	143	1/4	1/4	3/8	2	1	#viio6/ii	g	VI		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
429/2	1.0	144	144	0	0	3/8	2	1	ii	g	VI		ii	ii							m	1	0	2, -1, 3		2	2
431/2	0.5	144	144	1/4	1/4	3/8	2	1	#viio6/ii	g	VI		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
216	0.5	145	145	0	0	3/8	2	1	ii	g	VI		ii	ii							m	1	0	2, -1, 3		2	2
433/2	0.5	145	145	1/8	1/8	3/8	2	1	V7	g	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
217	0.5	145	145	1/4	1/4	3/8	2	1	ii64	g	VI		ii64	ii		64					m	1	0	3, 2, -1		2	3
435/2	0.5	146	146	0	0	3/8	2	1	V65	g	VI		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
218	0.5	146	146	1/8	1/8	3/8	2	1	ii64	g	VI		ii64	ii		64					m	1	0	3, 2, -1		2	3
437/2	0.5	146	146	1/4	1/4	3/8	2	1	V7	g	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
219	1.5	147	147	0	0	3/8	2	1	I	g	VI		I	I							M	1	0	0, 4, 1		0	0
441/2	0.5	148	148	0	0	3/8	2	1	I64	g	VI		I64	I		64					M	1	0	1, 0, 4		0	1
221	0.5	148	148	1/8	1/8	3/8	2	1	I	g	VI		I	I							M	1	0	0, 4, 1		0	0
443/2	0.5	148	148	1/4	1/4	3/8	2	1	vii%43/V	g	VI		vii%43/V	vii	%	43		V			%7	1	0	0, 4, 6, 3		6	0
222	1.0	149	149	0	0	3/8	2	1	V	g	VI		V	V							M	1	0	1, 5, 2		1	1
223	0.5	149	149	1/4	1/4	3/8	2	1	viio6/V	g	VI		viio6/V	vii	o	6		V			o	1	0	3, 0, 6		6	3
447/2	1.0	150	150	0	0	3/8	2	1	V	g	VI		V	V							M	1	0	1, 5, 2		1	1
449/2	0.5	150	150	1/4	1/4	3/8	2	1	viio6/V	g	VI		viio6/V	vii	o	6		V			o	1	0	3, 0, 6		6	3
225	0.5	151	151	0	0	3/8	2	1	V	g	VI		V	V							M	1	0	1, 5, 2		1	1
451/2	0.5	151	151	1/8	1/8	3/8	2	1	V7/IV	g	VI		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
226	0.5	151	151	1/4	1/4	3/8	2	1	ii64/IV	g	VI		ii64/IV	ii		64		IV			m	1	0	2, 1, -2		1	2
453/2	0.5	152	152	0	0	3/8	2	1	V65/IV	g	VI		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
227	0.5	152	152	1/8	1/8	3/8	2	1	ii64/IV	g	VI		ii64/IV	ii		64		IV			m	1	0	2, 1, -2		1	2
455/2	0.5	152	152	1/4	1/4	3/8	2	1	V7/IV	g	VI		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
228	1.0	153	153	0	0	3/8	2	1	IV	g	VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
229	0.5	153	153	1/4	1/4	3/8	2	1	viio6/IV	g	VI		viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
459/2	1.0	154	154	0	0	3/8	2	1	IV	g	VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
461/2	0.5	154	154	1/4	1/4	3/8	2	1	viio6/IV	g	VI		viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
231	0.5	155	155	0	0	3/8	2	1	IV	g	VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
463/2	0.5	155	155	1/8	1/8	3/8	2	1	vii%7	g	VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
232	0.5	155	155	1/4	1/4	3/8	2	1	IV64	g	VI		IV64	IV		64					M	1	0	0, -1, 3		-1	0
465/2	0.5	156	156	0	0	3/8	2	1	vii%65	g	VI		vii%65	vii	%	65					%7	1	0	2, -1, 3, 5		5	2
233	0.5	156	156	1/8	1/8	3/8	2	1	IV64	g	VI		IV64	IV		64					M	1	0	0, -1, 3		-1	0
467/2	0.5	156	156	1/4	1/4	3/8	2	1	vii%7	g	VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
234	0.5	157	157	0	0	3/8	2	1	V/vi	g	VI		V/vi	V				vi			M	1	0	4, 8, 5		4	4
469/2	0.5	157	157	1/8	1/8	3/8	2	1	vi6	g	VI		vi6	vi		6					m	1	0	0, 4, 3		3	0
235	0.5	157	157	1/4	1/4	3/8	2	1	V6(+4)	g	VI		V6(+4)	V		6	+4				M	1	0	5, 2, 1	0	1	5
471/2	0.5	158	158	0	0	3/8	2	1	IV6	g	VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
236	0.5	158	158	1/8	1/8	3/8	2	1	iii6(+6)	g	VI		iii6(+6)	iii		6	+6				m	1	0	1, 5, 4	0	4	1
473/2	0.5	158	158	1/4	1/4	3/8	2	1	ii65	g	VI		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
237	0.5	159	159	0	0	3/8	2	1	I6	g	VI		I6	I		6					M	1	0	4, 1, 0		0	4
475/2	0.5	159	159	1/8	1/8	3/8	2	1	V43(+4)	g	VI		V43(+4)	V		43	+4				Mm7	1	0	2, -1, 1, 5	0	1	2
238	0.5	159	159	1/4	1/4	3/8	2	1	I	g	VI		I	I							M	1	0	0, 4, 1		0	0
477/2	0.25	160	160	0	0	3/8	2	1	IVM7	g	VI		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
955/4	0.25	160	160	1/16	1/16	3/8	2	1	IV	g	VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
239	1.0	160	160	1/8	1/8	3/8	2	1	V	g	VI		V	V							M	1	0	1, 5, 2		1	1
240	0.5	161	161	0	0	3/8	2	1	I\\	g	VI		I	I						\\	M	1	0	0, 4, 1		0	0
481/2	0.5	161	161	1/8	1/8	3/8	2	1	I64	g	VI		I64	I		64					M	1	0	1, 0, 4		0	1
241	0.5	161	161	1/4	1/4	3/8	2	1	I6	g	VI		I6	I		6					M	1	0	4, 1, 0		0	4
483/2	1.0	162	162	0	0	3/8	2	1	i.#viio/vii	g	i		#viio/vii	#vii	o			vii			o	1	1	3, 0, -3		3	3
485/2	0.5	162	162	1/4	1/4	3/8	2	1	#viio2/vii	g	i		#viio2/vii	#vii	o	2		vii			o7	1	1	-6, 3, 0, -3		3	-6
243	1.0	163	163	0	0	3/8	2	1	iio6/vii	g	i		iio6/vii	ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
244	0.5	163	163	1/4	1/4	3/8	2	1	iio/vii	g	i		iio/vii	ii	o			vii			o	1	1	0, -3, -6		0	0
489/2	0.5	164	164	0	0	3/8	2	1	#viio/vii	g	i		#viio/vii	#vii	o			vii			o	1	1	3, 0, -3		3	3
245	0.5	164	164	1/8	1/8	3/8	2	1	#viio7/vii	g	i		#viio7/vii	#vii	o	7		vii			o7	1	1	3, 0, -3, -6		3	3
491/2	0.5	164	164	1/4	1/4	3/8	2	1	V7/vii	g	i		V7/vii	V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
246	1.5	165	165	0	0	3/8	2	1	vii	g	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
495/2	1.0	166	166	0	0	3/8	2	1	viio/VI	g	i		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
497/2	0.5	166	166	1/4	1/4	3/8	2	1	V7/VI	g	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
249	1.0	167	167	0	0	3/8	2	1	ii6/VI	g	i		ii6/VI	ii		6		VI			m	1	1	-5, -1, -2		-2	-5
250	0.5	167	167	1/4	1/4	3/8	2	1	ii/VI	g	i		ii/VI	ii				VI			m	1	1	-2, -5, -1		-2	-2
501/2	0.5	168	168	0	0	3/8	2	1	viio/VI	g	i		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
251	0.5	168	168	1/8	1/8	3/8	2	1	vii%7/VI	g	i		vii%7/VI	vii	%	7		VI			%7	1	1	1, -2, -5, -1		1	1
503/2	0.5	168	168	1/4	1/4	3/8	2	1	V7/VI	g	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
252	0.5	169	169	0	0	3/8	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
505/2	0.5	169	169	1/8	1/8	3/8	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
253	0.5	169	169	1/4	1/4	3/8	2	1	iv64	g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
507/2	1.0	170	170	0	0	3/8	2	1	#viio	g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
509/2	0.5	170	170	1/4	1/4	3/8	2	1	#viio2	g	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
255	1.0	171	171	0	0	3/8	2	1	iio6	g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
256	0.5	171	171	1/4	1/4	3/8	2	1	iio	g	i		iio	ii	o						o	1	1	2, -1, -4		2	2
513/2	0.5	172	172	0	0	3/8	2	1	#viio	g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
257	0.5	172	172	1/8	1/8	3/8	2	1	#viio7	g	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
515/2	0.5	172	172	1/4	1/4	3/8	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
258	0.5	173	173	0	0	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
517/2	0.5	173	173	1/8	1/8	3/8	2	1	VI64	g	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
259	0.5	173	173	1/4	1/4	3/8	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
519/2	0.5	174	174	0	0	3/8	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
260	0.5	174	174	1/8	1/8	3/8	2	1	v64	g	i		v64	v		64					m	1	1	2, 1, -2		1	2
521/2	0.5	174	174	1/4	1/4	3/8	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
261	0.5	175	175	0	0	3/8	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
523/2	0.5	175	175	1/8	1/8	3/8	2	1	iv64	g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
262	0.5	175	175	1/4	1/4	3/8	2	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
525/2	0.5	176	176	0	0	3/8	2	1	V[V	g	i	V	V	V							M	1	1	1, 5, 2		1	1
263	1.0	176	176	1/8	1/8	3/8	2	1	V7	g	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
264	1.5	177	177	0	0	3/8	2	1	viio7/V	g	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
531/2	1.5	178	178	0	0	3/8	2	1	V6/V	g	i	V	V6/V	V		6		V			M	1	1	6, 3, 2		2	6
267	1.5	179	179	0	0	3/8	2	1	V]	g	i	V	V	V							M	1	1	1, 5, 2		1	1
537/2	0.5	180	180	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
269	0.5	180	180	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
539/2	0.5	180	180	1/4	1/4	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
270	1.5	181	181	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
543/2	1.0	182	182	0	0	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
545/2	0.5	182	182	1/4	1/4	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
273	1.5	183	183	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
549/2	1.5	184	184	0	0	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
276	0.5	185	185	0	0	3/8	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
553/2	1.0	185	185	1/8	1/8	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
555/2	0.5	186	186	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
278	1.0	186	186	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
279	1.5	187	187	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
561/2	0.5	188	188	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
281	0.5	188	188	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
563/2	0.5	188	188	1/4	1/4	3/8	2	1	i64	g	i		i64	i		64					m	1	1	1, 0, -3		0	1
282	1.5	189	189	0	0	3/8	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
567/2	1.0	190	190	0	0	3/8	2	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
569/2	0.5	190	190	1/4	1/4	3/8	2	1	VII64	g	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
285	1.5	191	191	0	0	3/8	2	1	IIIM7	g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
573/2	1.0	192	192	0	0	3/8	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
575/2	0.5	192	192	1/4	1/4	3/8	2	1	VI64	g	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
288	1.5	193	193	0	0	3/8	2	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
579/2	1.0	194	194	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
581/2	0.5	194	194	1/4	1/4	3/8	2	1	V64	g	i		V64	V		64					M	1	1	2, 1, 5		1	2
291	1.0	195	195	0	0	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
292	0.5	195	195	1/4	1/4	3/8	2	1	i64	g	i		i64	i		64					m	1	1	1, 0, -3		0	1
585/2	1.5	196	196	0	0	3/8	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
294	1.5	197	197	0	0	3/8	2	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
591/2	1.5	198	198	0	0	3/8	2	1	IIIM7	g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
297	1.5	199	199	0	0	3/8	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
597/2	1.5	200	200	0	0	3/8	2	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
300	1.0	201	201	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
301	0.5	201	201	1/4	1/4	3/8	2	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
603/2	1.0	202	202	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
605/2	0.5	202	202	1/4	1/4	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
303	1.0	203	203	0	0	3/8	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
304	0.5	203	203	1/4	1/4	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
609/2	0.5	204	204	0	0	3/8	2	1	V65/IV	g	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
305	0.5	204	204	1/8	1/8	3/8	2	1	V7/IV	g	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
611/2	0.5	204	204	1/4	1/4	3/8	2	1	V43/IV	g	i		V43/IV	V		43		IV			Mm7	1	1	1, -2, 0, 4		0	1
