mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5.25	0	15/16	4/4	2	1	F.I{		F	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	21/4	1.0	1/4	1/4	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
3	2	25/4	1.0	1/2	1/2	4/4	2	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
3	2	29/4	1.0	3/4	3/4	4/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	33/4	2.0	0	0	4/4	2	1	I|IAC}{		F	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
4	3	41/4	0.5	1/2	1/2	4/4	2	1	viio6(2)		F	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
4	3	43/4	1.5	5/8	5/8	4/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
5	4	49/4	2.0	0	0	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	57/4	0.5	1/2	1/2	4/4	2	1	IV(9)		F	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
5	4	59/4	1.5	5/8	5/8	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	5	65/4	2.0	0	0	4/4	2	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	5	73/4	0.5	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	5	75/4	0.5	5/8	5/8	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	77/4	0.5	3/4	3/4	4/4	2	1	ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
6	5	79/4	0.5	7/8	7/8	4/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	81/4	1.0	0	0	4/4	2	1	I|IAC}{		F	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
7	6	85/4	1.0	1/4	1/4	4/4	2	1	V.ii		F	V		ii	ii							m	0	0	2, -1, 3		2	2
7	6	89/4	0.5	1/2	1/2	4/4	2	1	viio		F	V		viio	vii	o						o	0	0	5, 2, -1		5	5
7	6	91/4	0.5	5/8	5/8	4/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	93/4	1.0	3/4	3/4	4/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	97/4	1.0	0	0	4/4	2	1	I|IAC}{		F	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
8	7	101/4	1.0	1/4	1/4	4/4	2	1	vi7		F	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
8	7	105/4	1.0	1/2	1/2	4/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	109/4	1.0	3/4	3/4	4/4	2	1	ii7		F	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
9	8	113/4	0.5	0	0	4/4	2	1	viio(9)		F	V		viio(9)	vii	o		9				o	0	0	5, 2, -1	0	5	5
9	8	115/4	0.5	1/8	1/8	4/4	2	1	viio		F	V		viio	vii	o						o	0	0	5, 2, -1		5	5
9	8	117/4	1.0	1/4	1/4	4/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	121/4	1.0	1/2	1/2	4/4	2	1	iii		F	V		iii	iii							m	0	0	4, 1, 5		4	4
9	8	125/4	1.0	3/4	3/4	4/4	2	1	IM7		F	V		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
10	9	129/4	0.5	0	0	4/4	2	1	vi(9)		F	V		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
10	9	131/4	0.5	1/8	1/8	4/4	2	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3
10	9	133/4	1.0	1/4	1/4	4/4	2	1	viio7/V		F	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
10	9	137/4	1.0	1/2	1/2	4/4	2	1	V/V		F	V		V/V	V				V			M	0	0	2, 6, 3		2	2
10	9	141/4	1.0	3/4	3/4	4/4	2	1	V7(b9)/V		F	V		V7(b9)/V	V		7	b9	V			Mm7	0	0	2, 6, 3, 0	-3	2	2
11	10	145/4	1.5	0	0	4/4	2	1	V|HC}{		F	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1
11	10	151/4	0.5	3/8	3/8	4/4	2	1	V7(b9)		F	V		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
11	10	153/4	1.0	1/2	1/2	4/4	2	1	bVI		F	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
11	10	157/4	1.0	3/4	3/4	4/4	2	1	bVIM65		F	V		bVIM65	bVI	M	65					MM7	0	0	0, -3, 1, -4		-4	0
12	11	161/4	1.0	0	0	4/4	2	1	viio6/V		F	V		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
12	11	165/4	0.5	1/4	1/4	4/4	2	1	V2(b9)/V		F	V		V2(b9)/V	V		2	b9	V			Mm7	0	0	0, 2, 6, 3	-3	2	0
12	11	167/4	0.5	3/8	3/8	4/4	2	1	V2/V		F	V		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
12	11	169/4	2.0	1/2	1/2	4/4	2	1	V2		F	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	12	177/4	0.5	0	0	4/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
13	12	179/4	0.5	1/8	1/8	4/4	2	1	IVM7		F	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
13	12	181/4	0.5	1/4	1/4	4/4	2	1	V(4)		F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
13	12	183/4	0.5	3/8	3/8	4/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	185/4	8.0	1/2	1/2	4/4	2	1	I|PAC}		F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
14	12	48	0.0	0	15/16	4/4	2	1	{		F	V									{		0	0				
16	14	217/4	1.0	1/2	1/2	4/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	14	221/4	1.0	3/4	3/4	4/4	2	1	viio64		F	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
17	15	225/4	1.0	0	0	4/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
17	15	229/4	1.0	1/4	1/4	4/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
17	15	233/4	1.0	1/2	1/2	4/4	2	1	ii7		F	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
17	15	237/4	1.0	3/4	3/4	4/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	16	241/4	2.0	0	0	4/4	2	1	I|IAC}{		F	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
18	16	249/4	1.0	1/2	1/2	4/4	2	1	V2/V		F	V		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
18	16	253/4	1.0	3/4	3/4	4/4	2	1	V6		F	V		V6	V		6					M	0	0	5, 2, 1		1	5
19	17	257/4	1.0	0	0	4/4	2	1	vi.#viio7		F	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
19	17	261/4	1.0	1/4	1/4	4/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
19	17	265/4	1.0	1/2	1/2	4/4	2	1	ii%2		F	vi		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
19	17	269/4	1.0	3/4	3/4	4/4	2	1	#viio7		F	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
20	18	273/4	0.5	0	0	4/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
20	18	275/4	0.5	1/8	1/8	4/4	2	1	ii%65		F	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
20	18	277/4	1.0	1/4	1/4	4/4	2	1	V		F	vi		V	V							M	0	1	1, 5, 2		1	1
20	18	281/4	1.0	1/2	1/2	4/4	2	1	i|PAC}{		F	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
20	18	285/4	1.0	3/4	3/4	4/4	2	1	I.IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
21	19	289/4	1.0	0	0	4/4	2	1	V65/IV		F	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
21	19	293/4	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	19	297/4	1.0	1/2	1/2	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	19	301/4	1.0	3/4	3/4	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	305/4	1.0	0	0	4/4	2	1	IVM65/IV		F	I		IVM65/IV	IV	M	65		IV			MM7	0	0	2, -1, 3, -2		-2	2
22	20	309/4	1.0	1/4	1/4	4/4	2	1	viio/IV		F	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
22	20	313/4	1.0	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	317/4	1.0	3/4	3/4	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
23	21	321/4	0.5	0	0	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	21	323/4	0.5	1/8	1/8	4/4	2	1	IV	ii6	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
