mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/2	1/2	0.5	1/8	1/8	3/4	2	1	a.V{		a	i		V	V						{	M	1	1	1, 5, 2		1	1
1	1	1	1	1.0	1/4	1/4	3/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
1	1	2	2	0.5	1/2	1/2	3/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
1	1	5/2	5/2	0.5	5/8	5/8	3/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	3	3	1.0	0	0	3/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
2	2	4	4	0.5	1/4	1/4	3/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	9/2	9/2	0.5	3/8	3/8	3/4	2	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
2	2	5	5	0.5	1/2	1/2	3/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
2	2	11/2	11/2	0.5	5/8	5/8	3/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	6	6	1.0	0	0	3/4	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	7	7	1.0	1/4	1/4	3/4	2	1	#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	3	8	8	1.0	1/2	1/2	3/4	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	9	9	0.5	0	0	3/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	19/2	19/2	0.5	1/8	1/8	3/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
4	4	10	10	0.5	1/4	1/4	3/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	21/2	21/2	0.5	3/8	3/8	3/4	2	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
4	4	11	11	0.5	1/2	1/2	3/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
4	4	23/2	23/2	0.5	5/8	5/8	3/4	2	1	ii%65		a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	5	12	12	1.0	0	0	3/4	2	1	V65}{		a	i		V65	V		65				}{	Mm7	1	1	5, 2, -1, 1		1	5
5	5	13	13	1.0	1/4	1/4	3/4	2	1	#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
5	5	14	14	1.0	1/2	1/2	3/4	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	15	15	1.0	0	0	3/4	2	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
6	6	16	16	1.0	1/4	1/4	3/4	2	1	#viio/iv		a	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
6	6	17	17	1.0	1/2	1/2	3/4	2	1	V7/IV		a	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
7	7	18	18	1.0	0	0	3/4	2	1	V7/VII		a	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
7	7	19	19	1.0	1/4	1/4	3/4	2	1	viio/VII		a	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
7	7	20	20	1.0	1/2	1/2	3/4	2	1	V7/VII		a	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
8	8	21	21	1.0	0	0	3/4	2	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
8	8	22	22	1.0	1/4	1/4	3/4	2	1	viio/III		a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
