mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12/8	2	1		A.I		A	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/8	3/8	12/8	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1	1	3/4	3/4	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
1	1	9/8	9/8	12/8	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	0	0	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	3/8	3/8	12/8	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
2	2	3/4	3/4	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	9/8	9/8	12/8	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	5/4	5/4	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
3	3	9/8	9/8	12/8	2	1		V(64)		A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
3	3	11/8	11/8	12/8	2	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	0	0	12/8	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	5/8	5/8	12/8	2	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	3/4	3/4	12/8	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
4	4	9/8	9/8	12/8	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
4	4	11/8	11/8	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
5	5	0	0	12/8	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	5	3/8	3/8	12/8	2	1		V6(6)		A	I		V6(6)	V		6	6				M	0	0	5, 4, 1		1	5
5	5	5/8	5/8	12/8	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
5	5	3/4	3/4	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
5	5	9/8	9/8	12/8	2	1		V(64)		A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
5	5	11/8	11/8	12/8	2	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	0	0	12/8	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	1/4	1/4	12/8	2	1		V65/IV		A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
6	6	3/8	3/8	12/8	2	1		V6(6)/IV		A	I		V6(6)/IV	V		6	6	IV			M	0	0	4, 3, 0		0	4
6	6	5/8	5/8	12/8	2	1		V/IV		A	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
6	6	3/4	3/4	12/8	2	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	9/8	9/8	12/8	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	11/8	11/8	12/8	2	1		V64/IV		A	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
7	7	0	0	12/8	2	1		viio/V		A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
7	7	3/8	3/8	12/8	2	1		V6/V		A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
7	7	5/8	5/8	12/8	2	1		V7/V		A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
7	7	3/4	3/4	12/8	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
7	7	9/8	9/8	12/8	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
7	7	11/8	11/8	12/8	2	1		IV/V		A	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
8	8	0	0	12/8	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	3/8	3/8	12/8	2	1		ii65/V		A	I		ii65/V	ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
8	8	3/4	3/4	12/8	2	1		V/V		A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	8	9/8	9/8	12/8	2	1		V6/V		A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
8	8	11/8	11/8	12/8	2	1		V7/V		A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
9	9	0	0	12/8	2	1		V(9)		A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
9	9	1/8	1/8	12/8	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	1/4	1/4	12/8	2	1		IVM7/V		A	I		IVM7/V	IV	M	7		V			MM7	0	0	0, 4, 1, 5		0	0
9	9	3/8	3/8	12/8	2	1		V(4)/V		A	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
9	9	1/2	1/2	12/8	2	1		ii65/V		A	I		ii65/V	ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
9	9	5/8	5/8	12/8	2	1		V/V		A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	9	3/4	3/4	12/8	2	1		V[V		A	I	V	V	V							M	0	0	1, 5, 2		1	1
9	9	1	1	12/8	2	1		ii7/V		A	I	V	ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
9	9	9/8	9/8	12/8	2	1		V6		A	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
9	9	11/8	11/8	12/8	2	1		IV/V		A	I	V	IV/V	IV				V			M	0	0	0, 4, 1		0	0
10	10	0	0	12/8	2	1		V		A	I	V	V	V							M	0	0	1, 5, 2		1	1
10	10	1/4	1/4	12/8	2	1		IV6/V		A	I	V	IV6/V	IV		6		V			M	0	0	4, 1, 0		0	4
10	10	3/8	3/8	12/8	2	1		V		A	I	V	V	V							M	0	0	1, 5, 2		1	1
10	10	5/8	5/8	12/8	2	1		ii6/V	viio64/V	A	I	V	ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
10	10	3/4	3/4	12/8	2	1		V]		A	I	V	V	V							M	0	0	1, 5, 2		1	1
10	10	1	1	12/8	2	1		IV6/V		A	I		IV6/V	IV		6		V			M	0	0	4, 1, 0		0	4
10	10	9/8	9/8	12/8	2	1		V(64)/V		A	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
10	10	11/8	11/8	12/8	2	1		ii65/V		A	I		ii65/V	ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
11	11	0	0	12/8	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	1/4	1/4	12/8	2	1		IV/V		A	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
11	11	3/8	3/8	12/8	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	1/2	1/2	12/8	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	3/4	3/4	12/8	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	9/8	9/8	12/8	2	1		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
12	12	0	0	12/8	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
12	12	3/8	3/8	12/8	2	1		V7/IV		A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
12	12	3/4	3/4	12/8	2	1		IV6/IV		A	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
12	12	9/8	9/8	12/8	2	1		V65/IV		A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
13	13	0	0	12/8	2	1		IV(9)		A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
13	13	1/8	1/8	12/8	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
13	13	3/8	3/8	12/8	2	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
13	13	3/4	3/4	12/8	2	1		V65/vi		A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
13	13	9/8	9/8	12/8	2	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
13	13	11/8	11/8	12/8	2	1		viio64		A	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
14	14	0	0	12/8	2	1		V7/vi		A	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
15	15	0	0	12/8	2	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	3/8	3/8	12/8	2	1		V65/V		A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
15	15	3/4	3/4	12/8	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	9/8	9/8	12/8	2	1		V65/vi		A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
16	16	0	0	12/8	2	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
16	16	1/4	1/4	12/8	2	1		ii%65/vi		A	I		ii%65/vi	ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
16	16	3/8	3/8	12/8	2	1		V(4)/vi		A	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
16	16	5/8	5/8	12/8	2	1		V(+4)/vi		A	I		V(+4)/vi	V			+4	vi			M	0	0	4, 8, 5	3	4	4
16	16	3/4	3/4	12/8	2	1		vi[vi		A	I	vi	vi	vi							m	0	0	3, 0, 4		3	3
