mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	6	0	0	2/2	1	1	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
7	6	1/4	1/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
7	6	1/2	1/2	2/2	1	1	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
7	6	3/4	3/4	2/2	1	1	V7/V	A	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
8	7	0	0	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
8	7	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
8	7	3/4	3/4	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
9	8	0	0	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
9	8	1/2	1/2	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
9	8	3/4	3/4	2/2	1	1	V2	A	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
10	9	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
10	9	1/2	1/2	2/2	1	1	I64	A	I		I64	I		64				M	0	0	1, 0, 4		0	1
10	9	3/4	3/4	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
10	9	7/8	7/8	2/2	1	1	viio6	A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
11	10	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
11	10	1/2	1/2	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
11	10	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
12	11	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
12	11	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
12	11	3/4	3/4	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
13	12	1/4	1/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
13	12	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
13	12	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
14	13	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
14	13	1/4	1/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
14	13	1/2	1/2	2/2	1	1	vi6	A	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
14	13	3/4	3/4	2/2	1	1	viio6	A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
15	14	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
15	14	1/8	1/8	2/2	1	1	viio6	A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
15	14	1/4	1/4	2/2	1	1	vi6	A	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
15	14	3/8	3/8	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
15	14	1/2	1/2	2/2	1	1	viio6/V	A	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6	3
15	14	3/4	3/4	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
16	15	0	0	2/2	1	1	viio64/V	A	I		viio64/V	vii	o	64		V		o	0	0	0, 6, 3		6	0
16	15	1/8	1/8	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
16	15	1/4	1/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
16	15	1/2	1/2	2/2	1	1	V(64)/V	A	I		V(64)/V	V			64	V		M	0	0	2, 1, 5		2	2
16	15	3/4	3/4	2/2	1	1	V/V	A	I		V/V	V				V		M	0	0	2, 6, 3		2	2
17	16	0	0	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
17	16	1/2	1/2	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
17	16	3/4	3/4	2/2	1	1	V2	A	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
18	16	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
18	16	1/2	1/2	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
19	16	0	0	2/2	1	1	V\\	A	I		V	V					\\	M	0	0	1, 5, 2		1	1
21	17	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
21	17	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
21	17	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
22	18	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
22	18	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
22	18	3/4	3/4	2/2	1	1	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
23	19	0	0	2/2	1	1	viio/IV	A	I		viio/IV	vii	o			IV		o	0	0	4, 1, -2		4	4
23	19	1/2	1/2	2/2	1	1	V7/IV	A	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
23	19	3/4	3/4	2/2	1	1	V/IV	A	I		V/IV	V				IV		M	0	0	0, 4, 1		0	0
24	20	0	0	2/2	1	1	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
25	21	0	0	2/2	1	1	IVM7/IV	A	I		IVM7/IV	IV	M	7		IV		MM7	0	0	-2, 2, -1, 3		-2	-2
25	21	3/4	3/4	2/2	1	1	iio/ii	A	I		iio/ii	ii	o			ii		o	0	0	4, 1, -2		4	4
26	22	0	0	2/2	1	1	V7/ii	A	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
26	22	3/4	3/4	2/2	1	1	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
27	23	0	0	2/2	1	1	iv6/ii	A	I		iv6/ii	iv		6		ii		m	0	0	-2, 2, 1		1	-2
27	23	1/4	1/4	2/2	1	1	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
27	23	1/2	1/2	2/2	1	1	iv7/ii	A	I		iv7/ii	iv		7		ii		mm7	0	0	1, -2, 2, -1		1	1
27	23	3/4	3/4	2/2	1	1	V7/ii	A	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
28	24	0	0	2/2	1	1	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
28	24	1/2	1/2	2/2	1	1	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
28	24	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
29	25	0	0	2/2	1	1	viio/V	A	I		viio/V	vii	o			V		o	0	0	6, 3, 0		6	6
29	25	3/4	3/4	2/2	1	1	V/V	A	I		V/V	V				V		M	0	0	2, 6, 3		2	2
30	26	0	0	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
30	26	1/2	1/2	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
30	26	3/4	3/4	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
31	27	0	0	2/2	1	1	viio	A	I		viio	vii	o					o	0	0	5, 2, -1		5	5
31	27	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
32	28	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
32	28	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
32	28	3/4	3/4	2/2	1	1	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
33	29	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
33	29	1/4	1/4	2/2	1	1	ii65	A	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
33	29	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
33	29	3/4	3/4	2/2	1	1	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
34	30	0	0	2/2	1	1	V7/IV	A	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
34	30	1/4	1/4	2/2	1	1	V/IV	A	I		V/IV	V				IV		M	0	0	0, 4, 1		0	0
34	30	1/2	1/2	2/2	1	1	IV64	A	I		IV64	IV		64				M	0	0	0, -1, 3		-1	0
35	31	1/4	1/4	2/2	1	1	V/IV	A	I		V/IV	V				IV		M	0	0	0, 4, 1		0	0
35	31	1/2	1/2	2/2	1	1	IV64	A	I		IV64	IV		64				M	0	0	0, -1, 3		-1	0
36	32	0	0	2/2	1	1	V7/IV	A	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
36	32	1/4	1/4	2/2	1	1	V2/IV	A	I		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
36	32	1/2	1/2	2/2	1	1	IV6	A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
36	32	3/4	3/4	2/2	1	1	viio6/IV	A	I		viio6/IV	vii	o	6		IV		o	0	0	1, -2, 4		4	1
37	33	0	0	2/2	1	1	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
37	33	1/4	1/4	2/2	1	1	viio6/IV	A	I		viio6/IV	vii	o	6		IV		o	0	0	1, -2, 4		4	1
37	33	1/2	1/2	2/2	1	1	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
37	33	3/4	3/4	2/2	1	1	viio/IV	A	I		viio/IV	vii	o			IV		o	0	0	4, 1, -2		4	4
38	34	0	0	2/2	1	1	V7/V	A	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
38	34	1/4	1/4	2/2	1	1	V/V	A	I		V/V	V				V		M	0	0	2, 6, 3		2	2
38	34	1/2	1/2	2/2	1	1	V64	A	I		V64	V		64				M	0	0	2, 1, 5		1	2
39	35	1/4	1/4	2/2	1	1	V/V	A	I		V/V	V				V		M	0	0	2, 6, 3		2	2
39	35	1/2	1/2	2/2	1	1	V64	A	I		V64	V		64				M	0	0	2, 1, 5		1	2
40	36	0	0	2/2	1	1	V7/V	A	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
40	36	1/4	1/4	2/2	1	1	V2/V	A	I		V2/V	V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
40	36	1/2	1/2	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
40	36	3/4	3/4	2/2	1	1	viio6/V	A	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6	3
41	37	0	0	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
42	38	0	0	2/2	1	1	ii65	A	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
42	38	1/4	1/4	2/2	1	1	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
43	39	0	0	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
43	39	1/4	1/4	2/2	1	1	ii65	A	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
43	39	1/2	1/2	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
44	40	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
44	40	3/4	3/4	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
45	41	0	0	2/2	1	1	vi7	A	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
45	41	3/4	3/4	2/2	1	1	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
46	42	0	0	2/2	1	1	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
46	42	3/4	3/4	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
47	43	0	0	2/2	1	1	IV6	A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
47	43	1/4	1/4	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
47	43	1/2	1/2	2/2	1	1	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
47	43	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
48	44	0	0	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
48	44	1/8	1/8	2/2	1	1	V6	A	I		V6	V		6				M	0	0	5, 2, 1		1	5
48	44	1/4	1/4	2/2	1	1	vi6	A	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
48	44	3/8	3/8	2/2	1	1	viio6	A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
48	44	1/2	1/2	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
48	44	5/8	5/8	2/2	1	1	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
48	44	3/4	3/4	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
49	45	0	0	2/2	1	1	vi7	A	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
49	45	3/4	3/4	2/2	1	1	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
50	46	0	0	2/2	1	1	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
50	46	3/4	3/4	2/2	1	1	I	A	I		I	I						M	0	0	0, 4, 1		0	0
51	47	0	0	2/2	1	1	IV6	A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
51	47	1/4	1/4	2/2	1	1	I6	A	I		I6	I		6				M	0	0	4, 1, 0		0	4
51	47	1/2	1/2	2/2	1	1	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
51	47	3/4	3/4	2/2	1	1	V	A	I		V	V						M	0	0	1, 5, 2		1	1
52	48	0	0	2/2	1	1	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
