mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.25	0	15/16	4/4	2	1	c.V{		c	i		V	V						{	M	1	1	1, 5, 2		1	1
2	1	1/4	1.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
2	1	5/4	0.5	1/4	1/4	4/4	2	1	V(64)		c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
2	1	7/4	0.5	3/8	3/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	1	9/4	1.0	1/2	1/2	4/4	2	1	VIM7		c	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
2	1	13/4	1.0	3/4	3/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	17/4	0.5	0	0	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	19/4	0.5	1/8	1/8	4/4	2	1	ii%7		c	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
3	2	21/4	0.5	1/4	1/4	4/4	2	1	V(974)		c	i		V(974)	V			974				M	1	1	1, 0, 2	-4, -1	1	1
3	2	23/4	0.5	3/8	3/8	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
3	2	25/4	0.5	1/2	1/2	4/4	2	1	i(94)		c	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
3	2	27/4	1.0	5/8	5/8	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
3	2	31/4	0.5	7/8	7/8	4/4	2	1	v6		c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	3	33/4	0.5	0	0	4/4	2	1	iv6(^2)	VIM7	c	i		iv6(^2)	iv		6	^2				m	1	1	1, 0, -1		-1	1
4	3	35/4	0.5	1/8	1/8	4/4	2	1	i64		c	i		i64	i		64					m	1	1	1, 0, -3		0	1
4	3	37/4	0.5	1/4	1/4	4/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	3	39/4	0.5	3/8	3/8	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	3	41/4	0.5	1/2	1/2	4/4	2	1	VII(9)	V(9)/III	c	i		VII(9)	VII			9				M	1	1	-2, 2, -1	0	-2	-2
4	3	43/4	1.0	5/8	5/8	4/4	2	1	VII	V/III	c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	3	47/4	0.5	7/8	7/8	4/4	2	1	iv6	V2/III	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	4	49/4	0.5	0	0	4/4	2	1	III6(^2)	v7	c	i		III6(^2)	III		6	^2				M	1	1	-1, -2, -3		-3	-1
5	4	51/4	0.5	1/8	1/8	4/4	2	1	VII64		c	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
5	4	53/4	0.5	1/4	1/4	4/4	2	1	III6		c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
5	4	55/4	0.5	3/8	3/8	4/4	2	1	III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
5	4	57/4	0.5	1/2	1/2	4/4	2	1	VI(9)		c	i		VI(9)	VI			9				M	1	1	-4, 0, -3	-2	-4	-4
5	4	59/4	1.0	5/8	5/8	4/4	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
5	4	63/4	0.5	7/8	7/8	4/4	2	1	III6	VIM2	c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
6	5	65/4	1.0	0	0	4/4	2	1	viio6(2)/III	ii7/III	c	i		viio6(2)/III	vii	o	6	2	III			o	1	1	-1, -4, -3		2	-1
6	5	69/4	0.5	1/4	1/4	4/4	2	1	viio6/III		c	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
6	5	71/4	0.5	3/8	3/8	4/4	2	1	IV64/III		c	i		IV64/III	IV		64		III			M	1	1	-3, -4, 0		-4	-3
6	5	73/4	1.5	1/2	1/2	4/4	2	1	V65/III		c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	5	79/4	0.5	7/8	7/8	4/4	2	1	V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
7	6	81/4	0.5	0	0	4/4	2	1	III(4)		c	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
7	6	83/4	0.5	1/8	1/8	4/4	2	1	III6		c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
7	6	85/4	0.5	1/4	1/4	4/4	2	1	ii6/III		c	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
7	6	87/4	0.5	3/8	3/8	4/4	2	1	V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
7	6	89/4	1.0	1/2	1/2	4/4	2	1	III(7)		c	i		III(7)	III			7				M	1	1	-3, 1, -2	2	-3	-3
7	6	93/4	1.0	3/4	3/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	7	97/4	0.5	0	0	4/4	2	1	V7/v		c	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
8	7	99/4	0.5	1/8	1/8	4/4	2	1	V/v		c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
8	7	101/4	0.5	1/4	1/4	4/4	2	1	iv/v		c	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
8	7	103/4	0.5	3/8	3/8	4/4	2	1	V65/v		c	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
8	7	105/4	0.5	1/2	1/2	4/4	2	1	v(9)		c	i		v(9)	v			9				m	1	1	1, -2, 2	-4	1	1
8	7	107/4	0.5	5/8	5/8	4/4	2	1	iv7/v		c	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
8	7	109/4	0.75	3/4	3/4	4/4	2	1	V7(4)/V		c	i		V7(4)/V	V		7	4	V			Mm7	1	1	2, 1, 3, 0		2	2
8	7	28	0.25	15/16	15/16	4/4	2	1	V7/V		c	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
9	8	113/4	0.5	0	0	4/4	2	1	V[V(4)		c	i	V	V(4)	V			4				M	1	1	1, 0, 2		1	1
9	8	115/4	0.5	1/8	1/8	4/4	2	1	V7		c	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	8	117/4	0.5	1/4	1/4	4/4	2	1	iv6/V		c	i	V	iv6/V	iv		6		V			m	1	1	-3, 1, 0		0	-3
9	8	119/4	0.5	3/8	3/8	4/4	2	1	viio/V		c	i	V	viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
9	8	121/4	0.5	1/2	1/2	4/4	2	1	iv/V		c	i	V	iv/V	iv				V			m	1	1	0, -3, 1		0	0
9	8	123/4	3.0	5/8	5/8	4/4	2	1	V|HC}		c	i	V	V	V					HC	}	M	1	1	1, 5, 2		1	1
10	8	32	0.0	0	15/16	4/4	2	2	{		c	i	V								{		1	1				
11	9	135/4	0.5	3/8	3/8	4/4	2	1	V7]		c	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	9	137/4	2.0	1/2	1/2	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
12	10	145/4	1.0	0	0	4/4	2	1	#viio64/iv		c	i		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
