mc	mn	onset	label
42	42	1/2	v(4)
42	42	5/8	v
42	42	7/8	III
43	43	0	VIM7
43	43	1/4	.bII
43	43	1/2	V65
43	43	3/4	i43
44	44	0	iv7
44	44	1/2	#viio2
44	44	5/8	V2
44	44	3/4	i6
44	44	7/8	i
44	44	15/16	V6
45	45	0	i
45	45	1/8	IV7
45	45	1/4	V
45	45	1/2	i\\
46	46	0	iii.V6/III
46	46	1/8	V/III
46	46	1/2	III6
46	46	5/8	III
47	47	0	VI6
47	47	1/8	VI
47	47	1/2	iio6
47	47	5/8	iio
48	48	0	V6
48	48	1/8	V
48	48	1/2	i6
48	48	5/8	i
48	48	7/8	#viio7/iv
49	49	0	IV(9)
49	49	1/4	iv6
49	49	1/2	V65
49	49	5/8	V7
49	49	7/8	i
50	50	0	V(9)/V
50	50	1/8	viio43/V
50	50	1/4	V43
50	50	3/8	#viio7
50	50	1/2	I
50	50	5/8	VII
50	50	3/4	iv65
50	50	7/8	i6
51	51	0	iio6
51	51	1/8	#viio6(2)
51	51	1/4	V(4)
51	51	3/8	V7
51	51	1/2	i\\
52	52	0	iv
52	52	1/4	V43
52	52	1/2	i6
52	52	5/8	i64
52	52	3/4	i
53	53	0	VIM65
53	53	1/8	#viio
53	53	1/4	#viio6
53	53	1/2	V43
53	53	5/8	i
53	53	3/4	i6
54	54	0	#viio6(4)
54	54	1/8	#viio6
54	54	1/4	#viio
54	54	3/8	V7
54	54	1/2	i6(9#76)
54	54	5/8	i64
54	54	3/4	i6
54	54	7/8	i
55	55	0	IV65
55	55	1/8	#viio64
55	55	3/16	i6
55	55	1/4	#viio6
55	55	3/8	#viio7
55	55	1/2	i6(119)
55	55	5/8	i6
55	55	3/4	V
56	56	0	i\\
56	56	3/8	vi.v2
56	56	1/2	III
57	57	0	iv7(9)
57	57	1/2	iio(9)
57	57	5/8	iio
58	58	0	V7
58	58	1/2	i(119)
58	58	5/8	i
59	59	0	iv65
59	59	1/2	#viio
59	59	5/8	i
59	59	3/4	V(4)
59	59	7/8	V7
60	60	0	i\\
60	60	1/2	ii.#vi%2
60	60	3/4	ii65
61	61	0	V2
61	61	1/4	i6
61	61	1/2	IV2
61	61	3/4	#viio6
62	62	0	i(#72)
62	62	1/4	i
62	62	1/2	ii%2
62	62	3/4	V6
62	62	7/8	V7
63	63	0	i
63	63	1/4	V43(4)/III
63	63	3/8	V2/III
63	63	1/2	IIIM7
63	63	5/8	VIM7
63	63	3/4	V43(4)
63	63	7/8	V2
64	64	0	i
64	64	1/8	i6
64	64	1/4	iv7
64	64	3/8	#viio65
64	64	1/2	i6
64	64	5/8	iv
64	64	3/4	V(64)
64	64	7/8	V
65	65	0	i\\
65	65	1/2	IV.vii%65
65	65	3/4	iii64
65	65	7/8	iii2
66	66	0	vi7
66	66	1/4	ii
66	66	1/2	V65
66	66	3/4	I6(2)
67	67	0	vi6
67	67	1/4	ii65
67	67	3/8	V65/V
67	67	1/2	V
67	67	5/8	V2
67	67	3/4	I6
67	67	7/8	I
68	68	0	vi7
68	68	1/4	iv
68	68	3/8	vii%7
68	68	1/2	V7
68	68	3/4	I
68	68	7/8	vi7
69	69	0	IVM7
69	69	1/4	ii
69	69	3/8	vii%7
69	69	1/2	V7
69	69	5/8	I
69	69	3/4	V
70	70	0	I\\
70	70	3/8	I6
70	70	1/2	ii6
70	70	3/4	V43
71	71	0	I6
71	71	1/4	IVM43
71	71	1/2	viio6
71	71	3/4	iii43
72	72	0	vi6
72	72	1/4	ii43
72	72	1/2	V6
72	72	3/4	IM43
73	73	0	IVM65
73	73	1/4	ii64
73	73	3/8	viio
73	73	1/2	I(9)
73	73	5/8	viio6
73	73	3/4	I6
74	74	0	IV
74	74	1/8	I6
74	74	1/4	viio6(2)
74	74	3/8	IV
74	74	1/2	I6
74	74	5/8	viio6(2)
74	74	3/4	I[I
74	74	7/8	viio6(2)
75	75	0	I6
75	75	1/8	I.V2]
75	75	1/4	I6(116)
75	75	3/8	viio6
75	75	1/2	I
75	75	7/8	viio(+2)
76	76	0	I64
76	76	1/8	IV6
76	76	1/4	I64
76	76	3/8	viio64(2)
76	76	1/2	I6
76	76	5/8	IV
76	76	3/4	I6
76	76	7/8	viio6(2)
77	77	0	I
77	77	1/8	viio6(2)
77	77	1/4	I6
77	77	3/8	IV
77	77	1/2	V64(4)
77	77	5/8	V6/V
77	77	3/4	V
78	78	0	vi65
78	78	1/4	ii43
78	78	1/2	V7
78	78	3/4	I
79	79	0	vi65/IV
79	79	1/4	ii43/IV
79	79	1/2	V7/IV
79	79	3/4	IV
80	80	0	ii65/IV
80	80	1/4	V43/IV
80	80	1/2	IVM65
80	80	3/4	ii6
80	80	7/8	ii
81	81	0	V65
81	81	1/8	V
81	81	1/4	I6
81	81	3/8	I
81	81	1/2	V
82	82	0	vi2
82	82	1/4	ii6
82	82	1/2	V2
82	82	3/4	I6
83	83	0	IVM2
83	83	1/4	viio6
83	83	3/8	viio
83	83	1/2	I
83	83	7/8	vi
84	84	0	IV
84	84	1/4	V
84	84	1/2	I\\
85	85	0	V[V
85	85	1/8	V7
85	85	1/4	I6
85	85	1/2	V
85	85	5/8	V7
85	85	3/4	I6
85	85	7/8	V
86	86	0	i64
86	86	1/4	viio/V
86	86	1/2	i64
86	86	3/4	viio/V
87	87	0	V]
87	87	1/4	iv2
87	87	1/2	viio(2)
87	87	3/4	V
88	88	0	iv2
88	88	1/4	viio(2)
88	88	1/2	viio
88	88	5/8	I
88	88	3/4	V(64)
88	88	7/8	V
89	89	0	I\\
89	89	1/2	IV
89	89	3/4	V43
90	90	0	I64
90	90	1/4	I
90	90	1/2	IV
90	90	3/4	V43
91	91	0	I6
91	91	1/8	I
91	91	1/4	vi6
91	91	1/2	V2/V
91	91	3/4	V6
92	92	0	ii(2)/V
92	92	1/8	IV6/V
92	92	1/4	viio6/V
92	92	1/2	iii2/V
92	92	3/4	vi6/V
93	93	0	IVM43/V
93	93	1/4	V6/V
93	93	3/8	V2/V
93	93	1/2	V6(2)
93	93	3/4	V6
93	93	7/8	V
94	94	0	IV6/V
94	94	1/8	IV/V
94	94	1/4	V7/V
94	94	1/2	V
94	94	5/8	vi/V
94	94	3/4	V
95	95	0	IV/V
95	95	1/4	V43/V
95	95	1/2	VM7
95	95	3/4	IV/V
96	96	0	vii%7/V
96	96	1/4	iii/V
96	96	1/2	vi7/V
96	96	3/4	ii/V
97	97	0	V7/V
97	97	1/8	V
97	97	1/2	ii65(4)
97	97	3/4	ii65
98	98	0	V2
98	98	1/4	I6
98	98	3/8	I
98	98	1/2	IV6
98	98	5/8	IV
98	98	3/4	V7
99	99	0	I\\
99	99	1/2	V/V
100	100	0	V
100	100	1/8	IV/V
100	100	1/4	V/V
100	100	1/2	V
101	101	0	ii65(4)
101	101	1/4	ii65
101	101	1/2	V7
101	101	3/4	I
102	102	0	ii65
102	102	1/4	ii43/IV
102	102	1/2	V65/IV
102	102	5/8	V7/IV
102	102	3/4	IV
103	103	0	V65(4)/IV
103	103	1/4	V65/IV
103	103	1/2	IV6
103	103	3/4	ii
104	104	0	V7
104	104	1/4	IM7
104	104	1/2	IVM7
104	104	5/8	ii
104	104	3/4	vii%7
104	104	7/8	ii6
105	105	0	iii7
105	105	1/4	vi7
105	105	1/2	ii7
105	105	3/4	V7
106	106	0	vi
106	106	1/2	ii
106	106	3/4	V7
107	107	0	I
107	107	1/4	vi
107	107	3/8	I6
107	107	1/2	ii65
107	107	5/8	ii7
107	107	3/4	V
107	107	7/8	V7
108	108	0	I\\
