mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	15	57	2.0	0	0	2/2	2	1		V(64)/v		a	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
16	15	59	1.0	1/2	1/2	2/2	2	1		V7/v		a	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
16	15	60	1.0	3/4	3/4	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
17	16	61	1.0	0	0	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
17	16	62	1.0	1/4	1/4	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
17	16	63	1.0	1/2	1/2	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
17	16	64	1.0	3/4	3/4	2/2	2	1		V6/v		a	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
18	17	65	2.0	0	0	2/2	2	1		V(64)/v		a	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
18	17	67	2.0	1/2	1/2	2/2	2	1		V7/v		a	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
19	18	69	1.0	0	0	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
19	18	70	1.0	1/4	1/4	2/2	2	1		v64		a	i		v64	v		64					m	1	1	2, 1, -2		1	2
19	18	71	1.0	1/2	1/2	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
19	18	72	1.0	3/4	3/4	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
20	19	73	1.0	0	0	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
20	19	74	1.0	1/4	1/4	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
20	19	75	1.0	1/2	1/2	2/2	2	1		v64		a	i		v64	v		64					m	1	1	2, 1, -2		1	2
20	19	76	1.0	3/4	3/4	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
21	20	77	1.0	0	0	2/2	2	1		#viio/v		a	i		#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6
21	20	78	1.0	1/4	1/4	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
21	20	79	1.0	1/2	1/2	2/2	2	1		#viio/v		a	i		#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6
21	20	80	1.0	3/4	3/4	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
22	21	81	1.0	0	0	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
22	21	82	1.0	1/4	1/4	2/2	2	1		v64		a	i		v64	v		64					m	1	1	2, 1, -2		1	2
22	21	83	1.0	1/2	1/2	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
22	21	84	1.0	3/4	3/4	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
23	22	85	1.0	0	0	2/2	2	1		#viio64/v		a	i		#viio64/v	#vii	o	64		v			o	1	1	0, 6, 3		6	0
23	22	86	1.0	1/4	1/4	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
23	22	87	1.0	1/2	1/2	2/2	2	1		#viio64/v		a	i		#viio64/v	#vii	o	64		v			o	1	1	0, 6, 3		6	0
23	22	88	1.0	3/4	3/4	2/2	2	1		V64/v		a	i		V64/v	V		64		v			M	1	1	3, 2, 6		2	3
24	23	89	1.0	0	0	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
24	23	90	1.0	1/4	1/4	2/2	2	1		iio6/v		a	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
24	23	91	2.0	1/2	1/2	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
25	24			0	0	2/2	2	1	1	v\\		a	i		v	v						\\	m	1	1	1, -2, 2		1	1
25	24			1/2	1/2	2/2	2	1	1	v64		a	i		v64	v		64					m	1	1	2, 1, -2		1	2
26	24	93	1.0	0	0	2/2	2	1	2	v		a	i		v	v							m	1	1	1, -2, 2		1	1
26	24	94	1.0	1/4	1/4	2/2	2	1	2	v64		a	i		v64	v		64					m	1	1	2, 1, -2		1	2
26	24	95	1.0	1/2	1/2	2/2	2	1	2	v\\		a	i		v	v						\\	m	1	1	1, -2, 2		1	1
27	24	96	3.0	0	3/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
28	25	99	2.0	1/2	1/2	2/2	2	1		V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
29	26	101	1.0	0	0	2/2	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	26	102	1.0	1/4	1/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
29	26	103	1.0	1/2	1/2	2/2	2	1		V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
29	26	104	1.0	3/4	3/4	2/2	2	1		V7(9)		a	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
30	27	105	2.0	0	0	2/2	2	1		V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
30	27	107	1.0	1/2	1/2	2/2	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	27	108	1.0	3/4	3/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
31	28	109	1.0	0	0	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
31	28	110	1.0	1/4	1/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
31	28	111	2.0	1/2	1/2	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
32	29	113	2.0	0	0	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
32	29	115	2.0	1/2	1/2	2/2	2	1		V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
33	30	117	2.0	0	0	2/2	2	1		V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
33	30	119	1.0	1/2	1/2	2/2	2	1		V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
33	30	120	1.0	3/4	3/4	2/2	2	1		V7(9)/iv		a	i		V7(9)/iv	V		7	9	iv			Mm7	1	1	0, 4, 1, -2	-5	0	0
34	31	121	2.0	0	0	2/2	2	1		V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
34	31	123	1.0	1/2	1/2	2/2	2	1		V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
34	31	124	1.0	3/4	3/4	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
35	32	125	1.0	0	0	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
35	32	126	1.0	1/4	1/4	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
35	32	127	1.0	1/2	1/2	2/2	2	1		iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
35	32	128	1.0	3/4	3/4	2/2	2	1		V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
36	33	129	3.0	0	0	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
36	33	132	1.0	3/4	3/4	2/2	2	1		iv65		a	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
37	34	133	3.0	0	0	2/2	2	1		vii		a	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
37	34	136	1.0	3/4	3/4	2/2	2	1		vii65		a	i		vii65	vii		65					mm7	1	1	-5, -1, -4, -2		-2	-5
38	35	137	3.0	0	0	2/2	2	1		III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
38	35	140	1.0	3/4	3/4	2/2	2	1		V65/VI		a	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
39	36	141	1.0	0	0	2/2	2	1		VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
39	36	142	1.0	1/4	1/4	2/2	2	1		VI64		a	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
39	36	143	1.0	1/2	1/2	2/2	2	1		VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
39	36	144	1.0	3/4	3/4	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
40	37	145	1.0	0	0	2/2	2	1		iv/iv		a	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
40	37	146	1.0	1/4	1/4	2/2	2	1		iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
40	37	147	1.0	1/2	1/2	2/2	2	1		ii6/iv		a	i		ii6/iv	ii		6		iv			m	1	1	-2, 2, 1		1	-2
40	37	148	1.0	3/4	3/4	2/2	2	1		ii/iv		a	i		ii/iv	ii				iv			m	1	1	1, -2, 2		1	1
41	38	149	1.0	0	0	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
41	38	150	1.0	1/4	1/4	2/2	2	1		iio6/iv		a	i		iio6/iv	ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
41	38	151	1.0	1/2	1/2	2/2	2	1		V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
41	38	152	1.0	3/4	3/4	2/2	2	1		V64(6)/iv		a	i		V64(6)/iv	V		64	6	iv			M	1	1	-4, 0, 4		0	-4
42	39	153	1.0	0	0	2/2	2	1		VI/iv	iv6/iv	a	i		VI/iv	VI				iv			M	1	1	-5, -1, -4		-5	-5
42	39	154	1.0	1/4	1/4	2/2	2	1		ii%65/iv		a	i		ii%65/iv	ii	%	65		iv			%7	1	1	-2, -5, -1, 1		1	-2
42	39	155	2.0	1/2	1/2	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
43	40	157	1.0	0	0	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	40	158	1.0	1/4	1/4	2/2	2	1		iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
43	40	159	1.0	1/2	1/2	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	40	160	1.0	3/4	3/4	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
44	41	161	1.0	0	0	2/2	2	1		V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
44	41	162	1.0	1/4	1/4	2/2	2	1		viio/III		a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
44	41	163	1.0	1/2	1/2	2/2	2	1		viio6/III		a	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
44	41	164	1.0	3/4	3/4	2/2	2	1		V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
45	42	165	1.0	0	0	2/2	2	1		III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
45	42	166	1.0	1/4	1/4	2/2	2	1		viio/III		a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
45	42	167	1.0	1/2	1/2	2/2	2	1		V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
45	42	168	1.0	3/4	3/4	2/2	2	1		III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
46	43	169	1.0	0	0	2/2	2	1		III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
46	43	170	1.0	1/4	1/4	2/2	2	1		iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
46	43	171	2.0	1/2	1/2	2/2	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
47	44	173	2.0	0	0	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
47	44	175	1.0	1/2	1/2	2/2	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	44	176	1.0	3/4	3/4	2/2	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
48	45	177	1.0	0	0	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
48	45	178	1.0	1/4	1/4	2/2	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
48	45	179	1.0	1/2	1/2	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
48	45	180	1.0	3/4	3/4	2/2	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
49	46	181	1.0	0	0	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
49	46	182	1.0	1/4	1/4	2/2	2	1		iio64		a	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
49	46	183	1.5	1/2	1/2	2/2	2	1		ii%65		a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
49	46	369/2	0.5	7/8	7/8	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
50	47	185	1.0	0	0	2/2	2	1		VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
50	47	186	1.0	1/4	1/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
50	47	187	1.0	1/2	1/2	2/2	2	1		iv65		a	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
50	47	188	1.0	3/4	3/4	2/2	2	1		ii%65		a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
51	48	189	3.0	0	0	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
51	48	192	1.0	3/4	3/4	2/2	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
52	49	193	2.0	0	0	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
52	49	195	1.0	1/2	1/2	2/2	2	1		V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
52	49	196	1.0	3/4	3/4	2/2	2	1		V2/iv		a	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
53	50	197	1.0	0	0	2/2	2	1		iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
53	50	198	1.0	1/4	1/4	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
53	50	199	1.0	1/2	1/2	2/2	2	1		V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
53	50	200	1.0	3/4	3/4	2/2	2	1		#viio64/v		a	i		#viio64/v	#vii	o	64		v			o	1	1	0, 6, 3		6	0
54	51	201	1.0	0	0	2/2	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
54	51	202	2.0	1/4	1/4	2/2	2	1		v		a	i		v	v							m	1	1	1, -2, 2		1	1
54	51	204	1.0	3/4	3/4	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
55	52	205	1.0	0	0	2/2	2	1		VIM2		a	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
55	52	206	1.0	1/4	1/4	2/2	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
55	52	207	1.0	1/2	1/2	2/2	2	1		ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
55	52	208	1.0	3/4	3/4	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
56	53	209	1.0	0	0	2/2	2	1		VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
56	53	210	1.0	1/4	1/4	2/2	2	1		iio64		a	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
56	53	211	1.0	1/2	1/2	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
56	53	212	1.0	3/4	3/4	2/2	2	1		V2		a	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
57	54	213	1.0	0	0	2/2	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
57	54	214	0.5	1/4	1/4	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
57	54	429/2	0.5	3/8	3/8	2/2	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
57	54	215	1.0	1/2	1/2	2/2	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
57	54	216	1.0	3/4	3/4	2/2	2	1		iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
58	55	217	1.0	0	0	2/2	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
58	55	218	1.0	1/4	1/4	2/2	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
58	55	219	2.0	1/2	1/2	2/2	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
59	56	221	3.0	0	0	2/2	2	1		i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
