mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	3.0	0	0	9/8	2	1	d.i[i{		d	i	i	i	i						{	m	1	1	0, -3, 1		0	0
1	1	3	1.5	3/4	3/4	9/8	2	1	#viio65		d	i	i	#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
2	2	9/2	3.0	0	0	9/8	2	1	i		d	i	i	i	i							m	1	1	0, -3, 1		0	0
2	2	15/2	1.0	3/4	3/4	9/8	2	1	#viio43(2)		d	i	i	#viio43(2)	#vii	o	43	2				o7	1	1	-1, -4, 0, 2		5	-1
2	2	17/2	0.5	1	1	9/8	2	1	#viio43		d	i	i	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
3	3	9	1.0	0	0	9/8	2	1	i		d	i	i	i	i							m	1	1	0, -3, 1		0	0
3	3	10	0.5	1/4	1/4	9/8	2	1	i7		d	i	i	i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
3	3	21/2	3.0	3/8	3/8	9/8	2	1	V7/iv		d	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
4	4	27/2	3.0	0	0	9/8	2	1	iv6(#742)		d	i	i	iv6(#742)	iv		6	#742				m	1	1	-2, 0, 1, 4		-1	-2
4	4	33/2	1.5	3/4	3/4	9/8	2	1	iv6		d	i	i	iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	5	18	1.5	0	0	9/8	2	1	ii%65		d	i	i	ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	5	39/2	3.0	3/8	3/8	9/8	2	1	#viio6		d	i	i	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
6	6	45/2	3.0	0	0	9/8	2	1	i]		d	i	i	i	i							m	1	1	0, -3, 1		0	0
