mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/2	1.0	1/8	1/8	3/8	2	1	g.V	g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	3/2	0.5	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	2	1.0	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	3	0.5	0	0	3/8	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	7/2	1.0	1/8	1/8	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	9/2	0.5	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	5	1.0	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	6	0.5	0	0	3/8	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	13/2	1.0	1/8	1/8	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
6	6	15/2	0.5	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	8	1.0	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
7	7	9	1.5	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
8	8	21/2	0.5	0	0	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	11	0.5	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	23/2	0.5	1/4	1/4	3/8	2	1	i64	g	i		i64	i		64					m	1	1	1, 0, -3		0	1
9	9	12	1.5	0	0	3/8	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
10	10	27/2	1.0	0	0	3/8	2	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
10	10	29/2	0.5	1/4	1/4	3/8	2	1	VII64	g	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
11	11	15	1.5	0	0	3/8	2	1	IIIM7	g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
12	12	33/2	1.0	0	0	3/8	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
12	12	35/2	0.5	1/4	1/4	3/8	2	1	VI64	g	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
13	13	18	1.5	0	0	3/8	2	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
14	14	39/2	1.0	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
14	14	41/2	0.5	1/4	1/4	3/8	2	1	V64	g	i		V64	V		64					M	1	1	2, 1, 5		1	2
15	15	21	1.0	0	0	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
