mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	7	0	0	3/2	1	1	VI	g	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
8	7	1/2	1/2	3/2	1	1	ii/III	g	i		ii/III	ii				III		m	1	1	-1, -4, 0		-1	-1
8	7	1	1	3/2	1	1	ii6/III	g	i		ii6/III	ii		6		III		m	1	1	-4, 0, -1		-1	-4
8	7	5/4	5/4	3/2	1	1	ii7/III	g	i		ii7/III	ii		7		III		mm7	1	1	-1, -4, 0, -3		-1	-1
9	8	0	0	3/2	1	1	V/III	g	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
9	8	1/4	1/4	3/2	1	1	IV/III	g	i		IV/III	IV				III		M	1	1	-4, 0, -3		-4	-4
9	8	1/2	1/2	3/2	1	1	III6	g	i		III6	III		6				M	1	1	1, -2, -3		-3	1
9	8	3/4	3/4	3/2	1	1	III	g	i		III	III						M	1	1	-3, 1, -2		-3	-3
9	8	1	1	3/2	1	1	V/III	g	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
10	9	0	0	3/2	1	1	III	g	i		III	III						M	1	1	-3, 1, -2		-3	-3
10	9	1/2	1/2	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
10	9	1	1	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
10	9	5/4	5/4	3/2	1	1	i7	g	i		i7	i		7				mm7	1	1	0, -3, 1, -2		0	0
11	10	0	0	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
11	10	1/2	1/2	3/2	1	1	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
11	10	1	1	3/2	1	1	iio6	g	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
11	10	5/4	5/4	3/2	1	1	ii%7	g	i		ii%7	ii	%	7				%7	1	1	2, -1, -4, 0		2	2
12	11	0	0	3/2	1	1	V	g	i		V	V						M	1	1	1, 5, 2		1	1
12	11	3/4	3/4	3/2	1	1	#viio64	g	i		#viio64	#vii	o	64				o	1	1	-1, 5, 2		5	-1
12	11	1	1	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
12	11	5/4	5/4	3/2	1	1	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
12	11	11/8	11/8	3/2	1	1	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1	5
13	12	0	0	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
13	12	1/4	1/4	3/2	1	1	i64	g	i		i64	i		64				m	1	1	1, 0, -3		0	1
13	12	1/2	1/2	3/2	1	1	VI	g	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
13	12	3/4	3/4	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
13	12	1	1	3/2	1	1	V6/iv	g	i		V6/iv	V		6		iv		M	1	1	4, 1, 0		0	4
13	12	5/4	5/4	3/2	1	1	V/iv	g	i		V/iv	V				iv		M	1	1	0, 4, 1		0	0
14	13	0	0	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
14	13	1/2	1/2	3/2	1	1	iio	g	i		iio	ii	o					o	1	1	2, -1, -4		2	2
14	13	3/4	3/4	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
14	13	1	1	3/2	1	1	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1	5
14	13	5/4	5/4	3/2	1	1	V	g	i		V	V						M	1	1	1, 5, 2		1	1
15	14	0	0	3/2	1	1	i(9)	g	i		i(9)	i			9			m	1	1	0, -3, 1	2	0	0
15	14	1/4	1/4	3/2	1	1	iio/v	g	i		iio/v	ii	o			v		o	1	1	3, 0, -3		3	3
15	14	3/8	3/8	3/2	1	1	VI6/v	g	i		VI6/v	VI		6		v		M	1	1	1, -2, -3		-3	1
15	14	1/2	1/2	3/2	1	1	#viio7/v	g	i		#viio7/v	#vii	o	7		v		o7	1	1	6, 3, 0, -3		6	6
15	14	3/4	3/4	3/2	1	1	V43/v	g	i		V43/v	V		43		v		Mm7	1	1	3, 0, 2, 6		2	3
15	14	1	1	3/2	1	1	V7/v	g	i		V7/v	V		7		v		Mm7	1	1	2, 6, 3, 0		2	2
15	14	5/4	5/4	3/2	1	1	#viio43/v	g	i		#viio43/v	#vii	o	43		v		o7	1	1	0, -3, 6, 3		6	0
16	15	0	0	3/2	1	1	v6(11)	g	i		v6(11)	v		6	11			m	1	1	-2, 2, 1	0	1	-2
16	15	1/2	1/2	3/2	1	1	v6	g	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
16	15	3/4	3/4	3/2	1	1	iv7/v	g	i		iv7/v	iv		7		v		mm7	1	1	0, -3, 1, -2		0	0
16	15	7/8	7/8	3/2	1	1	ii%65/v	g	i		ii%65/v	ii	%	65		v		%7	1	1	0, -3, 1, 3		3	0
16	15	1	1	3/2	1	1	V/v	g	i		V/v	V				v		M	1	1	2, 6, 3		2	2
17	16	0	0	3/2	1	1	V\\	g	i		V	V					\\	M	1	1	1, 5, 2		1	1
19	17	1/2	1/2	3/2	1	1	#viio2	g	i		#viio2	#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
19	17	3/4	3/4	3/2	1	1	V2	g	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
19	17	1	1	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
19	17	5/4	5/4	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
19	17	11/8	11/8	3/2	1	1	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1	5
20	18	0	0	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
20	18	3/8	3/8	3/2	1	1	V64	g	i		V64	V		64				M	1	1	2, 1, 5		1	2
20	18	1/2	1/2	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
20	18	3/4	3/4	3/2	1	1	ii7/VII	g	i		ii7/VII	ii		7		VII		mm7	1	1	0, -3, 1, -2		0	0
20	18	1	1	3/2	1	1	V/VII	g	i		V/VII	V				VII		M	1	1	-1, 3, 0		-1	-1
20	18	5/4	5/4	3/2	1	1	V2/VII	g	i		V2/VII	V		2		VII		Mm7	1	1	-3, -1, 3, 0		-1	-3
21	19	0	0	3/2	1	1	VII6	g	i		VII6	VII		6				M	1	1	2, -1, -2		-2	2
21	19	3/8	3/8	3/2	1	1	V6/VII	g	i		V6/VII	V		6		VII		M	1	1	3, 0, -1		-1	3
21	19	1/2	1/2	3/2	1	1	VII	g	i		VII	VII						M	1	1	-2, 2, -1		-2	-2
21	19	3/4	3/4	3/2	1	1	IV/VII	g	i		IV/VII	IV				VII		M	1	1	-3, 1, -2		-3	-3
21	19	1	1	3/2	1	1	V/VII	g	i		V/VII	V				VII		M	1	1	-1, 3, 0		-1	-1
22	20	0	0	3/2	1	1	iv/iv	g	i		iv/iv	iv				iv		m	1	1	-2, -5, -1		-2	-2
22	20	1/4	1/4	3/2	1	1	iv6/iv	g	i		iv6/iv	iv		6		iv		m	1	1	-5, -1, -2		-2	-5
22	20	1/2	1/2	3/2	1	1	iv/iv	g	i		iv/iv	iv				iv		m	1	1	-2, -5, -1		-2	-2
22	20	3/4	3/4	3/2	1	1	iio/iv	g	i		iio/iv	ii	o			iv		o	1	1	1, -2, -5		1	1
22	20	1	1	3/2	1	1	#viio/iv	g	i		#viio/iv	#vii	o			iv		o	1	1	4, 1, -2		4	4
22	20	5/4	5/4	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
23	21	0	0	3/2	1	1	V/iv	g	i		V/iv	V				iv		M	1	1	0, 4, 1		0	0
23	21	1/4	1/4	3/2	1	1	V2/iv	g	i		V2/iv	V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
23	21	1/2	1/2	3/2	1	1	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
23	21	3/4	3/4	3/2	1	1	VI/iv	g	i		VI/iv	VI				iv		M	1	1	-5, -1, -4		-5	-5
23	21	1	1	3/2	1	1	iio6/iv	g	i		iio6/iv	ii	o	6		iv		o	1	1	-2, -5, 1		1	-2
23	21	5/4	5/4	3/2	1	1	V7/iv	g	i		V7/iv	V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
24	22	0	0	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
24	22	1/2	1/2	3/2	1	1	iio64/iv	g	i		iio64/iv	ii	o	64		iv		o	1	1	-5, 1, -2		1	-5
24	22	3/4	3/4	3/2	1	1	VI/vii	g	i		VI/vii	VI				vii		M	1	1	-6, -2, -5		-6	-6
24	22	1	1	3/2	1	1	iio6/vii	g	i		iio6/vii	ii	o	6		vii		o	1	1	-3, -6, 0		0	-3
24	22	5/4	5/4	3/2	1	1	V/vii	g	i		V/vii	V				vii		M	1	1	-1, 3, 0		-1	-1
25	23	0	0	3/2	1	1	vii	g	i		vii	vii						m	1	1	-2, -5, -1		-2	-2
25	23	3/8	3/8	3/2	1	1	#viio6/iv	g	i		#viio6/iv	#vii	o	6		iv		o	1	1	1, -2, 4		4	1
25	23	1/2	1/2	3/2	1	1	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
25	23	7/8	7/8	3/2	1	1	iio6/iv	g	i		iio6/iv	ii	o	6		iv		o	1	1	-2, -5, 1		1	-2
25	23	1	1	3/2	1	1	V/iv	g	i		V/iv	V				iv		M	1	1	0, 4, 1		0	0
26	24	0	0	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
26	24	1/4	1/4	3/2	1	1	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
26	24	1/2	1/2	3/2	1	1	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
26	24	3/4	3/4	3/2	1	1	viio/III	g	i		viio/III	vii	o			III		o	1	1	2, -1, -4		2	2
26	24	7/8	7/8	3/2	1	1	III	g	i		III	III						M	1	1	-3, 1, -2		-3	-3
26	24	1	1	3/2	1	1	ii65/III	g	i		ii65/III	ii		65		III		mm7	1	1	-4, 0, -3, -1		-1	-4
26	24	5/4	5/4	3/2	1	1	vi/III	g	i		vi/III	vi				III		m	1	1	0, -3, 1		0	0
27	25	0	0	3/2	1	1	V/III	g	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
27	25	1/4	1/4	3/2	1	1	V2/III	g	i		V2/III	V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
27	25	1/2	1/2	3/2	1	1	iii/III	g	i		iii/III	iii				III		m	1	1	1, -2, 2		1	1
27	25	3/4	3/4	3/2	1	1	vi/III	g	i		vi/III	vi				III		m	1	1	0, -3, 1		0	0
27	25	1	1	3/2	1	1	ii6/III	g	i		ii6/III	ii		6		III		m	1	1	-4, 0, -1		-1	-4
27	25	5/4	5/4	3/2	1	1	V/III	g	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
28	26	0	0	3/2	1	1	III	g	i		III	III						M	1	1	-3, 1, -2		-3	-3
28	26	1/4	1/4	3/2	1	1	V(6)/III	g	i		V(6)/III	V			6	III		M	1	1	-2, 2, 1		-2	-2
28	26	1/2	1/2	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
28	26	1	1	3/2	1	1	vii%43/VII	g	i		vii%43/VII	vii	%	43		VII		%7	1	1	-3, 1, 3, 0		3	-3
28	26	5/4	5/4	3/2	1	1	V2/VII	g	i		V2/VII	V		2		VII		Mm7	1	1	-3, -1, 3, 0		-1	-3
29	27	0	0	3/2	1	1	VII6	g	i		VII6	VII		6				M	1	1	2, -1, -2		-2	2
29	27	1/4	1/4	3/2	1	1	ii%2	g	i		ii%2	ii	%	2				%7	1	1	0, 2, -1, -4		2	0
29	27	1/2	1/2	3/2	1	1	#viio	g	i		#viio	#vii	o					o	1	1	5, 2, -1		5	5
29	27	1	1	3/2	1	1	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
29	27	5/4	5/4	3/2	1	1	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1	5
30	28	0	0	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
30	28	1/4	1/4	3/2	1	1	V(6)	g	i		V(6)	V			6			M	1	1	1, 5, -3		1	1
30	28	1/2	1/2	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
30	28	1	1	3/2	1	1	viio7/V	g	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
31	29	0	0	3/2	1	1	V	g	i		V	V						M	1	1	1, 5, 2		1	1
31	29	1/4	1/4	3/2	1	1	V64	g	i		V64	V		64				M	1	1	2, 1, 5		1	2
31	29	1/2	1/2	3/2	1	1	V	g	i		V	V						M	1	1	1, 5, 2		1	1
31	29	3/4	3/4	3/2	1	1	ii%65(+4)	g	i		ii%65(+4)	ii	%	65	+4			%7	1	1	-1, -4, 0, 2	1	2	-1
31	29	1	1	3/2	1	1	V65/iv	g	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
31	29	5/4	5/4	3/2	1	1	V/iv	g	i		V/iv	V				iv		M	1	1	0, 4, 1		0	0
32	30	0	0	3/2	1	1	iv(9)	g	i		iv(9)	iv			9			m	1	1	-1, -4, 0	1	-1	-1
32	30	1/4	1/4	3/2	1	1	ii%65	g	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
32	30	1/2	1/2	3/2	1	1	iio	g	i		iio	ii	o					o	1	1	2, -1, -4		2	2
32	30	3/4	3/4	3/2	1	1	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
32	30	1	1	3/2	1	1	#viio43	g	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
33	31	0	0	3/2	1	1	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1	5
33	31	1/4	1/4	3/2	1	1	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
33	31	1/2	1/2	3/2	1	1	i	g	i		i	i						m	1	1	0, -3, 1		0	0
33	31	3/4	3/4	3/2	1	1	iv7	g	i		iv7	iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
33	31	7/8	7/8	3/2	1	1	ii%65	g	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
33	31	1	1	3/2	1	1	V	g	i		V	V						M	1	1	1, 5, 2		1	1
34	32	0	0	3/2	1	1	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0	0
