mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	3/4	2	1	b.i{		b	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	1.0	1/2	1/2	3/4	2	1	V6		b	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	3	3	1.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	4	1.0	1/4	1/4	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	5	5	1.0	1/2	1/2	3/4	2	1	V		b	i		V	V							M	1	1	1, 5, 2		1	1
3	3	6	6	1.0	0	0	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	7	7	1.0	1/4	1/4	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	1.0	1/2	1/2	3/4	2	1	V6		b	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	9	9	1.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
4	4	10	10	1.0	1/4	1/4	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V		b	i		V	V							M	1	1	1, 5, 2		1	1
5	5	12	12	2.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
5	5	14	14	1.0	1/2	1/2	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	15	15	2.0	0	0	3/4	2	1	VII	V/III	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
6	6	17	17	1.0	1/2	1/2	3/4	2	1	III		b	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	18	18	1.0	0	0	3/4	2	1	VIM7		b	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
7	7	19	19	1.0	1/4	1/4	3/4	2	1	iv6		b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	20	20	1.0	1/2	1/2	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	21	21	3.0	0	0	3/4	2	1	V|HC}		b	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	9	24	24	2.0	0	0	3/4	2	1	i{		b	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	26	26	1.0	1/2	1/2	3/4	2	1	V6		b	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	10	27	27	1.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
10	10	28	28	1.0	1/4	1/4	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	29	29	1.0	1/2	1/2	3/4	2	1	V		b	i		V	V							M	1	1	1, 5, 2		1	1
