mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
54	52	313/4	0.5	1/4	1/4	3/8	2	1	V6/iv		c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
55	53	315/4	1.0	0	0	3/8	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
55	53	319/4	0.5	1/4	1/4	3/8	2	1	iio		c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
56	54	321/4	1.0	0	0	3/8	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
56	54	325/4	0.5	1/4	1/4	3/8	2	1	ii%65		c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
57	55	327/4	1.0	0	0	3/8	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
57	55	331/4	0.5	1/4	1/4	3/8	2	1	V64		c	i		V64	V		64					M	1	1	2, 1, 5		1	2
58	56	333/4	1.5	0	0	3/8	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
59	57	339/4	1.5	0	0	3/8	2	1	V/iv		c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
60	58	345/4	1.0	0	0	3/8	2	1	#viio/iv		c	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
60	58	349/4	0.5	1/4	1/4	3/8	2	1	V7/iv		c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
61	59	351/4	1.5	0	0	3/8	2	1	iv(4)		c	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
62	60	357/4	1.5	0	0	3/8	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
63	61	363/4	1.5	0	0	3/8	2	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
64	62	369/4	1.0	0	0	3/8	2	1	viio/III		c	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
64	62	373/4	0.5	1/4	1/4	3/8	2	1	V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
65	63	375/4	1.5	0	0	3/8	2	1	III(4)		c	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
66	64	381/4	1.0	0	0	3/8	2	1	III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
66	64	385/4	0.5	1/4	1/4	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
67	65	387/4	1.0	0	0	3/8	2	1	viio64/VII		c	i		viio64/VII	vii	o	64		VII			o	1	1	-3, 3, 0		3	-3
67	65	391/4	0.5	1/4	1/4	3/8	2	1	viio/VII		c	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
68	66	393/4	1.0	0	0	3/8	2	1	V/VII		c	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
68	66	397/4	0.5	1/4	1/4	3/8	2	1	ii		c	i		ii	ii							m	1	1	2, -1, 3		2	2
69	67	399/4	1.0	0	0	3/8	2	1	#viio64		c	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
69	67	403/4	0.5	1/4	1/4	3/8	2	1	#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
70	68	405/4	1.0	0	0	3/8	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
70	68	409/4	1.0	1/4	1/4	3/8	2	1	V(64)		c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
71	69	413/4	0.25	1/8	1/8	3/8	2	1	VI6		c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
71	69	207/2	0.25	3/16	3/16	3/8	2	1	v6		c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
71	69	415/4	0.25	1/4	1/4	3/8	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
71	69	104	0.25	5/16	5/16	3/8	2	1	III6		c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
72	70	417/4	0.75	0	0	3/8	2	1	bII6		c	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
72	70	105	0.25	3/16	3/16	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
72	70	421/4	0.5	1/4	1/4	3/8	2	1	bII64		c	i		bII64	bII		64					M	1	1	-4, -5, -1		-5	-4
73	71	423/4	0.75	0	0	3/8	2	1	#viio64		c	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
73	71	213/2	0.25	3/16	3/16	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
73	71	427/4	0.5	1/4	1/4	3/8	2	1	#viio2		c	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
74	72	429/4	1.0	0	0	3/8	2	1	#viio43		c	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
74	72	433/4	0.5	1/4	1/4	3/8	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
75	73	435/4	1.0	0	0	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
75	73	439/4	0.5	1/4	1/4	3/8	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
76	74	441/4	0.5	0	0	3/8	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
76	74	443/4	0.5	1/8	1/8	3/8	2	1	V(64)		c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
76	74	445/4	0.5	1/4	1/4	3/8	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
77	75	447/4	1.0	0	0	3/8	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
77	75	451/4	2.0	1/4	1/4	3/8	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
79	77	459/4	1.5	0	0	3/8	2	1	iio		c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
80	78	465/4	1.5	0	0	3/8	2	1	#viio2		c	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
81	79	471/4	1.5	0	0	3/8	2	1	iio6		c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
82	80	477/4	1.0	0	0	3/8	2	1	#viio7		c	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
82	80	481/4	0.5	1/4	1/4	3/8	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	81	483/4	1.0	0	0	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
83	81	487/4	0.5	1/4	1/4	3/8	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
84	82	489/4	1.0	0	0	3/8	2	1	V(64)		c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
84	82	493/4	0.5	1/4	1/4	3/8	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
85	83	495/4	1.0	0	0	3/8	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
85	83	499/4	0.5	1/4	1/4	3/8	2	1	i64		c	i		i64	i		64					m	1	1	1, 0, -3		0	1
86	84	501/4	0.75	0	0	3/8	2	1	i\\		c	i		i	i						\\	m	1	1	0, -3, 1		0	0
