mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	2	1	e.i{		e	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	0.5	1/4	1/4	3/4	2	1	i(64)		e	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
1	1	3/2	0.5	3/8	3/8	3/4	2	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
1	1	2	0.5	1/2	1/2	3/4	2	1	iio6		e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
1	1	5/2	0.5	5/8	5/8	3/4	2	1	iv7		e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
2	2	3	1.0	0	0	3/4	2	1	V7		e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	4	1.0	1/4	1/4	3/4	2	1	i|IAC}		e	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
2	2	5	1.0	1/2	1/2	3/4	2	1	i6		e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	6	1.0	0	0	3/4	2	1	III6{		e	i		III6	III		6				{	M	1	1	1, -2, -3		-3	1
3	3	7	1.0	1/4	1/4	3/4	2	1	IV/III		e	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
3	3	8	0.5	1/2	1/2	3/4	2	1	ii6/III		e	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
3	3	17/2	0.5	5/8	5/8	3/4	2	1	IVM7/III		e	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
4	4	9	1.0	0	0	3/4	2	1	V7/III		e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
4	4	10	1.0	1/4	1/4	3/4	2	1	I/III|PAC}		e	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
4	4	43/4	0.0	7/16	7/16	3/4	2	1	{		e	i									{		1	1				
4	4	11	1.0	1/2	1/2	3/4	2	1	i6		e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	12	0.5	0	0	3/4	2	1	VII6(2)		e	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
5	5	25/2	0.5	1/8	1/8	3/4	2	1	V2/VII		e	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
5	5	13	0.5	1/4	1/4	3/4	2	1	VII6		e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
5	5	27/2	0.5	3/8	3/8	3/4	2	1	viio6/VII		e	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
5	5	14	1.0	1/2	1/2	3/4	2	1	VII		e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
6	6	15	0.5	0	0	3/4	2	1	i6(2)		e	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
6	6	31/2	0.5	1/8	1/8	3/4	2	1	V2		e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
6	6	16	0.5	1/4	1/4	3/4	2	1	i6		e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	33/2	0.5	3/8	3/8	3/4	2	1	#viio6		e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
6	6	17	0.5	1/2	1/2	3/4	2	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
6	6	35/2	0.5	5/8	5/8	3/4	2	1	V7/VII		e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
7	7	18	0.5	0	0	3/4	2	1	VII		e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
7	7	37/2	0.5	1/8	1/8	3/4	2	1	v		e	i		v	v							m	1	1	1, -2, 2		1	1
7	7	19	1.0	1/4	1/4	3/4	2	1	iv/v		e	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
7	7	20	0.5	1/2	1/2	3/4	2	1	iio6/v		e	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
7	7	41/2	0.5	5/8	5/8	3/4	2	1	iv7/v		e	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
8	8	21	1.0	0	0	3/4	2	1	V/v		e	i		V/v	V				v			M	1	1	2, 6, 3		2	2
8	8	22	2.0	1/4	1/4	3/4	2	1	I/v|PAC}		e	i		I/v	I				v	PAC	}	M	1	1	1, 5, 2		1	1
9	9	24	1.5	0	0	3/4	2	1	V7{		e	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
9	9	51/2	0.5	3/8	3/8	3/4	2	1	V2		e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	9	26	0.5	1/2	1/2	3/4	2	1	#vio64		e	i		#vio64	#vi	o	64					o	1	1	-3, 3, 0		3	-3
9	9	53/2	0.5	5/8	5/8	3/4	2	1	#viio6		e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
10	10	27	2.0	0	0	3/4	2	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
10	10	29	1.0	1/2	1/2	3/4	2	1	viio/VII		e	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
11	11	30	1.5	0	0	3/4	2	1	V7/VII		e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
11	11	63/2	0.5	3/8	3/8	3/4	2	1	V2(9)/VII		e	i		V2(9)/VII	V		2	9	VII			Mm7	1	1	-3, -1, 3, 0	1	-1	-3
11	11	32	0.5	1/2	1/2	3/4	2	1	vi43/VII		e	i		vi43/VII	vi		43		VII			mm7	1	1	2, -1, 1, -2		1	2
11	11	65/2	0.5	5/8	5/8	3/4	2	1	viio6/VII		e	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
12	12	33	2.0	0	0	3/4	2	1	I/VII|IAC}		e	i		I/VII	I				VII	IAC	}	M	1	1	-2, 2, -1		-2	-2
12	12	35	1.0	1/2	1/2	3/4	2	1	ii7/iv		e	i		ii7/iv	ii		7		iv			mm7	1	1	1, -2, 2, -1		1	1
13	13	36	0.5	0	0	3/4	2	1	#vii%7/iv{		e	i		#vii%7/iv	#vii	%	7		iv		{	%7	1	1	4, 1, -2, 2		4	4
13	13	73/2	1.0	1/8	1/8	3/4	2	1	#viio7/iv		e	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
13	13	75/2	1.0	3/8	3/8	3/4	2	1	#viio/iv		e	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
13	13	77/2	0.5	5/8	5/8	3/4	2	1	V6/iv		e	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
14	14	39	0.5	0	0	3/4	2	1	#viio7/iv		e	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
14	14	79/2	0.5	1/8	1/8	3/4	2	1	#viio7(^6#4)/iv		e	i		#viio7(^6#4)/iv	#vii	o	7	^6#4	iv			o7	1	1	4, 1, 3, 0		4	4
14	14	40	0.5	1/4	1/4	3/4	2	1	#viio7/iv		e	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
14	14	81/2	0.5	3/8	3/8	3/4	2	1	#viio7(^6#4)/iv		e	i		#viio7(^6#4)/iv	#vii	o	7	^6#4	iv			o7	1	1	4, 1, 3, 0		4	4
14	14	41	1.0	1/2	1/2	3/4	2	1	#viio7/iv		e	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
15	15	42	1.0	0	0	3/4	2	1	i/iv		e	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
15	15	43	0.5	1/4	1/4	3/4	2	1	iv/iv		e	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
15	15	87/2	0.5	3/8	3/8	3/4	2	1	V(64)/iv		e	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
15	15	44	0.5	1/2	1/2	3/4	2	1	iio64/iv		e	i		iio64/iv	ii	o	64		iv			o	1	1	-5, 1, -2		1	-5
15	15	89/2	0.5	5/8	5/8	3/4	2	1	iv7/iv		e	i		iv7/iv	iv		7		iv			mm7	1	1	-2, -5, -1, -4		-2	-2
16	16	45	0.5	0	0	3/4	2	1	V7/iv		e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
16	16	91/2	0.5	1/8	1/8	3/4	2	1	V/iv		e	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
16	16	46	1.0	1/4	1/4	3/4	2	1	i/iv|PAC}		e	i		i/iv	i				iv	PAC	}	m	1	1	-1, -4, 0		-1	-1
