mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.5	0	9/8	6/4	2	1	G.I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	3/2	2.0	0	0	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	1	7/2	1.0	1/2	1/2	6/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	9/2	1.5	3/4	3/4	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	1	6	0.5	9/8	9/8	6/4	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
2	1	13/2	1.0	5/4	5/4	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
3	2	15/2	3.0	0	0	6/4	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
3	2	21/2	1.5	3/4	3/4	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
3	2	12	0.5	9/8	9/8	6/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
3	2	25/2	1.0	5/4	5/4	6/4	2	1	ii6	viio64	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	27/2	1.0	0	0	6/4	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
4	3	29/2	1.0	1/4	1/4	6/4	2	1	vi7		G	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
4	3	31/2	1.0	1/2	1/2	6/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	3	33/2	1.0	3/4	3/4	6/4	2	1	viio6(2)		G	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
4	3	35/2	2.0	1	1	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	39/2	1.0	0	0	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
5	4	41/2	1.0	1/4	1/4	6/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	43/2	1.0	1/2	1/2	6/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
5	4	45/2	6.0	3/4	3/4	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	57/2	2.0	3/4	3/4	6/4	2	1	V2/V		G	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
6	5	61/2	1.0	5/4	5/4	6/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	63/2	1.0	0	0	6/4	2	1	#viio6/vi		G	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
7	6	65/2	1.0	1/4	1/4	6/4	2	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
7	6	67/2	1.0	1/2	1/2	6/4	2	1	V7/vi		G	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
7	6	69/2	1.5	3/4	3/4	6/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
7	6	36	1.5	9/8	9/8	6/4	2	1	viio/V		G	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
8	7	75/2	2.0	0	0	6/4	2	1	V6(11)/V		G	I		V6(11)/V	V		6	11	V			M	0	0	6, 3, 2	1	2	6
8	7	79/2	1.0	1/2	1/2	6/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	7	81/2	1.0	3/4	3/4	6/4	2	1	V6(11)/V		G	I		V6(11)/V	V		6	11	V			M	0	0	6, 3, 2	1	2	6
8	7	83/2	1.0	1	1	6/4	2	1	IVM7/V		G	I		IVM7/V	IV	M	7		V			MM7	0	0	0, 4, 1, 5		0	0
8	7	85/2	1.0	5/4	5/4	6/4	2	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	8	87/2	2.0	0	0	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
9	8	91/2	1.0	1/2	1/2	6/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	8	93/2	1.5	3/4	3/4	6/4	2	1	V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
10	8	48	1.5	0	9/8	6/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	9	99/2	2.0	0	0	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
11	9	103/2	1.0	1/2	1/2	6/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	9	105/2	2.0	3/4	3/4	6/4	2	1	V2		G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	9	109/2	1.0	5/4	5/4	6/4	2	1	viio64		G	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
12	10	111/2	3.0	0	0	6/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	10	117/2	2.0	3/4	3/4	6/4	2	1	V2/IV		G	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
12	10	121/2	1.0	5/4	5/4	6/4	2	1	viio64/IV		G	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
13	11	123/2	1.0	0	0	6/4	2	1	V7/ii		G	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
13	11	125/2	1.0	1/4	1/4	6/4	2	1	VI/ii		G	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
13	11	127/2	1.0	1/2	1/2	6/4	2	1	ii%65/ii		G	I		ii%65/ii	ii	%	65		ii			%7	0	0	1, -2, 2, 4		4	1
13	11	129/2	2.0	3/4	3/4	6/4	2	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
13	11	133/2	1.0	5/4	5/4	6/4	2	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
14	12	135/2	1.0	0	0	6/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
14	12	137/2	1.0	1/4	1/4	6/4	2	1	ii64		G	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
14	12	139/2	1.0	1/2	1/2	6/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
14	12	141/2	2.0	3/4	3/4	6/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
14	12	145/2	1.0	5/4	5/4	6/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	13	147/2	2.0	0	0	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
15	13	151/2	1.0	1/2	1/2	6/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	13	153/2	1.0	3/4	3/4	6/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	13	155/2	1.0	1	1	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	13	157/2	1.0	5/4	5/4	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
16	14	159/2	1.0	0	0	6/4	2	1	viio(2)		G	I		viio(2)	vii	o		2				o	0	0	0, 2, -1		5	0
16	14	161/2	0.5	1/4	1/4	6/4	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
16	14	81	0.5	3/8	3/8	6/4	2	1	iv		G	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
16	14	163/2	1.0	1/2	1/2	6/4	2	1	#viio/vi		G	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
16	14	165/2	1.0	3/4	3/4	6/4	2	1	V65/vi		G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
16	14	167/2	0.5	1	1	6/4	2	1	V7/vi		G	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
16	14	84	0.5	9/8	9/8	6/4	2	1	V6/vi		G	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
16	14	169/2	1.0	5/4	5/4	6/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
17	15	171/2	1.0	0	0	6/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
17	15	173/2	0.5	1/4	1/4	6/4	2	1	vii%65		G	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
17	15	87	0.5	3/8	3/8	6/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
