mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	2.5	0	11/8	3/2	2	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	5/2	5/2	2.0	1/2	1/2	3/2	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	1	9/2	9/2	2.0	1	1	3/2	2	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	2	13/2	13/2	1.5	0	0	3/2	2	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	8	8	0.5	3/8	3/8	3/2	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	2	17/2	17/2	1.5	1/2	1/2	3/2	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	2	10	10	0.5	7/8	7/8	3/2	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
3	2	21/2	21/2	1.0	1	1	3/2	2	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	2	23/2	23/2	1.0	5/4	5/4	3/2	2	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	3	25/2	25/2	2.0	0	0	3/2	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
4	3	29/2	29/2	2.0	1/2	1/2	3/2	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	33/2	33/2	1.0	1	1	3/2	2	1	#viio	d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
4	3	35/2	35/2	1.0	5/4	5/4	3/2	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
5	4	37/2	37/2	2.0	0	0	3/2	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
5	4	41/2	41/2	1.0	1/2	1/2	3/2	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	4	43/2	43/2	1.0	3/4	3/4	3/2	2	1	IV6/iv	d	i		IV6/iv	IV		6		iv			M	1	1	2, -1, -2		-2	2
5	4	45/2	45/2	2.0	1	1	3/2	2	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
6	5	49/2	49/2	2.0	0	0	3/2	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	5	53/2	53/2	1.0	1/2	1/2	3/2	2	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	5	55/2	55/2	1.0	3/4	3/4	3/2	2	1	ii/VII	d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
6	5	57/2	57/2	2.0	1	1	3/2	2	1	III.V65/V	d	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
7	6	61/2	61/2	2.0	0	0	3/2	2	1	V|HC}	d	III		V	V					HC	}	M	1	0	1, 5, 2		1	1
7	6	65/2	65/2	1.0	1/2	1/2	3/2	2	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
7	6	67/2	67/2	1.0	3/4	3/4	3/2	2	1	V6{	d	III		V6	V		6				{	M	1	0	5, 2, 1		1	5
7	6	69/2	69/2	2.0	1	1	3/2	2	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
8	7	73/2	73/2	1.0	0	0	3/2	2	1	IV	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
8	7	75/2	75/2	1.0	1/4	1/4	3/2	2	1	IV6	d	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
