mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	3/2	2	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	4.0	1/2	1/2	3/2	2	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
2	2	6	6	2.0	0	0	3/2	2	1	V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
2	2	8	8	4.0	1/2	1/2	3/2	2	1	V2/iv		d	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
3	3	12	12	2.0	0	0	3/2	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	14	14	2.0	1/2	1/2	3/2	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	3	16	16	2.0	1	1	3/2	2	1	viio7/V		d	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
4	4	18	18	4.0	0	0	3/2	2	1	V|HC}		d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
4	4	22	22	2.0	1	1	3/2	2	1	V2		d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
5	5	24	24	2.0	0	0	3/2	2	1	V65/iv{		d	i		V65/iv	V		65		iv		{	Mm7	1	1	4, 1, -2, 0		0	4
5	5	26	26	4.0	1/2	1/2	3/2	2	1	V2/VII		d	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
6	6	30	30	2.0	0	0	3/2	2	1	V7/V		d	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
6	6	32	32	2.0	1/2	1/2	3/2	2	1	V2		d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
6	6	34	34	2.0	1	1	3/2	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	36	36	2.0	0	0	3/2	2	1	#viio7		d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
7	7	38	38	2.0	1/2	1/2	3/2	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	40	40	2.0	1	1	3/2	2	1	viio43/V		d	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
8	8	42	42	1.0	0	0	3/2	2	1	V(97)}		d	i		V(97)	V			97			}	M	1	1	1, 5, 2	-4, -1	1	1
8	8	43	43	1.0	1/4	1/4	3/2	2	1	V(#9#7)		d	i		V(#9#7)	V			#9#7				M	1	1	1, 5, 2	3, 6	1	1
8	8	44	44	6.0	1/2	1/2	3/2	2	1	V|HC		d	i		V	V					HC		M	1	1	1, 5, 2		1	1
9	9	48	48	0.0	0	0	3/2	2	1	{		d	i									{		1	1				
9	9	50	50	3.0	1/2	1/2	3/2	2	1	#viio43		d	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
9	9	53	53	1.0	5/4	5/4	3/2	2	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
10	10	54	54	1.0	0	0	3/2	2	1	#viio43		d	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
10	10	55	55	1.0	1/4	1/4	3/2	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	56	56	4.0	1/2	1/2	3/2	2	1	V65/VI		d	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
