mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
4	3	3/4	3/4	2/2	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
5	4	0	0	2/2	2	1	i|IAC}						g	i		i	i					IAC	}	m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
5	4	1/4	1/4	2/2	2	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	1/2	1/2	2/2	2	1	i6{						g	i		i6	i		6				{	m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
5	4	3/4	3/4	2/2	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
6	5	0	0	2/2	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
6	5	1/4	1/4	2/2	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.5	0.0
6	5	1/2	1/2	2/2	2	1	iio6						g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	2	0.0	0.0	0.5	0.0
6	5	3/4	3/4	2/2	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
7	6	0	0	2/2	2	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	3	0.25	0.125	0.625	0.16666666666666666
7	6	3/8	3/8	2/2	2	1	III.I6						g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
7	6	1/2	1/2	2/2	2	1	ii	0.1	3.5	/			g	III		ii	ii							m	1	0	0, -3, 1		0	0	4	4	0.5	0.5	0.5	0.5
8	7	0	0	2/2	2	1	V						g	III		V	V							M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	1/4	1/4	2/2	2	1	vi						g	III		vi	vi							m	1	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	1/2	1/2	2/2	2	1	ii6(+4)						g	III		ii6(+4)	ii		6	+4				m	1	0	-3, 1, 0	-1	0	-3	0	3	0.0	0.0	0.5	0.0
8	7	3/4	3/4	2/2	2	1	V(6)	0	-9	/			g	III		V(6)	V			6				M	1	0	-1, 3, 2		-1	-1	0	2	0.0	0.0	0.5	0.0
9	8	0	0	2/2	2	1	I|PAC}				1		g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2	-2	3	3	0.5	0.25	0.75	0.25
10	8	0	0	2/2	2	1	I|PAC}				2		g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2	-2	3	5	0.375	0.25	1.25	0.16666666666666666
11	8	1/4	3/4	2/2	2	1	viio6	-2	-6	/			g	III		viio6	vii	o	6					o	1	0	0, -3, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
12	9	0	0	2/2	2	1	I6						g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.5	0.0
12	9	1/4	1/4	2/2	2	1	I						g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
12	9	1/2	1/2	2/2	2	1	IV						g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
12	9	3/4	3/4	2/2	2	1	ii7						g	III		ii7	ii		7					mm7	1	0	0, -3, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
13	10	0	0	2/2	2	1	I6}						g	III		I6	I		6				}	M	1	0	2, -1, -2		-2	2	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
13	10	1/4	1/4	2/2	2	1	I						g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	1	0.5	0.125	0.125	0.5
13	10	1/2	1/2	2/2	2	1	ii/V{	0	3.6	/			g	III		ii/V	ii				V		{	m	1	0	1, -2, 2		1	1	3	3	0.5	0.5	0.5	0.5
14	11	0	0	2/2	2	1	viio/V						g	III		viio/V	vii	o			V			o	1	0	4, 1, -2		4	4	0	3	0.0	0.0	0.5	0.0
14	11	1/4	1/4	2/2	2	1	V/V						g	III		V/V	V				V			M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
14	11	1/2	1/2	2/2	2	1	IV6/V						g	III		IV6/V	IV		6		V			M	1	0	2, -1, -2		-2	2	1	2	0.3333333333333333	0.125	0.375	0.25
14	11	3/4	3/4	2/2	2	1	viio/V						g	III		viio/V	vii	o			V			o	1	0	4, 1, -2		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
15	12	0	0	2/2	2	1	V}						g	III		V	V						}	M	1	0	-1, 3, 0		-1	-1	3	4	0.42857142857142855	0.375	0.625	0.375
15	12	1/2	1/2	2/2	2	1	v.iv6{						g	v		iv6	iv		6				{	m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.125	0.375	0.25
15	12	3/4	3/4	2/2	2	1	iio6						g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
16	13	0	0	2/2	2	1	iio						g	v		iio	ii	o						o	1	1	4, 1, -2		4	4	0	3	0.0	0.0	0.5	0.0
16	13	1/4	1/4	2/2	2	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.5	0.0
16	13	1/2	1/2	2/2	2	1	IV6						g	v		IV6	IV		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.375	0.25
16	13	3/4	3/4	2/2	2	1	#viio						g	v		#viio	#vii	o						o	1	1	7, 4, 1		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
17	14	0	0	2/2	2	1	i|IAC}						g	v		i	i					IAC	}	m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.25	0.16666666666666666
17	14	3/4	3/4	2/2	2	1	i6						g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	4	0.2	0.125	1.625	0.07142857142857142
18	15	1/4	1/4	2/2	2	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.25	0.0
18	15	1/2	1/2	2/2	2	1	V64						g	v		V64	V		64					M	1	1	4, 3, 7		3	4	0	1	0.0	0.0	0.25	0.0
18	15	3/4	3/4	2/2	2	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
19	16	0	0	2/2	2	1	i						g	v		i	i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.875	0.125
19	16	1/2	1/2	2/2	2	1	iv						g	v		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
19	16	3/4	3/4	2/2	2	1	III6						g	v		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
20	17	0	0	2/2	2	1	iv					ii%43	g	v		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
20	17	1/4	1/4	2/2	2	1	iv						g	v		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
20	17	1/2	1/2	2/2	2	1	V7						g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
20	17	3/4	3/4	2/2	2	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
21	18	0	0	2/2	2	1	i|PAC}						g	v		i	i					PAC	}	m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	0.875	0.125
21	18	1/2	1/2	2/2	2	1	i.i[V7/iv{						g	i	i	V7/iv	V		7		iv		{	Mm7	1	1	1, 5, 2, -1		1	1	1	8	0.1111111111111111	0.125	2.375	0.05
22	19	1/2	1/2	2/2	2	1	iio/iv						g	i	i	iio/iv	ii	o			iv			o	1	1	2, -1, -4		2	2	0	3	0.0	0.0	0.5	0.0
23	20	0	0	2/2	2	1	iv						g	i	i	iv	iv							m	1	1	0, -3, 1		0	0	0	9	0.0	0.0	2.0	0.0
24	21	0	0	2/2	2	1	i						g	i	i	i	i							m	1	1	1, -2, 2		1	1	0	9	0.0	0.0	2.0	0.0
25	22	0	0	2/2	2	1	#viio						g	i	i	#viio	#vii	o						o	1	1	6, 3, 0		6	6	1	3	0.25	0.5	0.5	0.5
25	22	1/2	1/2	2/2	2	1	iio						g	i	i	iio	ii	o						o	1	1	3, 0, -3		3	3	4	3	0.5714285714285714	0.5	0.5	0.5
26	23	0	0	2/2	2	1	i]						g	i	i	i	i							m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	1.0	0.0
26	23	1/2	1/2	2/2	2	1	#viio						g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	1	3	0.25	0.125	0.375	0.25
26	23	3/4	3/4	2/2	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.5	0.0
27	24	0	0	2/2	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
27	24	1/4	1/4	2/2	2	1	#viio64						g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	1	2	0.3333333333333333	0.125	0.375	0.25
27	24	1/2	1/2	2/2	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.125	0.375	0.25
27	24	3/4	3/4	2/2	2	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	0.5	0.0
28	25	0	0	2/2	2	1	#viio7						g	i		#viio7	#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	0	3	0.0	0.0	0.5	0.0
28	25	1/4	1/4	2/2	2	1	V(64)						g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	3	0.0	0.0	0.5	0.0
28	25	1/2	1/2	2/2	2	1	i(94)						g	i		i(94)	i			94				m	1	1	1, 0, 2	3	1	1	0	3	0.0	0.0	0.5	0.0
28	25	3/4	3/4	2/2	2	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	0.5	0.0
29	26	0	0	2/2	2	1	V|HC}						g	i		V	V					HC	}	M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
29	26	1/4	1/4	2/2	2	1	V2						g	i		V2	V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	3	0.0	0.0	0.5	0.0
29	26	1/2	1/2	2/2	2	1	i6{						g	i		i6	i		6				{	m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
29	26	3/4	3/4	2/2	2	1	#viio6						g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	1	2	0.3333333333333333	0.125	0.375	0.25
30	27	0	0	2/2	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	1	4	0.2	0.125	0.625	0.16666666666666666
30	27	1/2	1/2	2/2	2	1	V2/iv						g	i		V2/iv	V		2		iv			Mm7	1	1	-1, 1, 5, 2		1	-1	0	5	0.0	0.0	0.75	0.0
31	28	0	0	2/2	2	1	iv6						g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.125	0.375	0.25
31	28	1/4	1/4	2/2	2	1	iv64						g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	1	3	0.25	0.125	0.375	0.25
31	28	1/2	1/2	2/2	2	1	iv6						g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.5	0.0
31	28	3/4	3/4	2/2	2	1	V64/iv						g	i		V64/iv	V		64		iv			M	1	1	2, 1, 5		1	2	0	3	0.0	0.0	0.5	0.0
32	29	0	0	2/2	2	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	1	4	0.2	0.125	0.625	0.16666666666666666
32	29	1/2	1/2	2/2	2	1	V2/VII						g	i		V2/VII	V		2		VII			Mm7	1	1	-2, 0, 4, 1		0	-2	0	5	0.0	0.0	0.75	0.0
33	30	0	0	2/2	2	1	VII6						g	i		VII6	VII		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
33	30	1/4	1/4	2/2	2	1	VII64						g	i		VII64	VII		64					M	1	1	0, -1, 3		-1	0	1	3	0.25	0.125	0.375	0.25
33	30	1/2	1/2	2/2	2	1	#viio6						g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.5	0.0
33	30	3/4	3/4	2/2	2	1	iv64						g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	3	0.0	0.0	0.5	0.0
34	31	0	0	2/2	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	1	4	0.2	0.125	0.625	0.16666666666666666
34	31	1/2	1/2	2/2	2	1	#vi%7						g	i		#vi%7	#vi	%	7					%7	1	1	4, 1, -2, 2		4	4	1	4	0.2	0.125	0.625	0.16666666666666666
35	32	0	0	2/2	2	1	V7						g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.5	0.0
35	32	1/4	1/4	2/2	2	1	V65						g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	3	0.0	0.0	0.5	0.0
35	32	1/2	1/2	2/2	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
35	32	3/4	3/4	2/2	2	1	#viio6						g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	1	2	0.3333333333333333	0.125	0.375	0.25
36	33	0	0	2/2	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.5	0.0
36	33	1/4	1/4	2/2	2	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.5	0.0
36	33	1/2	1/2	2/2	2	1	V(64)						g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.5	0.0
36	33	3/4	3/4	2/2	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
37	34	0	0	2/2	2	1	i|PAC}						g	i		i	i					PAC	}	m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	1.0	0.0
