mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	15/16	4/4	2	1	d.i[i					d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.1875	0.0
2	1	1/8	1/8	4/4	2	1	iv				iio6	d	i	i	iv	iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
2	1	1/4	1/4	4/4	2	1	i					d	i	i	i	i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.0625	0.1875	0.25
2	1	1/2	1/2	4/4	2	1	#viio7					d	i	i	#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	0	5	0.0	0.0	0.875	0.0
2	1	3/4	3/4	4/4	2	1	V65					d	i	i	V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	1	4	0.2	0.0625	0.4375	0.125
3	2	0	0	4/4	2	1	i(4)					d	i	i	i(4)	i			4				m	1	1	2, 1, 3		2	2	0	4	0.0	0.0	0.5625	0.0
3	2	1/16	1/16	4/4	2	1	i]					d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.0625	0.0
3	2	1/8	1/8	4/4	2	1	i64					d	i		i64	i		64					m	1	1	3, 2, -1		2	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	1/4	1/4	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5625	0.0
3	2	3/8	3/8	4/4	2	1	VI6					d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.125	0.0
3	2	1/2	1/2	4/4	2	1	ii%2					d	i		ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	5	0.0	0.0	0.6875	0.0
3	2	5/8	5/8	4/4	2	1	V7/III					d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.1875	0.0
3	2	3/4	3/4	4/4	2	1	v6					d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.375	0.0
3	2	7/8	7/8	4/4	2	1	V(6)					d	i		V(6)	V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.3125	0.0
3	2	15/16	15/16	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.0625	0.0
4	3	0	0	4/4	2	1	VIM7					d	i		VIM7	VI	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	0	4	0.0	0.0	0.5	0.0
