mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	11	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
12	11	3/4	3/4	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
13	12	1/4	1/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
13	12	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
13	12	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
14	13	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
14	13	1/4	1/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
14	13	1/2	1/2	2/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	2	2	0.5	0.25	0.25	0.5
14	13	3/4	3/4	2/2	2	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	2	2	0.5	0.25	0.25	0.5
15	14	0	0	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
15	14	1/8	1/8	2/2	2	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	2	0.0	0.0	0.25	0.0
15	14	1/4	1/4	2/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
15	14	3/8	3/8	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
15	14	1/2	1/2	2/2	2	1	viio6/V					A	I		viio6/V	vii	o	6		V			o	0	0	6, 3, 9		9	6	2	2	0.5	0.25	0.25	0.5
15	14	3/4	3/4	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.25	0.25	0.5
16	15	0	0	2/2	2	1	viio64/V					A	I		viio64/V	vii	o	64		V			o	0	0	3, 9, 6		9	3	0	2	0.0	0.0	0.25	0.0
16	15	1/8	1/8	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
16	15	1/4	1/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
16	15	1/2	1/2	2/2	2	1	V(64)/V					A	I		V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	0	2	0.0	0.0	0.5	0.0
16	15	3/4	3/4	2/2	2	1	V/V					A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
17	16	0	0	2/2	2	1	V				1	A	I		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.25	1.0	0.2
17	16	1/2	1/2	2/2	2	1	V6				1	A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	1	0.5	0.125	0.125	0.5
17	16	3/4	3/4	2/2	2	1	V2				1	A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.5	0.0
18	1	0	0	2/2	2	1	I6				1	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	3	4	0.42857142857142855	0.375	0.625	0.375
18	1	1/2	1/2	2/2	2	1	I				1	A	I		I	I							M	0	0	3, 7, 4		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
19	16	0	0	2/2	2	1	V\\				2	A	I		V	V						\\	M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	2.25	0.0
21	17	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.25	0.5
21	17	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	1	0.5	0.125	0.125	0.5
21	17	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
22	18	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
22	18	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
22	18	3/4	3/4	2/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
23	19	0	0	2/2	2	1	viio/IV					A	I		viio/IV	vii	o			IV			o	0	0	7, 4, 1		7	7	3	4	0.42857142857142855	0.375	0.625	0.375
23	19	1/2	1/2	2/2	2	1	V7/IV					A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
23	19	3/4	3/4	2/2	2	1	V/IV					A	I		V/IV	V				IV			M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
24	20	0	0	2/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	3	9	0.25	0.375	1.625	0.1875
25	21	0	0	2/2	2	1	IVM7/IV					A	I		IVM7/IV	IV	M	7		IV			MM7	0	0	1, 5, 2, 6		1	1	2	5	0.2857142857142857	0.25	1.0	0.2
25	21	3/4	3/4	2/2	2	1	iio/ii					A	I		iio/ii	ii	o			ii			o	0	0	7, 4, 1		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
26	22	0	0	2/2	2	1	V7/ii					A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6	6	2	5	0.2857142857142857	0.25	1.0	0.2
26	22	3/4	3/4	2/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
27	23	0	0	2/2	2	1	iv6/ii					A	I		iv6/ii	iv		6		ii			m	0	0	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
27	23	1/4	1/4	2/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
27	23	1/2	1/2	2/2	2	1	iv7/ii					A	I		iv7/ii	iv		7		ii			mm7	0	0	4, 1, 5, 2		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
27	23	3/4	3/4	2/2	2	1	V7/ii					A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6	6	1	2	0.3333333333333333	0.125	0.375	0.25
28	24	0	0	2/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	2	3	0.4	0.25	1.0	0.2
28	24	1/2	1/2	2/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	1	0.5	0.125	0.125	0.5
28	24	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
29	25	0	0	2/2	2	1	viio/V					A	I		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	3	4	0.42857142857142855	0.375	0.875	0.3
29	25	3/4	3/4	2/2	2	1	V/V					A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
30	26	0	0	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	3	4	0.42857142857142855	0.375	0.625	0.375
30	26	1/2	1/2	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.125	0.375	0.25
30	26	3/4	3/4	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
31	27	0	0	2/2	2	1	viio					A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	3	4	0.42857142857142855	0.375	0.875	0.3
31	27	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
32	28	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
32	28	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
32	28	3/4	3/4	2/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
33	29	0	0	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
33	29	1/4	1/4	2/2	2	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	3	0.0	0.0	0.5	0.0
33	29	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
33	29	3/4	3/4	2/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
34	30	0	0	2/2	2	1	V7/IV					A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.5	0.0
34	30	1/4	1/4	2/2	2	1	V/IV					A	I		V/IV	V				IV			M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
34	30	1/2	1/2	2/2	2	1	IV64					A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	3	6	0.3333333333333333	0.375	1.125	0.25
35	31	1/4	1/4	2/2	2	1	V/IV					A	I		V/IV	V				IV			M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
35	31	1/2	1/2	2/2	2	1	IV64					A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	2	4	0.3333333333333333	0.25	0.75	0.25
36	32	0	0	2/2	2	1	V7/IV					A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.5	0.0
36	32	1/4	1/4	2/2	2	1	V2/IV					A	I		V2/IV	V		2		IV			Mm7	0	0	1, 3, 7, 4		3	1	1	2	0.3333333333333333	0.125	0.375	0.25
36	32	1/2	1/2	2/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
36	32	3/4	3/4	2/2	2	1	viio6/IV	0	-9	/		A	I		viio6/IV	vii	o	6		IV			o	0	0	4, 1, 7		7	4	1	2	0.3333333333333333	0.125	0.375	0.25
37	33	0	0	2/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
37	33	1/4	1/4	2/2	2	1	viio6/IV					A	I		viio6/IV	vii	o	6		IV			o	0	0	4, 1, 7		7	4	1	2	0.3333333333333333	0.125	0.375	0.25
37	33	1/2	1/2	2/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
37	33	3/4	3/4	2/2	2	1	viio/IV	0	-9	/		A	I		viio/IV	vii	o			IV			o	0	0	7, 4, 1		7	7	2	1	0.6666666666666666	0.25	0.25	0.5
38	34	0	0	2/2	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.5	0.0
38	34	1/4	1/4	2/2	2	1	V/V					A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
38	34	1/2	1/2	2/2	2	1	V64					A	I		V64	V		64					M	0	0	5, 4, 8		4	5	3	6	0.3333333333333333	0.375	1.125	0.25
39	35	1/4	1/4	2/2	2	1	V/V					A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
39	35	1/2	1/2	2/2	2	1	V64					A	I		V64	V		64					M	0	0	5, 4, 8		4	5	2	4	0.3333333333333333	0.25	0.75	0.25
40	36	0	0	2/2	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.5	0.0
40	36	1/4	1/4	2/2	2	1	V2/V					A	I		V2/V	V		2		V			Mm7	0	0	3, 5, 9, 6		5	3	1	2	0.3333333333333333	0.125	0.375	0.25
40	36	1/2	1/2	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.125	0.375	0.25
40	36	3/4	3/4	2/2	2	1	viio6/V					A	I		viio6/V	vii	o	6		V			o	0	0	6, 3, 9		9	6	1	2	0.3333333333333333	0.125	0.375	0.25
41	37	0	0	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	8	0.3333333333333333	0.5	1.5	0.25
42	38	0	0	2/2	2	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	3	0.0	0.0	0.5	0.0
42	38	1/4	1/4	2/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.375	1.125	0.25
43	39	0	0	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.625	0.0
43	39	1/4	1/4	2/2	2	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	2	0.0	0.0	0.375	0.0
43	39	1/2	1/2	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	3	0.25	0.125	0.875	0.125
44	40	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	1.125	0.25
44	40	3/4	3/4	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
45	41	0	0	2/2	2	1	vi7					A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	2	5	0.2857142857142857	0.25	1.0	0.2
45	41	3/4	3/4	2/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
46	42	0	0	2/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	5	0.2857142857142857	0.25	1.0	0.2
46	42	3/4	3/4	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
47	43	0	0	2/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
47	43	1/4	1/4	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
47	43	1/2	1/2	2/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
47	43	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
48	44	0	0	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
48	44	1/8	1/8	2/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
48	44	1/4	1/4	2/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
48	44	3/8	3/8	2/2	2	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	2	0.0	0.0	0.25	0.0
48	44	1/2	1/2	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
48	44	5/8	5/8	2/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	2	0.0	0.0	0.25	0.0
48	44	3/4	3/4	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.125	0.375	0.25
49	45	0	0	2/2	2	1	vi7					A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	2	5	0.2857142857142857	0.25	1.0	0.2
49	45	3/4	3/4	2/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
50	46	0	0	2/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	5	0.2857142857142857	0.25	1.0	0.2
50	46	3/4	3/4	2/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
51	47	0	0	2/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
51	47	1/4	1/4	2/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
51	47	1/2	1/2	2/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
51	47	3/4	3/4	2/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
52	48	0	0	2/2	2	1	I\\					A	I		I	I						\\	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
