mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	A.I{					A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	2	2	0.5	0.125	0.25	0.3333333333333333
2	1	1/4	1/4	6/8	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	3	0.0	0.0	0.25	0.0
2	1	3/8	3/8	6/8	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	1	1/2	1/2	6/8	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	1	2	0.3333333333333333	0.0625	0.25	0.2
2	1	5/8	5/8	6/8	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	2	2	0.5	0.09375	0.09375	0.5
3	2	0	0	6/8	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	1/8	1/8	6/8	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.0625	0.25	0.2
3	2	1/4	1/4	6/8	2	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	1	3	0.25	0.03125	0.15625	0.16666666666666666
3	2	3/8	3/8	6/8	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	1/2	1/2	6/8	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	2	0.3333333333333333	0.0625	0.25	0.2
3	2	5/8	5/8	6/8	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	2	0.5	0.09375	0.09375	0.5
4	3	0	0	6/8	2	1	viio					A	I		viio	vii	o						o	0	0	8, 5, 2		8.0	8.0	2	2	0.5	0.125	0.125	0.5
4	3	1/8	1/8	6/8	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.0625	0.4375	0.125
4	3	3/8	3/8	6/8	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.0625	0.25	0.2
4	3	1/2	1/2	6/8	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	3	0.0	0.0	0.1875	0.0
4	3	5/8	5/8	6/8	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	4	0	0	6/8	2	1	IVM7					A	I		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2.0	2.0	0	4	0.0	0.0	0.25	0.0
5	4	1/8	1/8	6/8	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	0.5	0.0
5	4	3/8	3/8	6/8	2	1	I|IAC}{					A	I		I	I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	4	3	0.5714285714285714	0.25	0.25	0.5
5	4	5/8	5/8	6/8	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	2	2	0.5	0.125	0.125	0.5
6	5	0	0	6/8	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	6	5	0.5454545454545454	0.46875	0.28125	0.625
6	5	3/8	3/8	6/8	2	1	V7/IV					A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3.0	3.0	3	9	0.25	0.1875	0.5625	0.25
7	6	0	0	6/8	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	6	5	0.5454545454545454	0.46875	0.28125	0.625
7	6	3/8	3/8	6/8	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	9	0.25	0.1875	0.5625	0.25
8	7	0	0	6/8	2	1	V.I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	6	5	0.5454545454545454	0.46875	0.28125	0.625
8	7	3/8	3/8	6/8	2	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	4	4	0.5	0.25	0.25	0.5
8	7	5/8	5/8	6/8	2	1	V7/IV					A	V		V7/IV	V		7		IV			Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.25	0.0
9	8	0	0	6/8	2	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	6	6	0.5	0.375	0.375	0.5
9	8	3/8	3/8	6/8	2	1	ii					A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	4	4	0.5	0.25	0.25	0.5
9	8	5/8	5/8	6/8	2	1	viio6					A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	1	3	0.25	0.0625	0.1875	0.25
10	9	0	0	6/8	2	1	iii					A	V		iii	iii							m	0	0	8, 5, 9		8.0	8.0	6	6	0.5	0.375	0.375	0.5
10	9	3/8	3/8	6/8	2	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	4	4	0.5	0.25	0.25	0.5
10	9	5/8	5/8	6/8	2	1	vi6					A	V		vi6	vi		6					m	0	0	4, 8, 7		7.0	4.0	1	3	0.25	0.0625	0.1875	0.25
11	10	0	0	6/8	2	1	ii					A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	6	6	0.5	0.375	0.375	0.5
11	10	3/8	3/8	6/8	2	1	viio					A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	4	4	0.5	0.25	0.25	0.5
11	10	5/8	5/8	6/8	2	1	V65	0	-9	/		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	4	0.0	0.0	0.25	0.0
12	11	0	0	6/8	2	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
12	11	1/8	1/8	6/8	2	1	viio6					A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	2	3	0.4	0.09375	0.15625	0.375
12	11	1/4	1/4	6/8	2	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	2	0.5	0.125	0.125	0.5
12	11	3/8	3/8	6/8	2	1	IVM7				V(64)	A	V		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	1	5	0.16666666666666666	0.03125	0.21875	0.125
12	11	1/2	1/2	6/8	2	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	1	3	0.25	0.0625	0.4375	0.125
13	12	0	0	6/8	2	1	I|PAC}{					A	V		I	I					PAC	}{	M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	12	1/8	1/8	6/8	2	1	V/IV					A	V		V/IV	V				IV			M	0	0	4, 8, 5		4.0	4.0	3	5	0.375	0.1875	0.3125	0.375
13	12	3/8	3/8	6/8	2	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	4	6	0.4	0.21875	0.53125	0.2916666666666667
14	13	0	0	6/8	2	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	6	6	0.5	0.375	0.375	0.5
14	13	3/8	3/8	6/8	2	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	4	6	0.4	0.21875	0.53125	0.2916666666666667
