mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	A.I{				A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.25	0.0
2	1	1/4	1/4	2/2	2	1	IV64				A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	0	2	0.0	0.0	0.5	0.0
2	1	1/2	1/2	2/2	2	1	V7/IV				A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	2	0.0	0.0	0.25	0.0
2	1	5/8	5/8	2/2	2	1	IV64				A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	0	2	0.0	0.0	0.25	0.0
2	1	3/4	3/4	2/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	4	11	0.26666666666666666	0.5	3.0	0.14285714285714285
4	3	0	0	2/2	2	1	ii2				A	I		ii2	ii		2					mm7	0	0	3, 5, 2, 6		5.0	3.0	1	6	0.14285714285714285	0.125	1.875	0.0625
4	3	1/2	1/2	2/2	2	1	V65				A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.5	0.0
4	3	3/4	3/4	2/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	0	0	2/2	2	1	I|IAC}				A	I		I	I					IAC	}	M	0	0	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.875	0.125
5	4	1/4	1/4	2/2	2	1	I64				A	I		I64	I		64					M	0	0	4, 3, 7		3.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	1/2	1/2	2/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.5	0.0
5	4	3/4	3/4	2/2	2	1	I64{				A	I		I64	I		64				{	M	0	0	4, 3, 7		3.0	4.0	0	4	0.0	0.0	1.0	0.0
6	5	0	0	2/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
6	5	1/4	1/4	2/2	2	1	IV64				A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	0	2	0.0	0.0	0.5	0.0
6	5	1/2	1/2	2/2	2	1	V7/IV				A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	2	0.0	0.0	0.25	0.0
6	5	5/8	5/8	2/2	2	1	IV64				A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	0	2	0.0	0.0	0.25	0.0
6	5	3/4	3/4	2/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	1.5	0.14285714285714285
7	6	1/4	1/4	2/2	2	1	iii64				A	I		iii64	iii		64					m	0	0	8, 7, 4		7.0	8.0	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	1/2	1/2	2/2	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	0	3	0.0	0.0	0.5	0.0
7	6	3/4	3/4	2/2	2	1	V.V2				A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	3	0.0	0.0	0.75	0.0
8	7	0	0	2/2	2	1	I6				A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
8	7	1/2	1/2	2/2	2	1	V(64)				A	V		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	3/4	3/4	2/2	2	1	V				A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
9	8	0	0	2/2	2	1	I|PAC}				A	V		I	I					PAC	}	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.25	0.0
10	8	0	3/4	2/2	2	1	I.V{				A	I		V	V						{	M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.25	0.0
11	9	1/4	1/4	2/2	2	1	V(64)				A	I		V(64)	V			64				M	0	0	4, 3, 7		4.0	4.0	0	2	0.0	0.0	0.5	0.0
11	9	1/2	1/2	2/2	2	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	2	0.5	0.25	0.25	0.5
11	9	3/4	3/4	2/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	6	9	0.4	0.75	2.0	0.2727272727272727
12	10	3/4	3/4	2/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.75	0.0
13	11	0	0	2/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	0.875	0.125
13	11	1/4	1/4	2/2	2	1	vi64				A	I		vi64	vi		64					m	0	0	7, 6, 3		6.0	7.0	0	3	0.0	0.0	0.5	0.0
13	11	1/2	1/2	2/2	2	1	viio6				A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
13	11	3/4	3/4	2/2	2	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	0.75	0.0
14	12	0	0	2/2	2	1	V/vi|HC}				A	I		V/vi	V				vi	HC	}	M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.25	0.0
14	12	1/4	1/4	2/2	2	1	#vi%2/vi				A	I		#vi%2/vi	#vi	%	2		vi			%7	0	0	7, 9, 6, 3		9.0	7.0	0	3	0.0	0.0	0.5	0.0
14	12	1/2	1/2	2/2	2	1	V/vi				A	I		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	0	3	0.0	0.0	0.5	0.0
14	12	3/4	3/4	2/2	2	1	V7/vi{				A	I		V7/vi	V		7		vi		{	Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	5	0.0	0.0	1.25	0.0
15	13	0	0	2/2	2	1	V/ii				A	I		V/ii	V				ii			M	0	0	6, 10, 7		6.0	6.0	1	3	0.25	0.125	1.375	0.08333333333333333
15	13	1/4	1/4	2/2	2	1	V7/ii				A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6.0	6.0	0	3	0.0	0.0	0.5	0.0
15	13	1/2	1/2	2/2	2	1	ii64				A	I		ii64	ii		64					m	0	0	6, 5, 2		5.0	6.0	0	3	0.0	0.0	0.5	0.0
15	13	3/4	3/4	2/2	2	1	V7/ii				A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6.0	6.0	0	3	0.0	0.0	0.5	0.0
16	14	0	0	2/2	2	1	ii64				A	I		ii64	ii		64					m	0	0	6, 5, 2		5.0	6.0	1	6	0.14285714285714285	0.125	1.875	0.0625
16	14	1/2	1/2	2/2	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	0	3	0.0	0.0	0.5	0.0
16	14	3/4	3/4	2/2	2	1	ii%2/vi	-1	-6	/	A	I		ii%2/vi	ii	%	2		vi			%7	0	0	6, 8, 5, 2		8.0	6.0	0	3	0.0	0.0	0.5	0.0
17	15	0	0	2/2	2	1	i/vi				A	I		i/vi	i				vi			m	0	0	6, 3, 7		6.0	6.0	1	3	0.25	0.125	0.625	0.16666666666666666
17	15	1/4	1/4	2/2	2	1	iio6/vi				A	I		iio6/vi	ii	o	6		vi			o	0	0	5, 2, 8		8.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
17	15	1/2	1/2	2/2	2	1	V(64)/vi				A	I		V(64)/vi	V			64	vi			M	0	0	7, 6, 3		7.0	7.0	1	3	0.25	0.125	0.875	0.125
17	15	3/4	3/4	2/2	2	1	V/vi				A	I		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
18	16	0	0	2/2	2	1	i/vi|PAC}				A	I		i/vi	i				vi	PAC	}	m	0	0	6, 3, 7		6.0	6.0	4	10	0.2857142857142857	0.375	2.375	0.13636363636363635
19	17	0	0	2/2	2	1	V7/V				A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5.0	5.0	2	12	0.14285714285714285	0.25	3.75	0.0625
20	18	0	0	2/2	2	1	V(4)				A	I		V(4)	V			4				M	0	0	4, 3, 5		4.0	4.0	1	4	0.2	0.125	2.375	0.05
20	18	1/4	1/4	2/2	2	1	V(94)				A	I		V(94)	V			94				M	0	0	4, 3, 5	6	4.0	4.0	0	2	0.0	0.0	0.25	0.0
20	18	1/2	1/2	2/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
20	18	3/4	3/4	2/2	2	1	v				A	I		v	v							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
21	19	0	0	2/2	2	1	V7/IV				A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	12	0.14285714285714285	0.25	3.75	0.0625
22	20	0	0	2/2	2	1	IV(4)}				A	I		IV(4)	IV			4			}	M	0	0	2, 8, 3		2.0	2.0	2	3	0.4	0.25	2.25	0.1
22	20	1/4	1/4	2/2	2	1	IV(94)				A	I		IV(94)	IV			94				M	0	0	2, 8, 3	4	2.0	2.0	1	1	0.5	0.125	0.125	0.5
22	20	1/2	1/2	2/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
22	20	3/4	3/4	2/2	2	1	ii6{				A	I		ii6	ii		6				{	m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.0	0.0
23	21	0	0	2/2	2	1	V65				A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	1.5	0.0
23	21	1/4	1/4	2/2	2	1	V6(6)				A	I		V6(6)	V		6	6				M	0	0	8, 7, 4		4.0	8.0	0	2	0.0	0.0	0.5	0.0
23	21	1/2	1/2	2/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.125	1.375	0.08333333333333333
23	21	3/4	3/4	2/2	2	1	vi65				A	I		vi65	vi		65					mm7	0	0	3, 7, 4, 6		6.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
24	22	0	0	2/2	2	1	V2				A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	11	0.0	0.0	4.0	0.0
25	23	0	0	2/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.5	0.0
25	23	1/4	1/4	2/2	2	1	IV(9)				A	I		IV(9)	IV			9				M	0	0	2, 6, 3	4	2.0	2.0	0	1	0.0	0.0	0.25	0.0
25	23	3/8	3/8	2/2	2	1	ii65				A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	0	2	0.0	0.0	0.25	0.0
25	23	1/2	1/2	2/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.125	1.875	0.0625
26	24	0	0	2/2	2	1	I|PAC}				A	I		I	I					PAC	}	M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.5	0.0
