mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	6	0	0	4/4	2	1	I|PAC}				1	Eb	V		I	I					PAC	}	M	0	0	-2, 2, -1		-2	-2	4	5	0.4444444444444444	0.25	0.75	0.25
8	6	0	0	4/4	2	1	I|PAC}				2	Eb	V		I	I					PAC	}	M	0	0	-2, 2, -1		-2	-2	4	9	0.3076923076923077	0.25	1.5	0.14285714285714285
10	7	0	0	4/4	2	1	vi.i					Eb	vi		i	i							m	0	1	0, -3, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
10	7	1/4	1/4	4/4	2	1	V7					Eb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1	1	4	0.2	0.0625	0.3125	0.16666666666666666
10	7	1/2	1/2	4/4	2	1	i					Eb	vi		i	i							m	0	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
10	7	5/8	5/8	4/4	2	1	iv6					Eb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
10	7	3/4	3/4	4/4	2	1	iv					Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
11	8	0	0	4/4	2	1	V}					Eb	vi		V	V						}	M	0	1	1, 5, 2		1	1	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
11	8	1/2	1/2	4/4	2	1	V6/iv{					Eb	vi		V6/iv	V		6		iv		{	M	0	1	4, 1, 0		0	4	3	8	0.2727272727272727	0.1875	0.75	0.2
12	9	0	0	4/4	2	1	iv					Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1	3	6	0.3333333333333333	0.1875	0.5	0.2727272727272727
12	9	1/2	1/2	4/4	2	1	V6/III					Eb	vi		V6/III	V		6		III			M	0	1	2, -1, -2		-2	2	3	8	0.2727272727272727	0.1875	0.75	0.2
13	10	0	0	4/4	2	1	III					Eb	vi		III	III							M	0	1	-3, 1, -2		-3	-3	3	6	0.3333333333333333	0.1875	0.5	0.2727272727272727
13	10	1/2	1/2	4/4	2	1	iv64					Eb	vi		iv64	iv		64					m	0	1	0, -1, -4		-1	0	3	3	0.5	0.1875	0.1875	0.5
13	10	3/4	3/4	4/4	2	1	ii6					Eb	vi		ii6	ii		6					m	0	1	-1, 3, 2		2	-1	2	2	0.5	0.125	0.125	0.5
13	10	7/8	7/8	4/4	2	1	ii					Eb	vi		ii	ii							m	0	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	11	0	0	4/4	2	1	#viio7					Eb	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5	2	5	0.2857142857142857	0.125	0.375	0.25
14	11	1/4	1/4	4/4	2	1	i6					Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3	2	2	0.5	0.125	0.125	0.5
14	11	3/8	3/8	4/4	2	1	i					Eb	vi		i	i							m	0	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	11	1/2	1/2	4/4	2	1	VI					Eb	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	11	5/8	5/8	4/4	2	1	ii%65					Eb	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1	0	4	0.0	0.0	0.25	0.0
14	11	3/4	3/4	4/4	2	1	V					Eb	vi		V	V							M	0	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
15	12	0	0	4/4	2	1	i|PAC}					Eb	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0	6	7	0.46153846153846156	0.4375	0.6875	0.3888888888888889
15	12	3/4	3/4	4/4	2	1	I.V6/V					Eb	I		V6/V	V		6		V			M	0	0	3, 0, -1		-1	3	3	3	0.5	0.25	0.25	0.5
16	13	0	0	4/4	2	1	V2/V					Eb	I		V2/V	V		2		V			Mm7	0	0	-3, -1, 3, 0		-1	-3	2	8	0.2	0.125	0.75	0.14285714285714285
16	13	1/2	1/2	4/4	2	1	I6/V					Eb	I		I6/V	I		6		V			M	0	0	2, -1, -2		-2	2	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
16	13	7/8	7/8	4/4	2	1	viio/V					Eb	I		viio/V	vii	o			V			o	0	0	3, 0, -3		3	3	1	3	0.25	0.0625	0.1875	0.25
17	14	0	0	4/4	2	1	I/V					Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
17	14	1/8	1/8	4/4	2	1	V2					Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	14	1/4	1/4	4/4	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.25	0.0
17	14	3/8	3/8	4/4	2	1	V7					Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.25	0.0
17	14	1/2	1/2	4/4	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
17	14	5/8	5/8	4/4	2	1	V2/IV					Eb	I		V2/IV	V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3	-5	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	14	3/4	3/4	4/4	2	1	IV6					Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	2	4	0.3333333333333333	0.125	0.375	0.25
18	15	0	0	4/4	2	1	IV(9b4)					Eb	I		IV(9b4)	IV			9b4				M	0	0	-4, -5, -3	-2	-4	-4	0	3	0.0	0.0	0.25	0.0
18	15	1/8	1/8	4/4	2	1	ii6					Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.25	0.0
18	15	1/4	1/4	4/4	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.125	0.375	0.25
18	15	1/2	1/2	4/4	2	1	viio					Eb	I		viio	vii	o						o	0	0	2, -1, -4		2	2	0	3	0.0	0.0	0.25	0.0
18	15	5/8	5/8	4/4	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
18	15	3/4	3/4	4/4	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	15	7/8	7/8	4/4	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	16	0	0	4/4	2	1	V(64)					Eb	I		V(64)	V			64				M	0	0	-2, -3, 1		-2	-2	0	3	0.0	0.0	0.3125	0.0
19	16	1/8	1/8	4/4	2	1	V|HC}					Eb	I		V	V					HC	}	M	0	0	-2, 2, -1		-2	-2	1	1	0.5	0.0625	0.125	0.3333333333333333
19	16	1/4	1/4	4/4	2	1	V43					Eb	I		V43	V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	1	3	0.25	0.0625	0.1875	0.25
19	16	1/2	1/2	4/4	2	1	I{					Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	7	8	0.4666666666666667	0.4375	0.875	0.3333333333333333
20	17	3/8	3/8	4/4	2	1	viio6					Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	17	1/2	1/2	4/4	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	3	6	0.3333333333333333	0.1875	0.5625	0.25
20	17	7/8	7/8	4/4	2	1	V65/IV					Eb	I		V65/IV	V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	0	3	0.0	0.0	0.25	0.0
21	18	0	0	4/4	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
21	18	3/8	3/8	4/4	2	1	V7/IV					Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.25	0.0
21	18	1/2	1/2	4/4	2	1	ii6	1.0887	5.01352	/		Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.0625	0.4375	0.125
21	18	3/4	3/4	4/4	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	2	4	0.3333333333333333	0.125	0.375	0.25
22	19	0	0	4/4	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
22	19	1/2	1/2	4/4	2	1	iii					Eb	I		iii	iii							m	0	0	1, -2, 2		1	1	3	8	0.2727272727272727	0.1875	0.6875	0.21428571428571427
23	20	0	0	4/4	2	1	vi					Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	3	6	0.3333333333333333	0.1875	0.5625	0.25
23	20	1/2	1/2	4/4	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	3	8	0.2727272727272727	0.1875	0.6875	0.21428571428571427
24	21	0	0	4/4	2	1	ii7					Eb	I		ii7	ii		7					mm7	0	0	-1, -4, 0, -3		-1	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
24	21	1/4	1/4	4/4	2	1	viio					Eb	I		viio	vii	o						o	0	0	2, -1, -4		2	2	2	4	0.3333333333333333	0.125	0.375	0.25
24	21	1/2	1/2	4/4	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
24	21	5/8	5/8	4/4	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	5	0.2857142857142857	0.125	0.375	0.25
24	21	7/8	7/8	4/4	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
25	22	0	0	4/4	2	1	I|PAC}					Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
