mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	14	1/2	1/2	2/2	2	1	V65/vi						G	I		V65/vi	V		65		vi			Mm7	0	0	9, 6, 3, 5		5	9	0	7	0.0	0.0	1.0	0.0
17	15	0	0	2/2	2	1	i/vi						G	I		i/vi	i				vi			m	0	0	4, 1, 5		4	4	1	6	0.14285714285714285	0.125	0.875	0.125
17	15	1/2	1/2	2/2	2	1	V65(b9)/VII/vi	-8.49883	4.30452	/		#viio7/VII/vi	G	I		V65(b9)/VII/vi	V		65	b9	VII/vi			Mm7	0	0	7, 4, 1, 3	-2	3	7	0	7	0.0	0.0	1.0	0.0
18	16	0	0	2/2	2	1	#viio7/vi						G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	9, 6, 3, 0		9	9	0	7	0.0	0.0	1.0	0.0
18	16	1/2	1/2	2/2	2	1	V7(b9)/iv/vi						G	I		V7(b9)/iv/vi	V		7	b9	iv/vi			Mm7	0	0	4, 8, 5, 2	-8	4	4	2	5	0.2857142857142857	0.25	0.75	0.25
19	17	0	0	2/2	2	1	iv6/vi						G	I		iv6/vi	iv		6		vi			m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.5	0.0
19	17	1/4	1/4	2/2	2	1	iio6/vi						G	I		iio6/vi	ii	o	6		vi			o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.5	0.0
19	17	1/2	1/2	2/2	2	1	V/vi						G	I		V/vi	V				vi			M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	1.0	0.0
20	18	0	0	2/2	2	1	i/vi|PAC}						G	I		i/vi	i				vi	PAC	}	m	0	0	4, 1, 5		4	4	0	8	0.0	0.0	1.75	0.0
21	19	0	0	2/2	2	1	vi						G	I		vi	vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.125	0.75	0.14285714285714285
21	19	1/2	1/2	2/2	2	1	IV6						G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
21	19	3/4	3/4	2/2	2	1	IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
22	20	0	0	2/2	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	10	0.0	0.0	1.5	0.0
22	20	3/4	3/4	2/2	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
23	21	0	0	2/2	2	1	IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
23	21	1/4	1/4	2/2	2	1	VI/ii						G	I		VI/ii	VI				ii			M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
23	21	1/2	1/2	2/2	2	1	iio/ii						G	I		iio/ii	ii	o			ii			o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	0.5	0.0
23	21	3/4	3/4	2/2	2	1	V/ii						G	I		V/ii	V				ii			M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
24	22	0	0	2/2	2	1	ii}						G	I		ii	ii						}	m	0	0	3, 0, 4		3	3	2	5	0.2857142857142857	0.25	0.75	0.25
24	22	1/2	1/2	2/2	2	1	viio						G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.5	0.0
24	22	3/4	3/4	2/2	2	1	V{						G	I		V	V						{	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
25	23	0	0	2/2	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	1.0	0.0
25	23	1/2	1/2	2/2	2	1	vi6						G	I		vi6	vi		6					m	0	0	1, 5, 4		4	1	0	7	0.0	0.0	1.0	0.0
26	24	0	0	2/2	2	1	ii						G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
26	24	1/2	1/2	2/2	2	1	viio6						G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	7	0.0	0.0	1.0	0.0
27	25	0	0	2/2	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	14	0.0	0.0	2.0	0.0
28	26	0	0	2/2	2	1	V						G	I		V	V							M	0	0	2, 6, 3		2	2	4	4	0.5	0.5	0.5	0.5
28	26	1/2	1/2	2/2	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.5	0.0
28	26	3/4	3/4	2/2	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
29	27	0	0	2/2	2	1	IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
29	27	1/4	1/4	2/2	2	1	viio						G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	0.5	0.0
29	27	1/2	1/2	2/2	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.5	0.0
29	27	3/4	3/4	2/2	2	1	vi6						G	I		vi6	vi		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.5	0.0
30	28	0	0	2/2	2	1	ii						G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.5	0.0
30	28	1/4	1/4	2/2	2	1	V						G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
30	28	1/2	1/2	2/2	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
30	28	3/4	3/4	2/2	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
31	29	0	0	2/2	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	1.0	0.0
31	29	1/2	1/2	2/2	2	1	V(64)						G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.5	0.0
31	29	3/4	3/4	2/2	2	1	V						G	I		V	V							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
32	30	0	0	2/2	2	1	I|PAC}				1		G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.5	0.0
33	30	0	0	2/2	2	1	I|PAC}				2		G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.5	0.0
