mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	b.i[i{				b	i	i	i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	3	0.0	0.0	1.5	0.0
1	1	1/4	1/4	2/2	2	1	#viio6				b	i	i	#viio6	#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	1/2	1/2	2/2	2	1	i				b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	1	5	0.16666666666666666	0.125	0.875	0.125
2	2	0	0	2/2	2	1	iv				b	i	i	iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.0	0.0
2	2	1/4	1/4	2/2	2	1	i]				b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	1/2	1/2	2/2	2	1	iio64				b	i		iio64	ii	o	64					o	1	1	1, 7, 4		7.0	1.0	0	3	0.0	0.0	1.0	0.0
2	2	3/4	3/4	2/2	2	1	VI				b	i		VI	VI							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
3	3	0	0	2/2	2	1	iio64				b	i		iio64	ii	o	64					o	1	1	1, 7, 4		7.0	1.0	0	3	0.0	0.0	1.0	0.0
3	3	1/4	1/4	2/2	2	1	V7				b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	3	0.25	0.125	0.375	0.25
3	3	1/2	1/2	2/2	2	1	i6				b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	1	3	0.25	0.125	0.875	0.125
3	3	3/4	3/4	2/2	2	1	V43				b	i		V43	V		43					Mm7	1	1	7, 4, 6, 10		6.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	0	0	2/2	2	1	i6				b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	3	0.0	0.0	1.0	0.0
4	4	1/4	1/4	2/2	2	1	iv				b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	1/2	1/2	2/2	2	1	V7				b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	3	0.25	0.125	0.625	0.16666666666666666
4	4	3/4	3/4	2/2	2	1	i[i				b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	2	5	0.2857142857142857	0.25	1.75	0.125
5	5	1/4	1/4	2/2	2	1	#viio6				b	i	i	#viio6	#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/2	1/2	2/2	2	1	i				b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	1	5	0.16666666666666666	0.125	0.875	0.125
6	6	0	0	2/2	2	1	iv				b	i	i	iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.25	0.0
6	6	1/4	1/4	2/2	2	1	i				b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
6	6	1/2	1/2	2/2	2	1	ii%2]				b	i	i	ii%2	ii	%	2					%7	1	1	5, 7, 4, 1		7.0	5.0	0	2	0.0	0.0	0.75	0.0
6	6	3/4	3/4	2/2	2	1	V7/III				b	i		V7/III	V		7		III			Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	3	0.25	0.125	0.375	0.25
7	7	0	0	2/2	2	1	I6(0)/III				b	i		I6(0)/III	I		6	0	III			M	1	1	6, 3, 2		2.0	6.0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
7	7	1/4	1/4	2/2	2	1	viio6/III				b	i		viio6/III	vii	o	6		III			o	1	1	4, 1, 7		7.0	4.0	0	3	0.0	0.0	0.75	0.0
7	7	1/2	1/2	2/2	2	1	I6/III				b	i		I6/III	I		6		III			M	1	1	6, 3, 2		2.0	6.0	1	3	0.25	0.125	0.875	0.125
7	7	3/4	3/4	2/2	2	1	IV/III				b	i		IV/III	IV				III			M	1	1	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
8	8	0	0	2/2	2	1	V7(4)/III				b	i		V7(4)/III	V		7	4	III			Mm7	1	1	3, 2, 4, 1		3.0	3.0	1	3	0.25	0.125	0.875	0.125
8	8	1/4	1/4	2/2	2	1	V/III				b	i		V/III	V				III			M	1	1	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
