mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	1/4	1/4	3/4	2	1	viio/VI						a	i		viio/VI	vii	o			VI			o	1	1	4, 1, -2		4.0	4.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
10	10	5/8	5/8	3/4	2	1	V7/VI						a	i		V7/VI	V		7		VI			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	3	0.0	0.0	0.25	0.0
11	11	0	0	3/4	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	3	3	0.5	0.25	0.25	0.5
11	11	1/4	1/4	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
11	11	5/8	5/8	3/4	2	1	ii%7						a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5.0	5.0	0	3	0.0	0.0	0.25	0.0
12	12	0	0	3/4	2	1	v						a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	1	5	0.16666666666666666	0.125	0.375	0.25
12	12	1/4	1/4	3/4	2	1	#viio/iv						a	i		#viio/iv	#vii	o			iv			o	1	1	7, 4, 1		7.0	7.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
12	12	5/8	5/8	3/4	2	1	V7/iv						a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	3	0.0	0.0	0.25	0.0
13	13	0	0	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	1	5	0.16666666666666666	0.125	0.375	0.25
13	13	1/4	1/4	3/4	2	1	viio/III						a	i		viio/III	vii	o			III			o	1	1	5, 2, -1		5.0	5.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
13	13	5/8	5/8	3/4	2	1	V7/III						a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.25	0.0
14	14	0	0	3/4	2	1	III}{						a	i		III	III						}{	M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	14	1/8	1/8	3/4	2	1	V/III						a	i		V/III	V				III			M	1	1	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	14	1/4	1/4	3/4	2	1	III						a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	14	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.25	0.0
14	14	1/2	1/2	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	4	0.0	0.0	0.25	0.0
14	14	5/8	5/8	3/4	2	1	#vio						a	i		#vio	#vi	o						o	1	1	6, 3, 0		6.0	6.0	0	4	0.0	0.0	0.25	0.0
15	15	0	0	3/4	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	6	0.0	0.0	0.5	0.0
15	15	1/4	1/4	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	6	0.0	0.0	0.5	0.0
15	15	1/2	1/2	3/4	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
16	16	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
16	16	1/8	1/8	3/4	2	1	V/iv						a	i		V/iv	V				iv			M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
16	16	1/4	1/4	3/4	2	1	#viio/iv						a	i		#viio/iv	#vii	o			iv			o	1	1	7, 4, 1		7.0	7.0	0	6	0.0	0.0	0.5	0.0
16	16	1/2	1/2	3/4	2	1	V65/iv						a	i		V65/iv	V		65		iv			Mm7	1	1	7, 4, 1, 3		3.0	7.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
17	17	0	0	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	1	6	0.14285714285714285	0.0625	0.4375	0.125
17	17	1/4	1/4	3/4	2	1	viio/V						a	i		viio/V	vii	o			V			o	1	1	9, 6, 3		9.0	9.0	0	6	0.0	0.0	0.5	0.0
17	17	1/2	1/2	3/4	2	1	V65/V						a	i		V65/V	V		65		V			Mm7	1	1	9, 6, 3, 5		5.0	9.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
18	18	0	0	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5	0.0
18	18	1/4	1/4	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	6	0.0	0.0	0.5	0.0
18	18	1/2	1/2	3/4	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
19	19	0	0	3/4	2	1	i}{						a	i		i	i						}{	m	1	1	3, 0, 4		3.0	3.0	3	9	0.25	0.1875	1.5	0.1111111111111111
19	19	1/2	1/2	3/4	2	1	V7/iv						a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.25	0.0
19	19	5/8	5/8	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.25	0.0
20	20	0	0	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	2	4	0.3333333333333333	0.125	0.375	0.25
20	20	1/4	1/4	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
20	20	1/2	1/2	3/4	2	1	V2					V43	a	i		V2	V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.25	0.0
20	20	5/8	5/8	3/4	2	1	i6					i	a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
21	21	0	0	3/4	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.25	0.0
21	21	1/8	1/8	3/4	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.25	0.0
21	21	1/4	1/4	3/4	2	1	#viio7						a	i		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8.0	8.0	0	3	0.0	0.0	0.25	0.0
21	21	3/8	3/8	3/4	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.25	0.0
21	21	1/2	1/2	3/4	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.25	0.0
21	21	5/8	5/8	3/4	2	1	VI64						a	i		VI64	VI		64					M	1	1	0, -1, 3		-1.0	0.0	0	3	0.0	0.0	0.25	0.0
22	22	0	0	3/4	2	1	V2						a	i		V2	V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	6	0.0	0.0	0.5	0.0
22	22	1/4	1/4	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	6	0.0	0.0	0.5	0.0
22	22	1/2	1/2	3/4	2	1	V43						a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4.0	5.0	0	6	0.0	0.0	0.5	0.0
23	23	0	0	3/4	2	1	i|IAC}{						a	i		i	i					IAC	}{	m	1	1	3, 0, 4		3.0	3.0	6	8	0.42857142857142855	0.375	1.0625	0.2608695652173913
23	23	1/2	1/2	3/4	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	1	7	0.125	0.0625	0.4375	0.125
24	24	0	0	3/4	2	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1.0	1.0	6	8	0.42857142857142855	0.375	1.0625	0.2608695652173913
24	24	1/2	1/2	3/4	2	1	V7/VI						a	i		V7/VI	V		7		VI			Mm7	1	1	0, 4, 1, -2		0.0	0.0	1	7	0.125	0.0625	0.4375	0.125
25	25	0	0	3/4	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
25	25	1/4	1/4	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.375	0.25
25	25	1/2	1/2	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	4	0.0	0.0	0.25	0.0
25	25	5/8	5/8	3/4	2	1	#vio						a	i		#vio	#vi	o						o	1	1	6, 3, 0		6.0	6.0	0	4	0.0	0.0	0.25	0.0
26	26	0	0	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	1	4	0.2	0.0625	0.4375	0.125
26	26	1/4	1/4	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.125	0.0
26	26	3/8	3/8	3/4	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.25	0.0
26	26	1/2	1/2	3/4	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
27	27	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	5	0.2857142857142857	0.125	0.5	0.2
27	27	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.25	0.0
27	27	1/2	1/2	3/4	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.25	0.0
27	27	5/8	5/8	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
28	28	0	0	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	6	0.14285714285714285	0.0625	0.5625	0.1
28	28	3/8	3/8	3/4	2	1	V7(9)						a	i		V7(9)	V		7	9				Mm7	1	1	4, 8, 5, 2	-1	4.0	4.0	0	3	0.0	0.0	0.25	0.0
28	28	1/2	1/2	3/4	2	1	#vi%7						a	i		#vi%7	#vi	%	7					%7	1	1	6, 3, 0, 4		6.0	6.0	0	3	0.0	0.0	0.25	0.0
28	28	5/8	5/8	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	3	0.0	0.0	0.25	0.0
29	29	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
29	29	3/16	3/16	3/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.125	0.0
29	29	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
29	29	3/8	3/8	3/4	2	1	iv6					iv	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.25	0.0
29	29	1/2	1/2	3/4	2	1	i64					i6	a	i		i64	i		64					m	1	1	4, 3, 0		3.0	4.0	0	3	0.0	0.0	0.25	0.0
29	29	5/8	5/8	3/4	2	1	iio6	0	-9		/	iio	a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	3	0.0	0.0	0.25	0.0
30	30	0	0	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
30	30	3/16	3/16	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	2	0.0	0.0	0.125	0.0
30	30	1/4	1/4	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.25	0.0
30	30	3/8	3/8	3/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	3	0.0	0.0	0.25	0.0
30	30	1/2	1/2	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.25	0.0
30	30	5/8	5/8	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	3	0.0	0.0	0.25	0.0
31	31	0	0	3/4	2	1	i}{						a	i		i	i						}{	m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.4375	0.0
31	31	3/16	3/16	3/4	2	1	#viio(+2)						a	i		#viio(+2)	#vii	o		+2				o	1	1	8, 5, 2	3	8.0	8.0	0	2	0.0	0.0	0.125	0.0
31	31	1/4	1/4	3/4	2	1	V[i						a	i	V	i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
31	31	3/8	3/8	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
31	31	1/2	1/2	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	5	0.0	0.0	0.375	0.0
31	31	5/8	5/8	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
32	32	0	0	3/4	2	1	#viio7]						a	i	V	#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8.0	8.0	3	4	0.42857142857142855	0.5	0.25	0.6666666666666666
32	32	1/4	1/4	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	4	0.0	0.0	0.25	0.0
32	32	1/2	1/2	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
33	33	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.4375	0.0
33	33	3/16	3/16	3/4	2	1	#viio(+2)						a	i		#viio(+2)	#vii	o		+2				o	1	1	8, 5, 2	3	8.0	8.0	0	2	0.0	0.0	0.125	0.0
33	33	1/4	1/4	3/4	2	1	V[i						a	i	V	i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
33	33	3/8	3/8	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
33	33	1/2	1/2	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	5	0.0	0.0	0.375	0.0
33	33	5/8	5/8	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
34	34	0	0	3/4	2	1	#viio7]						a	i	V	#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8.0	8.0	3	4	0.42857142857142855	0.5	0.25	0.6666666666666666
34	34	1/4	1/4	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	4	0.0	0.0	0.25	0.0
34	34	1/2	1/2	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
35	35	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.4375	0.0
35	35	3/16	3/16	3/4	2	1	#viio(+2)						a	i		#viio(+2)	#vii	o		+2				o	1	1	8, 5, 2	3	8.0	8.0	0	2	0.0	0.0	0.125	0.0
35	35	1/4	1/4	3/4	2	1	V[i						a	i	V	i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
35	35	3/8	3/8	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	35	1/2	1/2	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	5	0.0	0.0	0.375	0.0
35	35	5/8	5/8	3/4	2	1	ii%65						a	i	V	ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5.0	2.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
36	36	0	0	3/4	2	1	V}{						a	i	V	V	V						}{	M	1	1	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
36	36	1/4	1/4	3/4	2	1	V(64)						a	i	V	V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
36	36	1/2	1/2	3/4	2	1	#viio64						a	i	V	#viio64	#vii	o	64					o	1	1	2, 8, 5		8.0	2.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
37	37	0	0	3/4	2	1	#vio64						a	i	V	#vio64	#vi	o	64					o	1	1	0, 6, 3		6.0	0.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
37	37	1/4	1/4	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
37	37	1/2	1/2	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
38	38	0	0	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
38	38	1/4	1/4	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
38	38	1/2	1/2	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
39	39	0	0	3/4	2	1	#vio6						a	i	V	#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
39	39	1/4	1/4	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
39	39	1/2	1/2	3/4	2	1	#vio6						a	i	V	#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
40	40	0	0	3/4	2	1	V6]						a	i	V	V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
40	40	1/4	1/4	3/4	2	1	iio					#viio6	a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	2	0.0	0.0	0.125	0.0
40	40	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
40	40	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
40	40	5/8	5/8	3/4	2	1	#vio6						a	i		#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.25	0.0
41	41	0	0	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	6	0.25	0.125	0.375	0.25
41	41	1/4	1/4	3/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	2	6	0.25	0.125	0.375	0.25
41	41	1/2	1/2	3/4	2	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	2	6	0.25	0.125	0.375	0.25
42	42	0	0	3/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	6	0.25	0.125	0.375	0.25
42	42	1/4	1/4	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	6	0.25	0.125	0.375	0.25
42	42	1/2	1/2	3/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
43	43	0	0	3/4	2	1	V[V7						a	i	V	V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.0625	0.375	0.14285714285714285
43	43	1/4	1/4	3/4	2	1	iio						a	i	V	iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	1	3	0.25	0.0625	0.1875	0.25
