mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	15/16	4/4	2	1	d.i{					d	i		i	i						{	m	1	1	2, -1, 3		2	2	1	6	0.14285714285714285	0.03125	1.09375	0.027777777777777776
2	1	1/8	1/8	4/4	2	1	i6					d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.03125	0.09375	0.25
2	1	1/4	1/4	4/4	2	1	i[i					d	i	i	i	i							m	1	1	2, -1, 3		2	2	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
2	1	1/2	1/2	4/4	2	1	V43					d	i	i	V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	3	5	0.375	0.625	0.375	0.625
2	1	3/4	3/4	4/4	2	1	ii2/iv				ii%2/iv	d	i	i	ii2/iv	ii		2		iv			mm7	1	1	1, 3, 0, 4		3	1	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
3	2	0	0	4/4	2	1	#viio7/iv					d	i	i	#viio7/iv	#vii	o	7		iv			o7	1	1	6, 3, 0, -3		6	6	2	5	0.2857142857142857	1.0625	0.5625	0.6538461538461539
3	2	1/4	1/4	4/4	2	1	V65/iv					d	i	i	V65/iv	V		65		iv			Mm7	1	1	6, 3, 0, 2		2	6	2	6	0.25	0.125	0.375	0.25
3	2	1/2	1/2	4/4	2	1	iv					d	i	i	iv	iv							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
3	2	3/4	3/4	4/4	2	1	iv6					d	i	i	iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	7	0.2222222222222222	0.125	1.125	0.1
4	3	0	0	4/4	2	1	#viio65					d	i	i	#viio65	#vii	o	65					o7	1	1	4, 1, -2, 7		7	4	3	6	0.3333333333333333	0.59375	0.65625	0.475
4	3	1/4	1/4	4/4	2	1	#viio7]					d	i	i	#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	1	5	0.16666666666666666	0.0625	0.4375	0.125
4	3	1/2	1/2	4/4	2	1	i}{					d	i		i	i						}{	m	1	1	2, -1, 3		2	2	3	5	0.375	0.125	0.375	0.25
4	3	3/4	3/4	4/4	2	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
4	3	7/8	7/8	4/4	2	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
5	4	0	0	4/4	2	1	V65/III					d	i		V65/III	V		65		III			Mm7	1	1	4, 1, -2, 0		0	4	2	9	0.18181818181818182	0.0625	0.6875	0.08333333333333333
5	4	1/4	1/4	4/4	2	1	V7/III					d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
5	4	1/2	1/2	4/4	2	1	III					d	i		III	III							M	1	1	-1, 3, 0		-1	-1	3	7	0.3	0.125	0.625	0.16666666666666666
5	4	3/4	3/4	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.25	0.2
5	4	7/8	7/8	4/4	2	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
6	5	0	0	4/4	2	1	iv65					d	i		iv65	iv		65					mm7	1	1	-2, 2, -1, 1		1	-2	2	9	0.18181818181818182	0.0625	0.6875	0.08333333333333333
6	5	1/4	1/4	4/4	2	1	iv7					d	i		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.5	0.0
6	5	3/8	3/8	4/4	2	1	ii%65					d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	3	0.0	0.0	0.25	0.0
6	5	1/2	1/2	4/4	2	1	V}{					d	i		V	V						}{	M	1	1	3, 7, 4		3	3	2	4	0.3333333333333333	0.125	0.5	0.2
6	5	3/4	3/4	4/4	2	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
7	6	0	0	4/4	2	1	viio7/V					d	i		viio7/V	vii	o	7		V			o7	1	1	8, 5, 2, -1		8	8	3	5	0.375	0.1875	0.4375	0.3
7	6	1/4	1/4	4/4	2	1	ii%65					d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	1	7	0.125	0.0625	0.8125	0.07142857142857142
7	6	1/2	1/2	4/4	2	1	V43					d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
7	6	3/4	3/4	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	3	5	0.375	0.1875	0.3125	0.375
8	7	0	0	4/4	2	1	i6}{					d	i		i6	i		6				}{	m	1	1	-1, 3, 2		2	-1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
8	7	1/4	1/4	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	1	6	0.14285714285714285	0.0625	0.5625	0.1
8	7	1/2	1/2	4/4	2	1	v.V6					d	v		V6	V		6					M	1	1	8, 5, 4		4	8	0	6	0.0	0.0	0.6875	0.0
8	7	5/8	5/8	4/4	2	1	#viio7					d	v		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	1	3	0.25	0.03125	0.15625	0.16666666666666666
8	7	3/4	3/4	4/4	2	1	iv7	0	-9	/		d	v		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	2	4	0.3333333333333333	0.0625	0.5	0.1111111111111111
8	7	15/16	15/16	4/4	2	1	#viio64	-1.45692	4.291	/		d	v		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.1875	0.0
9	8	0	0	4/4	2	1	V6/iv	0.1	3.5	/		d	v		V6/iv	V		6		iv			M	1	1	7, 4, 3		3	7	5	9	0.35714285714285715	0.3125	1.1875	0.20833333333333334
9	8	1/2	1/2	4/4	2	1	iv	-0.1	3.5	/		d	v		iv	iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.125	0.375	0.25
