mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	G.I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.125	1.375	0.08333333333333333
1	1	1/2	1/2	3/4	2	1	ii43				G	I		ii43	ii		43					mm7	0	0	4, 1, 3, 0		3	4	0	3	0.0	0.0	0.5	0.0
2	2	0	0	3/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.875	0.0
2	2	1/4	1/4	3/4	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0	1.125	0.0
2	2	1/2	1/2	3/4	2	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	1	0.5	0.125	0.125	0.5
3	3	0	0	3/4	2	1	viio6				G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	1	3	0.25	0.0	0.875	0.0
3	3	1/4	1/4	3/4	2	1	viio				G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.625	0.0
3	3	1/2	1/2	3/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.0625	0.6875	0.08333333333333333
4	4	0	0	3/4	2	1	V(4)				G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	1	3	0.25	0.125	1.375	0.08333333333333333
4	4	1/4	1/4	3/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.625	0.0
5	5	0	0	3/4	2	1	viio64				G	I		viio64	vii	o	64					o	0	0	0, 6, 3		6	0	1	3	0.25	0.125	1.375	0.08333333333333333
5	5	1/2	1/2	3/4	2	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	2	0.3333333333333333	0.0625	0.4375	0.125
6	6	0	0	3/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.625	0.0
6	6	1/4	1/4	3/4	2	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	1.125	0.0
6	6	1/2	1/2	3/4	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
7	7	0	0	3/4	2	1	V(4)				G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	3	0.0	0.0	1.25	0.0
7	7	1/4	1/4	3/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	2	2	0.5	0.1875	0.3125	0.375
7	7	1/2	1/2	3/4	2	1	V(6)				G	I		V(6)	V			6				M	0	0	2, 6, 5		2	2	0	2	0.0	0.0	0.4375	0.0
7	7	11/16	11/16	3/4	2	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.0625	0.0
8	8	0	0	3/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.125	0.0
8	8	1/4	1/4	3/4	2	1	I64				G	I		I64	I		64					M	0	0	2, 1, 5		1	2	1	1	0.5	0.125	0.25	0.3333333333333333
8	8	1/2	1/2	3/4	2	1	I\\				G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.75	0.0
9	9	1/4	1/4	3/4	2	1	ii6/V				G	I		ii6/V	ii		6		V			m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.375	0.0
9	9	1/2	1/2	3/4	2	1	IVM7/V				G	I		IVM7/V	IV	M	7		V			MM7	0	0	1, 5, 2, 6		1	1	0	2	0.0	0.0	0.4375	0.0
9	9	11/16	11/16	3/4	2	1	ii65/V				G	I		ii65/V	ii		65		V			mm7	0	0	1, 5, 2, 4		4	1	0	1	0.0	0.0	0.0625	0.0
10	10	0	0	3/4	2	1	V2/V				G	I		V2/V	V		2		V			Mm7	0	0	1, 3, 7, 4		3	1	0	4	0.0	0.0	0.75	0.0
10	10	1/4	1/4	3/4	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	1.375	0.0
11	11	0	0	3/4	2	1	ii(2)/V				G	I		ii(2)/V	ii			2	V			m	0	0	6, 1, 5		4	6	0	4	0.0	0.0	1.25	0.0
11	11	1/4	1/4	3/4	2	1	ii7/V				G	I		ii7/V	ii		7		V			mm7	0	0	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.25	0.0
11	11	3/8	3/8	3/4	2	1	IV64/V				G	I		IV64/V	IV		64		V			M	0	0	2, 1, 5		1	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	1/2	1/2	3/4	2	1	viio/V				G	I		viio/V	vii	o			V			o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.25	0.0
11	11	5/8	5/8	3/4	2	1	ii64/V				G	I		ii64/V	ii		64		V			m	0	0	5, 4, 1		4	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	12	0	0	3/4	2	1	V7/V				G	I		V7/V	V		7		V			Mm7	0	0	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
12	12	1/2	1/2	3/4	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.5	0.0
12	12	5/8	5/8	3/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
13	13	0	0	3/4	2	1	viio(2)/V				G	I		viio(2)/V	vii	o		2	V			o	0	0	2, 4, 1		7	2	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
13	13	1/4	1/4	3/4	2	1	viio/V				G	I		viio/V	vii	o			V			o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.875	0.0
13	13	1/2	1/2	3/4	2	1	V6/V				G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3	7	0	1	0.0	0.0	0.25	0.0
13	13	5/8	5/8	3/4	2	1	vi7/V				G	I		vi7/V	vi		7		V			mm7	0	0	5, 2, 6, 3		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	14	0	0	3/4	2	1	V7/V				G	I		V7/V	V		7		V			Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.625	0.0
