mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	3/8	2	1	E.I[I6{				E	I	I	I6	I		6				{	M	0	0	8, 5, 4		4	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
2	1	0	0	3/8	2	1	I64				E	I	I	I64	I		64					M	0	0	5, 4, 8		4	5	0	3	0.0	0.0	0.625	0.0
2	1	1/8	1/8	3/8	2	1	IV				E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	1	1/4	1/4	3/8	2	1	I6				E	I	I	I6	I		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	0	0	3/8	2	1	viio64				E	I	I	viio64	vii	o	64					o	0	0	3, 9, 6		9	3	1	3	0.25	0.375	0.25	0.6
3	2	1/8	1/8	3/8	2	1	I6				E	I	I	I6	I		6					M	0	0	8, 5, 4		4	8	2	4	0.3333333333333333	0.125	0.375	0.25
4	3	0	0	3/8	2	1	IV				E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.5	0.0
4	3	1/8	1/8	3/8	2	1	I6]				E	I	I	I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
4	3	1/4	1/4	3/8	2	1	viio				E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.375	0.0
5	4	0	0	3/8	2	1	I[I|IAC}				E	I	I	I	I					IAC	}	M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
5	4	1/4	1/4	3/8	2	1	I6{				E	I	I	I6	I		6				{	M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	5	0	0	3/8	2	1	I64				E	I	I	I64	I		64					M	0	0	5, 4, 8		4	5	0	3	0.0	0.0	0.625	0.0
6	5	1/8	1/8	3/8	2	1	IV				E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	5	1/4	1/4	3/8	2	1	I6				E	I	I	I6	I		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
7	6	0	0	3/8	2	1	viio64				E	I	I	viio64	vii	o	64					o	0	0	3, 9, 6		9	3	1	3	0.25	0.375	0.25	0.6
7	6	1/8	1/8	3/8	2	1	I6]				E	I	I	I6	I		6					M	0	0	8, 5, 4		4	8	2	4	0.3333333333333333	0.125	0.375	0.25
8	7	0	0	3/8	2	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
8	7	1/8	1/8	3/8	2	1	V(64)				E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.375	0.0
8	7	1/4	1/4	3/8	2	1	V7				E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.375	0.0
9	8	0	0	3/8	2	1	I|IAC}				E	I		I	I					IAC	}	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.625	0.0
9	8	1/8	1/8	3/8	2	1	I64				E	I		I64	I		64					M	0	0	5, 4, 8		4	5	0	1	0.0	0.0	0.125	0.0
10	8	0	1/4	3/8	2	1	I{				E	I		I	I						{	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
11	9	0	0	3/8	2	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.625	0.0
11	9	1/8	1/8	3/8	2	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	9	1/4	1/4	3/8	2	1	V64				E	I		V64	V		64					M	0	0	6, 5, 9		5	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	10	0	0	3/8	2	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.3125	0.0
12	10	1/16	1/16	3/8	2	1	ii43/V				E	I		ii43/V	ii		43		V			mm7	0	0	8, 5, 7, 4		7	8	0	1	0.0	0.0	0.0625	0.0
12	10	1/8	1/8	3/8	2	1	V6/V				E	I		V6/V	V		6		V			M	0	0	10, 7, 6		6	10	0	3	0.0	0.0	0.5	0.0
12	10	1/4	1/4	3/8	2	1	V7/V				E	I		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
13	11	0	0	3/8	2	1	I/V				E	I		I/V	I				V			M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.625	0.0
13	11	1/8	1/8	3/8	2	1	viio(+2)/V				E	I		viio(+2)/V	vii	o		+2	V			o	0	0	10, 7, 4	5	10	10	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	11	1/4	1/4	3/8	2	1	IV6/V				E	I		IV6/V	IV		6		V			M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	12	0	0	3/8	2	1	V/V|HC}{				E	I		V/V	V				V	HC	}{	M	0	0	6, 10, 7		6	6	4	9	0.3076923076923077	0.25	1.25	0.16666666666666666
15	13	1/8	1/8	3/8	2	1	V7(^2)/V				E	I		V7(^2)/V	V		7	^2	V			Mm7	0	0	6, 8, 7, 4		6	6	0	3	0.0	0.0	0.25	0.0
15	13	1/4	1/4	3/8	2	1	vii%43/V	0	-9	/	E	I		vii%43/V	vii	%	43		V			%7	0	0	4, 8, 10, 7		10	4	0	3	0.0	0.0	0.375	0.0
16	14	0	0	3/8	2	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.625	0.0
16	14	1/8	1/8	3/8	2	1	IV6/V				E	I		IV6/V	IV		6		V			M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.125	0.0
16	14	3/16	3/16	3/8	2	1	V64				E	I		V64	V		64					M	0	0	6, 5, 9		5	6	0	2	0.0	0.0	0.125	0.0
16	14	1/4	1/4	3/8	2	1	ii65/V				E	I		ii65/V	ii		65		V			mm7	0	0	4, 8, 5, 7		7	4	0	2	0.0	0.0	0.125	0.0
16	14	5/16	5/16	3/8	2	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.125	0.0
17	15	0	0	3/8	2	1	ii7/V				E	I		ii7/V	ii		7		V			mm7	0	0	7, 4, 8, 5		7	7	0	3	0.0	0.0	0.25	0.0
17	15	1/16	1/16	3/8	2	1	V				E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.125	0.0
17	15	1/8	1/8	3/8	2	1	V/V				E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	1	4	0.2	0.0625	0.6875	0.08333333333333333
18	16	0	0	3/8	2	1	I/V|PAC}				E	I		I/V	I				V	PAC	}	M	0	0	5, 9, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
18	16	1/4	1/4	3/8	2	1	V6{				E	I		V6	V		6				{	M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
19	17	0	0	3/8	2	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
19	17	1/4	1/4	3/8	2	1	ii7				E	I		ii7	ii		7					mm7	0	0	6, 3, 7, 4		6	6	0	3	0.0	0.0	0.25	0.0
20	18	0	0	3/8	2	1	V65/IV				E	I		V65/IV	V		65		IV			Mm7	0	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.625	0.0
20	18	1/8	1/8	3/8	2	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
20	18	1/4	1/4	3/8	2	1	V(+4)				E	I		V(+4)	V			+4				M	0	0	5, 9, 6	4	5	5	0	2	0.0	0.0	0.25	0.0
21	19	0	0	3/8	2	1	vi				E	I		vi	vi							m	0	0	7, 4, 8		7	7	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
21	19	1/4	1/4	3/8	2	1	viio6/V				E	I		viio6/V	vii	o	6		V			o	0	0	7, 4, 10		10	7	1	2	0.3333333333333333	0.0625	0.1875	0.25
22	20	0	0	3/8	2	1	V65				E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.5	0.0
22	20	1/8	1/8	3/8	2	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
22	20	1/4	1/4	3/8	2	1	ii6				E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.375	0.0
23	21	0	0	3/8	2	1	V[V7				E	I	V	V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	0.625	0.0
23	21	1/8	1/8	3/8	2	1	I				E	I	V	I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
23	21	1/4	1/4	3/8	2	1	IV6				E	I	V	IV6	IV		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.25	0.0
24	22	0	0	3/8	2	1	vii%7]				E	I	V	vii%7	vii	%	7					%7	0	0	9, 6, 3, 7		9	9	1	3	0.25	0.125	0.25	0.3333333333333333
24	22	1/8	1/8	3/8	2	1	vi7				E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	4	0.0	0.0	0.375	0.0
24	22	1/4	1/4	3/8	2	1	viio				E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	4	0.0	0.0	0.375	0.0
25	23	0	0	3/8	2	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
25	23	1/8	1/8	3/8	2	1	ii6				E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.375	0.0
25	23	1/4	1/4	3/8	2	1	V				E	I		V	V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
26	24	0	0	3/8	2	1	I|PAC}				E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
