mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	E.V{		E	I		V	V						{	M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
2	1	0	0	6/8	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
2	1	5/8	5/8	6/8	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
3	2	0	0	6/8	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	1.25	0.0
3	2	5/8	5/8	6/8	2	1	viio6		E	I		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	2	0.0	0.0	0.25	0.0
4	3	0	0	6/8	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	2	4	0.3333333333333333	0.125	0.5	0.2
4	3	3/8	3/8	6/8	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.1875	0.4375	0.3
5	4	0	0	6/8	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	2	6	0.25	0.125	0.625	0.16666666666666666
5	4	3/8	3/8	6/8	2	1	V7		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
6	5	0	0	6/8	2	1	V65		E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	5	10	0.3333333333333333	0.375	1.125	0.25
7	6	0	0	6/8	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	5	10	0.3333333333333333	0.3125	0.9375	0.25
7	6	5/8	5/8	6/8	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	7	0	0	6/8	2	1	V2	viio64	E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	2	0.0	0.0	0.25	0.0
8	7	1/8	1/8	6/8	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	7	1/4	1/4	6/8	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
8	7	3/8	3/8	6/8	2	1	V(4)		E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	0.5	0.0
8	7	5/8	5/8	6/8	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
9	8	0	0	6/8	2	1	I|PAC}		E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	1.25	0.0
9	8	5/8	5/8	6/8	2	1	vi{		E	I		vi	vi						{	m	0	0	7, 4, 8		7	7	0	2	0.0	0.0	0.25	0.0
10	9	0	0	6/8	2	1	ii		E	I		ii	ii							m	0	0	6, 3, 7		6	6	3	4	0.42857142857142855	0.1875	0.4375	0.3
10	9	3/8	3/8	6/8	2	1	V/vi		E	I		V/vi	V				vi			M	0	0	8, 12, 9		8	8	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
11	10	0	0	6/8	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7	7	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
11	10	3/8	3/8	6/8	2	1	V/V		E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
12	11	0	0	6/8	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
12	11	3/8	3/8	6/8	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
12	11	1/2	1/2	6/8	2	1	ii/V		E	I		ii/V	ii				V			m	0	0	7, 4, 8		7	7	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	11	5/8	5/8	6/8	2	1	ii6/V		E	I		ii6/V	ii		6		V			m	0	0	4, 8, 7		7	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	12	0	0	6/8	2	1	V.V		E	V		V	V							M	0	0	6, 10, 7		6	6	4	8	0.3333333333333333	0.25	0.75	0.25
13	12	1/2	1/2	6/8	2	1	V2		E	V		V2	V		2					Mm7	0	0	4, 6, 10, 7		6	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	12	5/8	5/8	6/8	2	1	I6		E	V		I6	I		6					M	0	0	9, 6, 5		5	9	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	13	0	0	6/8	2	1	ii		E	V		ii	ii							m	0	0	7, 4, 8		7	7	3	6	0.3333333333333333	0.1875	0.5625	0.25
14	13	3/8	3/8	6/8	2	1	ii		E	V		ii	ii							m	0	0	7, 4, 8		7	7	1	2	0.3333333333333333	0.0625	0.1875	0.25
