mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	g.i[i{				g	i	i	i	i						{	m	1	1	1, -2, 2		1	1	2	6	0.25	0.25	1.75	0.125
1	1	1/4	1/4	3/4	2	1	iio64				g	i	i	iio64	ii	o	64					o	1	1	-3, 3, 0		3	-3	2	8	0.2	0.8125	2.6875	0.23214285714285715
2	2	1/4	1/4	3/4	2	1	#viio2				g	i	i	#viio2	#vii	o	2					o7	1	1	-3, 6, 3, 0		6	-3	1	4	0.2	0.0625	1.4375	0.041666666666666664
3	3	0	0	3/4	2	1	iio64				g	i	i	iio64	ii	o	64					o	1	1	-3, 3, 0		3	-3	1	5	0.16666666666666666	0.75	1.0	0.42857142857142855
3	3	1/4	1/4	3/4	2	1	#viio43				g	i	i	#viio43	#vii	o	43					o7	1	1	0, -3, 6, 3		6	0	0	4	0.0	0.0	1.75	0.0
3	3	1/2	1/2	3/4	2	1	V2				g	i	i	V2	V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	2	0.0	0.0	0.25	0.0
4	4	0	0	3/4	2	1	i|IAC}				g	i	i	i	i					IAC	}	m	1	1	1, -2, 2		1	1	3	10	0.23076923076923078	0.25	4.5	0.05263157894736842
5	5	1/4	1/4	3/4	2	1	V7/iv				g	i	i	V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	0	5	0.0	0.0	2.0	0.0
6	6	0	0	3/4	2	1	IV				g	i	i	IV	IV							M	1	1	0, 4, 1		0	0	2	6	0.25	0.1875	1.5625	0.10714285714285714
6	6	1/4	1/4	3/4	2	1	ii%43				g	i	i	ii%43	ii	%	43					%7	1	1	-3, 1, 3, 0		3	-3	0	5	0.0	0.0	2.0	0.0
7	7	0	0	3/4	2	1	#viio2				g	i	i	#viio2	#vii	o	2					o7	1	1	-3, 6, 3, 0		6	-3	3	5	0.375	0.875	0.875	0.5
7	7	1/4	1/4	3/4	2	1	viio43/V]				g	i	i	viio43/V	vii	o	43		V			o7	1	1	1, -2, 7, 4		7	1	1	5	0.16666666666666666	0.0625	1.9375	0.03125
8	8	0	0	3/4	2	1	V}				g	i		V	V						}	M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
8	8	1/8	1/8	3/4	2	1	V(#9#7)				g	i		V(#9#7)	V			#9#7				M	1	1	2, 6, 3	4, 7	2	2	0	2	0.0	0.0	0.25	0.0
