mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
6	5	7/8	7/8	2/2	2	1	viio/V	-2	-5	/		Eb	I		viio/V	vii	o			V			o	0	0	3, 0, -3		3	3	0	2	0.0	0.0	0.25	0.0
7	6	0	0	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.625	0.0
7	6	1/4	1/4	2/2	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.375	0.0
7	6	1/2	1/2	2/2	2	1	vii%7					Eb	I		vii%7	vii	%	7					%7	0	0	2, -1, -4, 0		2	2	0	3	0.0	0.0	0.5	0.0
7	6	3/4	3/4	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
8	7	0	0	2/2	2	1	vii%43/V					Eb	I		vii%43/V	vii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3	0	3	0.0	0.0	0.5	0.0
8	7	1/4	1/4	2/2	2	1	V6					Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
8	7	3/8	3/8	2/2	2	1	IV/V					Eb	I		IV/V	IV				V			M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.25	0.0
8	7	1/2	1/2	2/2	2	1	V(64)/V					Eb	I		V(64)/V	V			64	V			M	0	0	-1, -2, 2		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	3/4	3/4	2/2	2	1	V/V					Eb	I		V/V	V				V			M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
9	8	0	0	2/2	2	1	V				1	Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.625	0.0
9	8	1/8	1/8	2/2	2	1	V2				1	Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	1	0.0	0.0	0.125	0.0
9	8	1/4	1/4	2/2	2	1	V64				1	Eb	I		V64	V		64					M	0	0	-1, -2, 2		-2	-1	1	1	0.5	0.125	0.125	0.5
9	8	1/2	1/2	2/2	2	1	I				1	Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.5	0.0
9	8	3/4	3/4	2/2	2	1	IV				1	Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.25	0.0
10	8	0	0	2/2	2	1	V\\				2	Eb	I		V	V						\\	M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	1.0	0.0
11	8	0	1/2	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
11	8	1/4	3/4	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
12	9	0	0	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
12	9	1/4	1/4	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.0	0.0
12	9	3/4	3/4	2/2	2	1	V65					Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	3	0.0	0.0	0.375	0.0
13	10	0	0	2/2	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
13	10	1/4	1/4	2/2	2	1	vi					Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	0	2	0.0	0.0	0.25	0.0
13	10	1/2	1/2	2/2	2	1	IV(74)					Eb	I		IV(74)	IV			74				M	0	0	-4, 2, -3	1	-4	-4	0	3	0.0	0.0	0.75	0.0
13	10	3/4	3/4	2/2	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.25	0.0
14	11	0	0	2/2	2	1	ii6					Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.5	0.0
14	11	1/4	1/4	2/2	2	1	#viio2/vi					Eb	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-4, 5, 2, -1		5	-4	0	3	0.0	0.0	0.5	0.0
14	11	1/2	1/2	2/2	2	1	iv64(#7)					Eb	I		iv64(#7)	iv		64	#7				m	0	0	-3, 8, -7		-4	-3	2	1	0.6666666666666666	0.375	0.125	0.75
14	11	3/4	3/4	2/2	2	1	#viio/iii	0	-8	/		Eb	I		#viio/iii	#vii	o			iii			o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.5	0.0
15	12	0	0	2/2	2	1	V/vi					Eb	I		V/vi	V				vi			M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
15	12	1/4	1/4	2/2	2	1	V2/vi					Eb	I		V2/vi	V		2		vi			Mm7	0	0	-1, 1, 5, 2		1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
15	12	1/2	1/2	2/2	2	1	vi6					Eb	I		vi6	vi		6					m	0	0	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.125	0.375	0.25
15	12	3/4	3/4	2/2	2	1	vi					Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.5	0.0
16	13	0	0	2/2	2	1	iv6/ii					Eb	I		iv6/ii	iv		6		ii			m	0	0	-5, -1, -2		-2	-5	0	3	0.0	0.0	0.625	0.0
16	13	1/4	1/4	2/2	2	1	V43/ii					Eb	I		V43/ii	V		43		ii			Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
16	13	1/2	1/2	2/2	2	1	#viio7/ii					Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	4, 1, -2, -5		4	4	0	3	0.0	0.0	0.5	0.0
16	13	3/4	3/4	2/2	2	1	V7/ii					Eb	I		V7/ii	V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
17	14	0	0	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	1	3	0.25	0.125	0.625	0.16666666666666666
17	14	3/8	3/8	2/2	2	1	V/ii					Eb	I		V/ii	V				ii			M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
17	14	1/2	1/2	2/2	2	1	ii6					Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.5	0.0
17	14	3/4	3/4	2/2	2	1	V2/vi					Eb	I		V2/vi	V		2		vi			Mm7	0	0	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
18	15	0	0	2/2	2	1	vi6					Eb	I		vi6	vi		6					m	0	0	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.125	0.375	0.25
18	15	1/4	1/4	2/2	2	1	vi					Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.5	0.0
18	15	1/2	1/2	2/2	2	1	V(64)/vi					Eb	I		V(64)/vi	V			64	vi			M	0	0	1, 0, -3		1	1	0	3	0.0	0.0	0.5	0.0
18	15	3/4	3/4	2/2	2	1	V/vi					Eb	I		V/vi	V				vi			M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
19	16	0	0	2/2	2	1	vi					Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
19	16	1/4	1/4	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
19	16	1/2	1/2	2/2	2	1	V6/ii					Eb	I		V6/ii	V		6		ii			M	0	0	4, 1, 0		0	4	1	2	0.3333333333333333	0.125	0.375	0.25
19	16	3/4	3/4	2/2	2	1	V7/ii					Eb	I		V7/ii	V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
20	17	0	0	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	2	2	0.5	0.25	0.25	0.5
20	17	1/4	1/4	2/2	2	1	viio6					Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	4	0.0	0.0	0.5	0.0
20	17	1/2	1/2	2/2	2	1	V6					Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	1	2	0.3333333333333333	0.125	0.375	0.25
20	17	3/4	3/4	2/2	2	1	V7					Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.5	0.0
21	18	0	0	2/2	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.25	0.25	0.5
21	18	1/4	1/4	2/2	2	1	vi6					Eb	I		vi6	vi		6					m	0	0	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
21	18	1/2	1/2	2/2	2	1	IVM65					Eb	I		IVM65	IV	M	65					MM7	0	0	0, -3, 1, -4		-4	0	0	4	0.0	0.0	0.5	0.0
21	18	3/4	3/4	2/2	2	1	viio6					Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	4	0.0	0.0	0.5	0.0
22	19	0	0	2/2	2	1	iii65					Eb	I		iii65	iii		65					mm7	0	0	-2, 2, -1, 1		1	-2	0	4	0.0	0.0	0.5	0.0
22	19	1/4	1/4	2/2	2	1	vi6					Eb	I		vi6	vi		6					m	0	0	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
22	19	1/2	1/2	2/2	2	1	ii65					Eb	I		ii65	ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
22	19	3/4	3/4	2/2	2	1	ii6/IV					Eb	I		ii6/IV	ii		6		IV			m	0	0	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.5	0.0
23	20	0	0	2/2	2	1	V43/IV					Eb	I		V43/IV	V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	1	3	0.25	0.125	1.125	0.1
23	20	1/4	1/4	2/2	2	1	V7/IV					Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	2	0.0	0.0	0.25	0.0
23	20	1/2	1/2	2/2	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.125	0.375	0.25
23	20	3/4	3/4	2/2	2	1	ii					Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
24	21	0	0	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.625	0.16666666666666666
24	21	3/8	3/8	2/2	2	1	viio					Eb	I		viio	vii	o						o	0	0	2, -1, -4		2	2	0	2	0.0	0.0	0.25	0.0
24	21	1/2	1/2	2/2	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
24	21	3/4	3/4	2/2	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
25	22	0	0	2/2	2	1	I\\					Eb	I		I	I						\\	M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	1.0	0.0
