mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	3/2	2	1	A.I{					A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	2	8	0.2	0.25	2.375	0.09523809523809523
2	1	1/2	1/2	3/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	3/4	3/4	3/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
2	1	1	1	3/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.875	0.0
2	1	5/4	5/4	3/2	2	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.625	0.0
3	2	0	0	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.25	1.375	0.15384615384615385
3	2	1/2	1/2	3/2	2	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	2	2	0.5	0.25	0.25	0.5
3	2	3/4	3/4	3/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	0.375	0.25
3	2	1	1	3/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	3	0.0	0.0	1.0	0.0
3	2	5/4	5/4	3/2	2	1	ii7					A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5.0	5.0	0	2	0.0	0.0	0.375	0.0
4	3	0	0	3/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.125	1.5	0.07692307692307693
4	3	1/2	1/2	3/2	2	1	V2					A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	1	4	0.2	0.125	0.875	0.125
4	3	3/4	3/4	3/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	4	0.2	0.125	0.875	0.125
4	3	1	1	3/2	2	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8.0	5.0	0	4	0.0	0.0	1.0	0.0
4	3	5/4	5/4	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
5	4	0	0	3/2	2	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	6	0.0	0.0	1.75	0.0
5	4	3/8	3/8	3/2	2	1	V7				V	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	2	0.0	0.0	0.25	0.0
5	4	1/2	1/2	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.125	0.0
5	4	3/4	3/4	3/2	2	1	IVM7					A	I		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2.0	2.0	1	2	0.3333333333333333	0.125	0.5	0.2
5	4	1	1	3/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.125	1.875	0.0625
6	5	0	0	3/2	2	1	I|PAC}{					A	I		I	I					PAC	}{	M	0	0	3, 7, 4		3.0	3.0	5	9	0.35714285714285715	0.625	2.75	0.18518518518518517
6	5	1	1	3/2	2	1	#viio/vi					A	I		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11.0	11.0	0	3	0.0	0.0	1.0	0.0
6	5	5/4	5/4	3/2	2	1	V/vi					A	I		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	1	1	0.5	0.125	0.25	0.3333333333333333
7	6	0	0	3/2	2	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	3	3	0.5	0.375	0.625	0.375
7	6	1/2	1/2	3/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	0	3	0.0	0.0	0.625	0.0
7	6	3/4	3/4	3/2	2	1	V2/V					A	I		V2/V	V		2		V			Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	3	0.0	0.0	0.375	0.0
7	6	1	1	3/2	2	1	I6/V					A	I		I6/V	I		6		V			M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.875	0.0
7	6	5/4	5/4	3/2	2	1	V65/V/V					A	I		V65/V/V	V		65		V/V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	3	0.0	0.0	0.625	0.0
8	7	0	0	3/2	2	1	V.V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
8	7	1/2	1/2	3/2	2	1	V2					A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
8	7	3/4	3/4	3/2	2	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.125	0.875	0.125
8	7	1	1	3/2	2	1	viio6					A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	4	0.0	0.0	1.0	0.0
8	7	5/4	5/4	3/2	2	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
9	8	0	0	3/2	2	1	V65					A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	6	0.0	0.0	1.75	0.0
9	8	3/8	3/8	3/2	2	1	V7				V	A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	2	0.0	0.0	0.25	0.0
9	8	1/2	1/2	3/2	2	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.125	0.0
9	8	3/4	3/4	3/2	2	1	IVM7					A	V		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	1	2	0.3333333333333333	0.125	0.5	0.2
9	8	1	1	3/2	2	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.625	0.0
9	8	5/4	5/4	3/2	2	1	iii7					A	V		iii7	iii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	1	1	0.5	0.125	0.25	0.3333333333333333
10	9	0	0	3/2	2	1	vi|EC					A	V		vi	vi					EC		m	0	0	7, 4, 8		7.0	7.0	3	3	0.5	0.375	1.0	0.2727272727272727
10	9	1/2	1/2	3/2	2	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	2	0.5	0.25	0.25	0.5
10	9	3/4	3/4	3/2	2	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	2	3	0.4	0.25	0.75	0.25
10	9	1	1	3/2	2	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	6	0.14285714285714285	0.125	2.0	0.058823529411764705
11	10	0	0	3/2	2	1	I[I					A	V	I	I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.875	0.0
11	10	1/2	1/2	3/2	2	1	V(1197)					A	V	I	V(1197)	V			1197				M	0	0	5, 9, 6	4, 7, 3	5.0	5.0	0	3	0.0	0.0	0.5	0.0
11	10	3/4	3/4	3/2	2	1	I]|PAC}					A	V	I	I	I					PAC	}	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.5	0.0
12	10	0	11/8	3/2	2	1	I.V{					A	I		V	V						{	M	0	0	4, 8, 5		4.0	4.0	6	12	0.3333333333333333	0.75	3.125	0.1935483870967742
13	11	1	1	3/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.875	0.0
13	11	5/4	5/4	3/2	2	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.625	0.0
14	12	0	0	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.25	1.375	0.15384615384615385
14	12	1/2	1/2	3/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.5	0.0
14	12	3/4	3/4	3/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
14	12	1	1	3/2	2	1	ii%43/vi					A	I		ii%43/vi	ii	%	43		vi			%7	0	0	2, 6, 8, 5		8.0	2.0	0	4	0.0	0.0	0.75	0.0
14	12	5/4	5/4	3/2	2	1	iv7/vi					A	I		iv7/vi	iv		7		vi			mm7	0	0	5, 2, 6, 3		5.0	5.0	0	4	0.0	0.0	0.75	0.0
15	13	0	0	3/2	2	1	V/vi					A	I		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	2	6	0.25	0.25	2.375	0.09523809523809523
15	13	3/4	3/4	3/2	2	1	i/vi					A	I		i/vi	i				vi			m	0	0	6, 3, 7		6.0	6.0	1	4	0.2	0.125	0.875	0.125
15	13	1	1	3/2	2	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.875	0.0
15	13	5/4	5/4	3/2	2	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.625	0.0
16	14	0	0	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.875	0.0
16	14	1/4	1/4	3/2	2	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	0	1	0.0	0.0	0.25	0.0
16	14	3/8	3/8	3/2	2	1	iv/vi					A	I		iv/vi	iv				vi			m	0	0	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
16	14	1/2	1/2	3/2	2	1	#viio6/vi					A	I		#viio6/vi	#vii	o	6		vi			o	0	0	8, 5, 11		11.0	8.0	0	3	0.0	0.0	0.875	0.0
16	14	3/4	3/4	3/2	2	1	i/vi					A	I		i/vi	i				vi			m	0	0	6, 3, 7		6.0	6.0	0	3	0.0	0.0	0.625	0.0
16	14	1	1	3/2	2	1	V/vi					A	I		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	1	4	0.2	0.125	1.375	0.08333333333333333
17	15	0	0	3/2	2	1	i/vi|PAC}{					A	I		i/vi	i				vi	PAC	}{	m	0	0	6, 3, 7		6.0	6.0	2	9	0.18181818181818182	0.25	2.75	0.08333333333333333
17	15	3/4	3/4	3/2	2	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.125	0.5	0.2
17	15	1	1	3/2	2	1	#viio/ii					A	I		#viio/ii	#vii	o			ii			o	0	0	10, 7, 4		10.0	10.0	0	3	0.0	0.0	1.0	0.0
17	15	5/4	5/4	3/2	2	1	V/ii					A	I		V/ii	V				ii			M	0	0	6, 10, 7		6.0	6.0	1	1	0.5	0.125	0.25	0.3333333333333333
18	16	0	0	3/2	2	1	ii	-0.122203	3.6222	/		A	I		ii	ii							m	0	0	5, 2, 6		5.0	5.0	3	3	0.5	0.375	0.625	0.375
18	16	1/2	1/2	3/2	2	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	3	0.0	0.0	0.625	0.0
18	16	3/4	3/4	3/2	2	1	V2					A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	3	0.0	0.0	0.375	0.0
18	16	1	1	3/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	3	0.25	0.0	0.875	0.0
18	16	5/4	5/4	3/2	2	1	V65/V					A	I		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	3	0.0	0.0	0.625	0.0
19	17	0	0	3/2	2	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	3	4	0.42857142857142855	0.25	1.375	0.15384615384615385
19	17	1/2	1/2	3/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	2	2	0.5	0.25	0.25	0.5
19	17	3/4	3/4	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	2	0.5	0.25	0.25	0.5
19	17	1	1	3/2	2	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	2	2	0.5	0.25	0.25	0.5
19	17	5/4	5/4	3/2	2	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	0.375	0.25
20	18	0	0	3/2	2	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.125	0.5	0.2
20	18	1/4	1/4	3/2	2	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.375	0.0
20	18	1/2	1/2	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
20	18	3/4	3/4	3/2	2	1	IVM7					A	I		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2.0	2.0	1	2	0.3333333333333333	0.125	0.5	0.2
20	18	1	1	3/2	2	1	V	0.796481	3.5	/		A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.625	0.0
20	18	5/4	5/4	3/2	2	1	iii7					A	I		iii7	iii		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	1	1	0.5	0.125	0.25	0.3333333333333333
21	19	0	0	3/2	2	1	vi|EC					A	I		vi	vi					EC		m	0	0	6, 3, 7		6.0	6.0	3	3	0.5	0.375	1.0	0.2727272727272727
21	19	1/2	1/2	3/2	2	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	2	2	0.5	0.25	0.25	0.5
21	19	3/4	3/4	3/2	2	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	3	0.4	0.25	0.75	0.25
21	19	1	1	3/2	2	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	6	0.14285714285714285	0.125	2.0	0.058823529411764705
22	20	0	0	3/2	2	1	I[I					A	I	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.875	0.0
22	20	1/2	1/2	3/2	2	1	V(1197)					A	I	I	V(1197)	V			1197				M	0	0	4, 8, 5	3, 6, 2	4.0	4.0	0	3	0.0	0.0	0.5	0.0
22	20	3/4	3/4	3/2	2	1	I]|PAC}					A	I	I	I	I					PAC	}	M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.5	0.0
